12,Boavista,25,8,6,11,28,40,-12,30,1.20,26.7,34.5,-7.8,-0.31,L W D L L,"6,504",Yusupha Njie - 10,Rafael Bracalli,Unnamed: 19
13,Gil Vicente FC,25,8,5,12,26,32,-6,29,1.16,33.6,39.0,-5.4,-0.21,D W W L L,3985,Fran Navarro - 13,Andrew,
14,Portimonense,25,8,2,15,18,32,-14,26,1.04,31.8,38.4,-6.6,-0.27,W L L L L,1944,Welinton Júnior - 4,Kosuke Nakamura,
15,Estoril,26,7,4,15,22,39,-17,25,0.96,25.3,41.1,-15.8,-0.61,L L L L W,2417,Tiago Gouveia - 5,Daniel Leite,
16,Paços,26,4,5,17,19,43,-24,17,0.65,24.1,39.3,-15.2,-0.58,L L W D D,4280,Adrián Butzke - 5,José Carlos Marafona,
