Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Gustavo Klismahn,br BRA,MF,23-131,10,545.0,55.0,24.2,6.1,7,69.0,1,3,21.0,4,1.0,3.0,8.0,-5.0,-0.83,-0.35,5.3,12.3,-7.0,-1.15,-1.17,Matches
Rui Gomes,pt POR,"FW,MF",25-211,24,780.0,33.0,34.7,8.7,6,69.0,1,18,20.0,1,0.96,9.0,15.0,-6.0,-0.69,-0.2,13.5,11.7,1.8,0.21,0.73,Matches
Ewerton,br BRA,MF,30-123,12,582.0,49.0,25.9,6.5,6,73.0,1,6,25.0,0,1.58,6.0,8.0,-2.0,-0.31,0.34,8.2,6.0,2.2,0.35,0.82,Matches
Lucão,br BRA,DF,30-255,6,497.0,83.0,22.1,5.5,6,83.0,4,0,,1,1.0,3.0,5.0,-2.0,-0.36,0.25,5.5,10.0,-4.5,-0.81,-0.7,Matches
Henrique Jocú,pt POR,"MF,FW",21-206,14,458.0,33.0,20.4,5.1,6,58.0,1,8,14.0,6,1.14,3.0,11.0,-8.0,-1.57,-1.27,5.8,7.1,-1.3,-0.27,0.0,Matches
Park Ji-soo,kr KOR,DF,28-294,5,450.0,90.0,20.0,5.0,5,90.0,5,0,,2,0.6,2.0,6.0,-4.0,-0.8,-0.3,6.3,8.8,-2.5,-0.5,-0.29,Matches
Anderson,br BRA,"FW,MF",24-261,6,376.0,63.0,16.7,4.2,5,70.0,1,1,24.0,0,1.17,3.0,4.0,-1.0,-0.24,0.38,7.6,4.9,2.7,0.64,1.08,Matches
Nonoca,br BRA,MF,24-319,7,347.0,50.0,15.4,3.9,5,62.0,0,2,18.0,0,0.86,1.0,2.0,-1.0,-0.26,0.36,3.1,6.9,-3.8,-0.99,-0.86,Matches
Maurício,br BRA,"MF,DF",34-164,7,432.0,62.0,19.2,4.8,4,90.0,3,3,24.0,0,0.86,3.0,4.0,-1.0,-0.21,0.44,7.2,8.2,-1.1,-0.22,0.06,Matches
Samuel Portugal,br BRA,GK,29-005,4,360.0,90.0,16.0,4.0,4,90.0,4,0,,0,2.25,6.0,2.0,4.0,1.0,1.86,5.5,3.3,2.2,0.56,0.98,Matches
Willyan,br BRA,"DF,MF",28-066,4,360.0,90.0,16.0,4.0,4,90.0,4,0,,0,2.25,6.0,2.0,4.0,1.0,1.86,5.5,3.3,2.2,0.56,0.98,Matches
Yony González,co COL,"FW,MF",28-266,7,263.0,38.0,11.7,2.9,2,78.0,0,5,22.0,0,0.86,3.0,4.0,-1.0,-0.34,0.25,5.1,4.0,1.1,0.39,0.74,Matches
Gonçalo Costa,pt POR,"FW,DF",23-044,6,188.0,31.0,8.4,2.1,2,50.0,0,4,22.0,8,0.5,0.0,3.0,-3.0,-1.44,-0.96,3.1,3.2,-0.1,-0.06,0.22,Matches
Adewele Sapara,ng NGA,"FW,MF",28-066,5,117.0,23.0,5.2,1.3,1,62.0,0,4,14.0,4,0.2,1.0,2.0,-1.0,-0.77,-0.22,2.7,4.5,-1.8,-1.38,-1.17,Matches
Wagner,br BRA,DF,23-254,1,90.0,90.0,4.0,1.0,1,90.0,1,0,,2,0.0,2.0,4.0,-2.0,-2.0,-1.5,0.4,2.1,-1.6,-1.64,-1.43,Matches
Ricardo Matos,pt POR,"FW,MF",23-009,12,189.0,16.0,8.4,2.1,0,,0,12,16.0,8,0.42,2.0,5.0,-3.0,-1.43,-0.95,5.9,3.9,2.0,0.98,1.36,Matches
Bruno Reis,pt POR,MF,23-257,3,44.0,15.0,2.0,0.5,0,,0,3,15.0,8,1.0,0.0,1.0,-1.0,-2.05,-1.52,0.5,0.5,0.1,0.14,0.41,Matches
Sérgio Conceição,pt POR,MF,26-142,1,13.0,13.0,0.6,0.1,0,,0,1,13.0,2,0.0,0.0,0.0,0.0,0.0,0.56,1.1,0.0,1.1,7.6,7.91,Matches
David Pastor,br BRA,MF,23-042,1,2.0,2.0,0.1,0.0,0,,0,1,2.0,5,0.0,0.0,0.0,0.0,0.0,0.56,0.1,0.1,0.1,2.38,2.65,Matches
Wilinton Aponzá,co COL,MF,23-005,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.56,0.1,0.0,0.1,8.18,8.44,Matches
Alemão,br BRA,DF,20-148,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
João,br BRA,GK,22-162,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Mateus,br BRA,GK,20-336,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Payam Niazmand,ir IRN,GK,27-362,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Matheus Nogueira,br BRA,GK,25-195,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
Berke Özer,tr TUR,GK,22-313,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
Vinícius Szeuczuk,br BRA,DF,25-241,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Kim Yonghak,kr KOR,FW,19-318,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
Squad Total,,,26.3,25,2250.0,90.0,100.0,25.0,275,81.0,163,110,22.0,114,1.04,18.0,32.0,-14.0,-0.56,,31.8,38.4,-6.6,-0.27,,
Opponent Total,,,26.9,25,2250.0,90.0,100.0,25.0,275,81.0,163,110,22.0,109,1.88,32.0,18.0,14.0,0.56,,38.4,31.8,6.6,0.27,,
