Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Filipe Relvas,pt POR,DF,23-198,25.9,1765,206,919,768,87,25,1765,13,8,61.5,3,23.1,877,4187,2396,13,5,1,14,4,1036,14,Matches
Fahd Moufi,ma MAR,DF,26-336,22.7,1397,90,375,575,455,37,1397,44,12,27.3,22,50.0,593,2955,1373,46,22,7,40,9,719,130,Matches
Kosuke Nakamura,jp JPN,GK,28-038,22.0,953,801,947,6,0,0,953,2,2,100.0,0,0.0,489,2275,1372,0,0,0,0,0,444,0,Matches
Pedrão,br BRA,DF,25-338,22.0,1413,172,733,598,97,23,1413,11,6,54.5,4,36.4,785,3814,2269,19,16,6,10,6,894,20,Matches
Moustapha Seck,sn SEN,DF,27-042,20.2,1033,59,251,457,339,12,1033,40,10,25.0,18,45.0,469,2860,1525,46,38,3,37,8,523,101,Matches
Welinton Júnior,br BRA,"FW,MF",29-302,17.7,584,9,36,232,320,78,582,58,20,34.5,32,55.2,346,1803,746,29,19,10,70,31,417,114,Matches
Paulo Estrela Moreira,pt POR,MF,24-045,13.9,855,26,149,553,160,4,853,4,2,50.0,1,25.0,359,1590,768,4,3,0,9,5,467,6,Matches
Lamine Diaby,fr FRA,MF,26-215,14.3,691,64,215,396,96,15,691,34,25,73.5,7,20.6,366,1688,732,11,7,3,29,17,402,12,Matches
Yago Cariello,br BRA,FW,23-253,12.4,366,17,29,165,173,52,366,19,6,31.6,11,57.9,193,764,298,12,9,5,39,17,269,53,Matches
Zié Mohamed Ouattara,ci CIV,"FW,MF",23-087,12.1,622,20,163,270,197,20,622,19,11,57.9,7,36.8,342,2211,1151,30,21,5,23,14,371,55,Matches
Luquinha,br BRA,"MF,FW",22-185,13.0,652,5,52,329,279,28,651,22,11,50.0,10,45.5,356,1764,889,20,22,3,24,16,440,61,Matches
Pedro Sá,pt POR,MF,29-126,8.1,413,18,78,289,47,3,413,3,1,33.3,1,33.3,171,585,258,1,3,0,5,6,263,7,Matches
Gustavo Klismahn,br BRA,MF,23-134,6.6,264,6,50,125,94,8,264,11,3,27.3,7,63.6,124,666,272,6,5,1,16,2,143,22,Matches
Bryan Róchez,hn HON,FW,28-095,8.4,245,12,16,111,119,44,244,13,3,23.1,9,69.2,118,425,149,6,7,3,29,12,181,38,Matches
Rui Gomes,pt POR,"FW,MF",25-214,8.8,440,8,64,172,217,25,440,57,26,45.6,28,49.1,230,1715,891,33,26,7,19,21,263,60,Matches
Ewerton,br BRA,MF,30-126,6.5,279,6,39,173,68,11,279,10,3,30.0,6,60.0,141,583,261,2,7,0,4,7,176,12,Matches
Park Ji-soo,kr KOR,DF,28-297,6.0,341,56,197,135,11,5,341,3,1,33.3,0,0.0,168,832,483,2,2,0,5,1,216,0,Matches
Lucão,br BRA,DF,30-258,5.5,328,38,184,143,4,2,328,0,0,,0,,170,708,250,1,0,0,0,0,203,0,Matches
Henrique Jocú,pt POR,"MF,FW",21-209,5.1,268,9,60,169,43,0,268,2,0,0.0,1,50.0,133,569,275,2,4,0,6,2,150,4,Matches
Nonoca,br BRA,MF,24-322,4.6,178,4,39,108,35,4,178,8,5,62.5,1,12.5,92,518,205,3,3,0,5,8,99,3,Matches
Anderson,br BRA,"FW,MF",24-264,4.2,184,1,18,81,88,10,184,18,9,50.0,6,33.3,133,906,455,11,12,2,12,6,136,23,Matches
Maurício,br BRA,"MF,DF",34-167,4.8,261,8,59,165,40,2,261,7,2,28.6,2,28.6,144,649,277,1,4,0,3,4,179,6,Matches
Samuel Portugal,br BRA,GK,29-008,4.0,146,119,144,2,0,0,146,0,0,,0,,87,550,413,0,0,0,0,0,66,0,Matches
Willyan,br BRA,"DF,MF",28-069,4.0,295,22,129,150,17,7,295,5,3,60.0,2,40.0,144,637,454,2,3,0,0,0,174,5,Matches
Yony González,co COL,"FW,MF",28-269,3.8,120,4,26,42,52,8,120,7,0,0.0,4,57.1,66,280,110,4,2,1,8,2,77,19,Matches
Gonçalo Costa,pt POR,"DF,FW",23-047,2.1,120,5,31,53,36,7,120,7,2,28.6,3,42.9,56,214,88,4,2,2,9,1,70,12,Matches
Adewele Sapara,ng NGA,"FW,MF",28-069,1.3,56,3,17,25,14,2,56,2,0,0.0,2,100.0,33,141,51,1,2,0,3,2,26,4,Matches
Wagner,br BRA,DF,23-257,1.0,59,2,23,27,9,0,59,0,0,,0,,33,94,45,0,0,0,0,1,29,0,Matches
Ricardo Matos,pt POR,"FW,MF",23-012,2.1,61,1,5,28,31,7,60,2,2,100.0,0,0.0,33,177,94,4,4,1,4,0,36,8,Matches
Bruno Reis,pt POR,MF,23-260,0.5,24,0,5,14,6,1,24,1,0,0.0,1,100.0,15,78,15,1,1,0,1,0,12,1,Matches
Carlinhos,br BRA,DF,28-288,0.3,15,1,5,9,1,0,15,1,1,100.0,0,0.0,2,17,2,0,0,0,0,0,7,0,Matches
Sérgio Conceição,pt POR,MF,26-145,0.1,17,0,5,6,6,0,17,0,0,,0,,8,31,14,1,1,0,0,0,9,4,Matches
David Pastor,br BRA,MF,23-045,0.0,3,0,1,1,1,0,3,0,0,,0,,1,14,12,0,0,0,0,0,1,0,Matches
Wilinton Aponzá,co COL,MF,23-008,0.0,2,0,0,0,2,0,2,0,0,,0,,1,30,10,1,0,0,1,0,1,1,Matches
Squad Total,,,26.3,26.0,14450,1792,5064,6377,3144,440,14443,423,174,41.1,188,44.4,7278,36330,18603,316,250,60,425,202,8499,795,
Opponent Total,,,27.0,26.0,15157,1496,4756,6701,3849,590,15153,435,204,46.9,184,42.3,7948,43717,23027,443,337,103,429,216,9280,1006,
