Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP.1,W.1,D.1,L.1,GF.1,GA.1,GD.1,Pts.1,Pts/MP.1,xG.1,xGA.1,xGD.1,xGD/90.1
8,NEC Nijmegen,13,3,9,1,23,14,9,18,1.38,23.2,14.3,8.9,0.68,13,4,4,5,12,12,0,16,1.23,12.8,21.3,-8.5,-0.65
9,RKC Waalwijk,13,6,3,4,27,19,8,21,1.62,24.0,17.9,6.0,0.46,12,2,5,5,13,21,-8,11,0.92,12.8,25.6,-12.8,-1.07
10,Heerenveen,13,4,2,7,15,22,-7,14,1.08,18.7,16.5,2.2,0.17,12,4,5,3,14,14,0,17,1.42,11.8,18.6,-6.8,-0.57
11,Go Ahead Eag,12,4,4,4,19,20,-1,16,1.33,16.2,16.0,0.1,0.01,13,3,4,6,17,24,-7,13,1.0,13.8,20.7,-6.9,-0.53
12,Fortuna Sittard,13,3,3,7,15,23,-8,12,0.92,16.3,23.5,-7.2,-0.55,13,5,2,6,17,23,-6,17,1.31,13.3,21.6,-8.3,-0.64
