Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Chancel Mbemba,cd COD,DF,28-238,28,26,2317.0,25.7,4.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,2.7,2.7,0.1,2.8,36.0,134.0,34.0,0.16,0.0,0.16,0.16,0.16,0.11,0.0,0.11,0.11,0.11,Matches
Valentin Rongier,fr FRA,MF,28-117,28,26,2312.0,25.7,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,1.0,1.3,2.3,36.0,160.0,49.0,0.04,0.0,0.04,0.04,0.04,0.04,0.05,0.09,0.04,0.09,Matches
Pau López,es ESP,GK,28-111,24,24,2160.0,24.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.4,0.4,0.0,1.0,0.0,0.0,0.08,0.08,0.0,0.08,0.0,0.01,0.01,0.0,0.01,Matches
Leonardo Balerdi,ar ARG,DF,24-067,27,24,2063.0,22.9,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.5,0.5,0.1,0.7,11.0,71.0,13.0,0.0,0.04,0.04,0.0,0.04,0.02,0.01,0.03,0.02,0.03,Matches
Alexis Sánchez,cl CHI,FW,34-105,26,23,1982.0,22.0,12.0,1.0,13.0,10.0,2.0,3.0,2.0,0.0,10.0,7.6,4.4,12.0,27.0,101.0,166.0,0.54,0.05,0.59,0.45,0.5,0.45,0.2,0.65,0.34,0.54,Matches
Jonathan Clauss,fr FRA,DF,30-190,25,23,1848.0,20.5,1.0,8.0,9.0,1.0,0.0,0.0,1.0,0.0,2.9,2.9,5.9,8.8,56.0,87.0,157.0,0.05,0.39,0.44,0.05,0.44,0.14,0.29,0.43,0.14,0.43,Matches
Jordan Veretout,fr FRA,MF,30-033,29,22,2053.0,22.8,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,2.6,2.6,2.4,5.0,38.0,168.0,55.0,0.13,0.09,0.22,0.13,0.22,0.11,0.1,0.22,0.11,0.22,Matches
Nuno Tavares,pt POR,"DF,MF",23-067,25,21,2026.0,22.5,6.0,0.0,6.0,6.0,0.0,0.0,4.0,1.0,3.9,3.9,2.4,6.3,85.0,95.0,211.0,0.27,0.0,0.27,0.27,0.27,0.17,0.11,0.28,0.17,0.28,Matches
Mattéo Guendouzi,fr FRA,MF,23-354,27,21,1774.0,19.7,2.0,3.0,5.0,1.0,1.0,1.0,3.0,0.0,3.2,2.4,1.5,3.9,41.0,133.0,77.0,0.1,0.15,0.25,0.05,0.2,0.16,0.08,0.24,0.12,0.2,Matches
Cengiz Ünder,tr TUR,"MF,DF",25-263,28,19,1692.0,18.8,2.0,4.0,6.0,1.0,1.0,1.0,3.0,0.0,5.3,4.5,4.9,9.4,52.0,66.0,173.0,0.11,0.21,0.32,0.05,0.27,0.28,0.26,0.54,0.24,0.5,Matches
Sead Kolašinac,ba BIH,DF,29-287,24,18,1486.0,16.5,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,3.4,3.4,0.9,4.3,35.0,71.0,58.0,0.24,0.06,0.3,0.24,0.3,0.21,0.05,0.26,0.21,0.26,Matches
Samuel Gigot,fr FRA,DF,29-173,20,18,1482.0,16.5,2.0,2.0,4.0,2.0,0.0,0.0,5.0,2.0,2.3,2.3,0.4,2.8,27.0,58.0,18.0,0.12,0.12,0.24,0.12,0.24,0.14,0.03,0.17,0.14,0.17,Matches
Ruslan Malinovskyi,ua UKR,"MF,FW",29-334,12,8,753.0,8.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.5,1.5,1.5,3.0,19.0,38.0,47.0,0.12,0.0,0.12,0.12,0.12,0.18,0.18,0.36,0.18,0.36,Matches
Dimitri Payet,fr FRA,"MF,FW",36-005,20,8,725.0,8.1,2.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,2.3,1.5,3.5,4.9,20.0,58.0,70.0,0.25,0.37,0.62,0.12,0.5,0.28,0.43,0.71,0.18,0.61,Matches
