Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Pau López,es ESP,GK,28-114,24.0,23,4,0,2,1,26.8,0.24,4.8,0.2,82,244,33.6,665,104,25.6,31.6,135,54.8,42.2,296,18,6.1,24,1.0,14.5,Matches
Rubén Blanco,es ESP,GK,27-255,5.0,6,0,0,1,2,3.9,0.2,-0.1,-0.02,11,47,23.4,150,28,22.7,28.0,40,32.5,32.2,66,2,3.0,7,1.4,18.6,Matches
Squad Total,,,27.9,29.0,29,4,0,3,3,30.7,0.24,4.7,0.16,93,291,32.0,815,132,25.0,30.9,175,49.7,39.9,362,20,5.5,31,1.07,15.1,
Opponent Total,,,27.0,29.0,54,5,2,9,5,42.2,0.27,-6.8,-0.23,167,490,34.1,789,120,47.9,38.5,191,58.6,44.6,424,28,6.6,20,0.69,10.9,
