Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
André Amaro,co COL,DF,20-215,24,2091.0,87.0,89.4,23.2,24,87.0,22,0,,0,1.67,23.0,27.0,-4.0,-0.17,-0.17,23.9,26.7,-2.7,-0.12,0.13,Matches
Mikel Villanueva,ve VEN,DF,29-354,23,2014.0,88.0,86.1,22.4,23,88.0,21,0,,0,1.61,23.0,28.0,-5.0,-0.22,-0.5,24.4,26.0,-1.6,-0.07,0.43,Matches
Bruno Varela,pt POR,GK,28-150,22,1980.0,90.0,84.6,22.0,22,90.0,22,0,,0,1.68,21.0,21.0,0.0,0.0,1.0,22.8,24.0,-1.2,-0.06,0.49,Matches
Ibrahima Bamba,ci CIV,"DF,MF",20-346,22,1785.0,81.0,76.3,19.8,21,83.0,15,1,39.0,0,1.64,21.0,21.0,0.0,0.0,0.65,21.1,23.3,-2.1,-0.11,0.1,Matches
Tiago Silva,pt POR,MF,29-305,22,1729.0,79.0,73.9,19.2,21,79.0,8,1,76.0,0,1.59,14.0,17.0,-3.0,-0.16,-0.01,18.9,21.8,-2.9,-0.15,-0.08,Matches
Afonso freitas,pt POR,"DF,MF",22-361,18,1338.0,74.0,57.2,14.9,17,78.0,10,1,19.0,3,1.67,15.0,14.0,1.0,0.07,0.52,15.1,16.8,-1.7,-0.12,0.03,Matches
Jota Silva,pt POR,"FW,MF",23-245,23,1261.0,55.0,53.9,14.0,16,69.0,0,7,22.0,1,1.74,16.0,11.0,5.0,0.36,1.11,16.2,14.5,1.8,0.13,0.56,Matches
Daniel Bandeira,pt POR,MF,22-357,23,1279.0,56.0,54.7,14.2,14,81.0,9,9,15.0,3,1.61,15.0,15.0,0.0,0.0,0.34,15.3,15.3,-0.1,0.0,0.28,Matches
André Silva,br BRA,"FW,MF",25-304,16,1174.0,73.0,50.2,13.0,14,79.0,5,2,31.0,0,1.63,12.0,11.0,1.0,0.08,0.46,14.9,12.4,2.5,0.19,0.64,Matches
Anderson,br BRA,FW,25-133,24,1195.0,50.0,51.1,13.3,13,71.0,2,11,24.0,1,1.71,14.0,14.0,0.0,0.0,0.31,14.2,17.3,-3.1,-0.23,-0.2,Matches
Miguel Magalhães,pt POR,"DF,MF",20-138,13,1164.0,90.0,49.7,12.9,13,90.0,12,0,,0,1.38,11.0,15.0,-4.0,-0.31,-0.31,17.5,16.6,0.9,0.06,0.46,Matches
