Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Antonio Adán,es ESP,GK,35-328,25.0,0,1,0,0.0,0.04,0.0,0.0,,7.3,0,0,0,0.2,0.2,0.22,-0.2,-0.2,Matches
Pedro Gonçalves,pt POR,"MF,FW",24-282,23.7,12,66,24,36.4,2.78,1.01,0.11,0.29,19.5,3,5,6,11.8,7.1,0.11,0.2,-0.1,Matches
Gonçalo Inácio,pt POR,DF,21-224,21.2,0,12,2,16.7,0.57,0.09,0.0,0.0,14.9,0,0,0,1.4,1.4,0.11,-1.4,-1.4,Matches
Sebastián Coates,uy URU,DF,32-181,20.5,0,10,3,30.0,0.49,0.15,0.0,0.0,10.1,0,0,0,1.1,1.1,0.11,-1.1,-1.1,Matches
Matheus Reis,br BRA,"DF,MF",28-047,20.9,1,9,3,33.3,0.43,0.14,0.11,0.33,18.9,0,0,0,0.4,0.4,0.04,0.6,0.6,Matches
Manuel Ugarte Ribeiro,uy URU,MF,21-360,19.6,0,16,3,18.8,0.82,0.15,0.0,0.0,28.3,0,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
Marcus Edwards,eng ENG,"MF,FW",24-124,19.3,7,42,14,33.3,2.17,0.72,0.17,0.5,15.8,1,0,0,5.7,5.7,0.14,1.3,1.3,Matches
Francisco Trincão,pt POR,"MF,FW",23-098,18.1,5,44,17,38.6,2.43,0.94,0.11,0.29,16.9,1,0,0,6.2,6.2,0.14,-1.2,-1.2,Matches
Nuno Santos,pt POR,"DF,MF",28-052,18.4,7,41,15,36.6,2.23,0.81,0.17,0.47,18.6,1,0,0,4.2,4.2,0.1,2.8,2.8,Matches
Hidemasa Morita,jp JPN,MF,27-331,15.7,5,21,8,38.1,1.34,0.51,0.24,0.63,13.1,0,0,0,4.2,4.2,0.2,0.8,0.8,Matches
Paulinho,pt POR,FW,30-148,12.4,5,35,12,34.3,2.82,0.97,0.14,0.42,12.6,0,0,0,7.1,7.1,0.2,-2.1,-2.1,Matches
Pedro Porro,es ESP,"DF,MF",23-205,11.9,2,35,9,25.7,2.93,0.75,0.03,0.11,23.7,5,1,1,2.3,1.5,0.04,-0.3,-0.5,Matches
Ricardo Esgaio,pt POR,"DF,MF",29-325,9.8,0,9,6,66.7,0.92,0.61,0.0,0.0,15.1,0,0,0,1.3,1.3,0.14,-1.3,-1.3,Matches
Jerry St. Juste,nl NED,DF,26-169,9.6,1,7,1,14.3,0.73,0.1,0.14,1.0,17.4,0,0,0,0.7,0.7,0.09,0.3,0.3,Matches
Youssef Chermiti,pt POR,FW,18-317,6.5,2,18,8,44.4,2.78,1.23,0.11,0.25,11.3,0,0,1,3.8,3.0,0.16,-1.8,-1.0,Matches
Arthur,br BRA,"MF,DF",24-277,6.6,0,9,2,22.2,1.35,0.3,0.0,0.0,21.7,1,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
Ousmane Diomande,ci CIV,DF,19-123,4.1,0,2,0,0.0,0.49,0.0,0.0,,29.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Luís Neto,pt POR,DF,34-315,3.0,0,1,0,0.0,0.33,0.0,0.0,,10.3,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Rochinha,pt POR,"FW,MF",27-338,4.4,1,13,6,46.2,2.98,1.37,0.08,0.17,13.9,0,0,0,1.6,1.6,0.12,-0.6,-0.6,Matches
Héctor Bellerín,es ESP,DF,28-018,2.5,1,2,1,50.0,0.8,0.4,0.5,1.0,15.7,0,0,0,0.4,0.4,0.21,0.6,0.6,Matches
Matheus Nunes,pt POR,MF,24-222,2.0,1,2,1,50.0,1.0,0.5,0.5,1.0,32.3,0,0,0,0.0,0.0,0.02,1.0,1.0,Matches
Dario Essugo,pt POR,MF,18-023,1.5,0,1,0,0.0,0.68,0.0,0.0,,28.1,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
José Marsà,es ESP,DF,21-033,1.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Flávio Nazinho,pt POR,DF,19-260,1.1,0,2,0,0.0,1.76,0.0,0.0,,14.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Mateus Fernandes,pt POR,MF,18-270,1.0,0,1,0,0.0,1.0,0.0,0.0,,16.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Franco Israel,uy URU,GK,22-349,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Abdul Fatawu Issahaku,gh GHA,"DF,MF",19-029,0.9,0,2,1,50.0,2.12,1.06,0.0,0.0,19.0,0,0,0,0.4,0.4,0.18,-0.4,-0.4,Matches
Sotiris Alexandropoulos,gr GRE,MF,21-131,1.2,0,1,0,0.0,0.87,0.0,0.0,,16.5,0,0,0,0.2,0.2,0.17,-0.2,-0.2,Matches
Mateo Tanlongo,ar ARG,MF,19-119,1.1,0,1,0,0.0,0.93,0.0,0.0,,20.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Jovane Cabral,cv CPV,MF,24-296,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Chico Lamba,pt POR,DF,20-027,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rodrigo Duarte,pt POR,FW,17-343,0.3,0,3,1,33.3,9.0,3.0,0.0,0.0,18.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Squad Total,,,26.6,26.0,50,406,137,33.7,15.62,5.27,0.11,0.32,17.5,12,6,8,53.6,47.3,0.12,-3.6,-3.3,
Opponent Total,,,26.8,26.0,23,201,74,36.8,7.73,2.85,0.09,0.26,19.3,10,4,4,22.4,19.8,0.1,0.6,-0.8,
