Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Antonio Adán,es ESP,GK,35-328,25.0,23,4,0,1,0,25.1,0.27,2.1,0.08,52,163,31.9,691,117,19.5,28.1,124,22.6,29.1,203,22,10.8,22,0.88,13.7,Matches
Franco Israel,uy URU,GK,22-349,1.0,0,0,0,0,0,0.0,,0.0,0.0,1,2,50.0,36,8,2.8,22.2,3,33.3,30.0,6,1,16.7,0,0.0,13.5,Matches
Squad Total,,,26.6,26.0,23,4,0,1,0,25.1,0.27,2.1,0.08,53,165,32.1,727,125,18.7,27.8,127,22.8,29.1,209,23,11.0,22,0.85,13.7,
Opponent Total,,,26.8,26.0,52,6,0,6,2,54.6,0.33,4.6,0.18,140,418,33.5,711,144,40.5,36.6,251,51.8,42.0,449,32,7.1,37,1.42,13.3,
