Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Antonio Adán,es ESP,GK,35-325,24.0,649,779,83.3,15180,9118,114,116,98.3,405,410,98.8,130,251,51.8,0,0.0,0.0,0.0,1,2,0,0,0,Matches
Pedro Gonçalves,pt POR,"MF,FW",24-279,22.7,682,889,76.7,10729,2775,371,439,84.5,209,262,79.8,65,116,56.0,7,5.7,4.7,1.3,51,62,33,5,98,Matches
Gonçalo Inácio,pt POR,DF,21-221,20.7,1629,1815,89.8,30901,11240,547,591,92.6,916,969,94.5,153,207,73.9,3,1.4,1.9,1.6,12,192,8,0,181,Matches
Sebastián Coates,uy URU,DF,32-178,19.5,1239,1383,89.6,23677,9067,400,419,95.5,727,766,94.9,108,184,58.7,0,1.0,1.0,-1.0,5,88,4,0,72,Matches
Matheus Reis,br BRA,DF,28-044,19.9,1513,1719,88.0,25688,7670,674,723,93.2,729,787,92.6,97,162,59.9,0,0.9,2.0,-0.9,12,153,18,3,152,Matches
Manuel Ugarte Ribeiro,uy URU,MF,21-357,18.8,1011,1111,91.0,17618,3302,447,478,93.5,476,500,95.2,68,95,71.6,0,0.5,0.7,-0.5,12,78,4,0,82,Matches
Marcus Edwards,eng ENG,"MF,FW",24-121,18.3,516,692,74.6,7981,2167,277,325,85.2,186,235,79.1,32,74,43.2,5,6.1,5.2,-1.1,40,43,33,8,93,Matches
Francisco Trincão,pt POR,"MF,FW",23-095,17.9,546,685,79.7,7922,1678,318,364,87.4,177,221,80.1,26,44,59.1,1,3.2,3.3,-2.2,34,58,19,2,82,Matches
Nuno Santos,pt POR,"DF,MF",28-049,17.9,858,1095,78.4,15737,3775,410,466,88.0,333,400,83.3,108,171,63.2,4,5.1,3.7,-1.1,34,57,34,14,99,Matches
Hidemasa Morita,jp JPN,MF,27-328,14.7,597,694,86.0,10008,2739,289,318,90.9,246,269,91.4,49,65,75.4,1,0.6,1.0,0.4,8,68,16,1,82,Matches
Paulinho,pt POR,FW,30-145,12.4,189,269,70.3,2925,562,105,135,77.8,59,79,74.7,17,27,63.0,3,2.1,1.5,0.9,11,16,7,2,21,Matches
Pedro Porro,es ESP,"DF,MF",23-202,11.9,520,744,69.9,9629,3025,217,255,85.1,233,304,76.6,60,137,43.8,6,4.8,4.0,1.2,34,32,31,14,41,Matches
Ricardo Esgaio,pt POR,"DF,MF",29-322,9.0,423,523,80.9,7506,1930,188,208,90.4,195,228,85.5,35,59,59.3,2,1.9,1.4,0.1,12,31,8,4,34,Matches
Jerry St. Juste,nl NED,DF,26-166,8.6,753,824,91.4,13523,4208,286,300,95.3,419,444,94.4,43,58,74.1,1,0.5,0.4,0.5,5,85,3,1,90,Matches
Youssef Chermiti,pt POR,FW,18-314,5.5,60,84,71.4,771,147,36,43,83.7,12,16,75.0,4,7,57.1,2,0.5,0.2,1.5,4,6,0,0,8,Matches
Arthur,br BRA,"MF,DF",24-274,6.5,292,355,82.3,4698,838,156,171,91.2,108,128,84.4,23,35,65.7,1,1.3,1.3,-0.3,9,8,13,5,26,Matches
Ousmane Diomande,ci CIV,DF,19-120,4.1,358,398,89.9,6698,2158,134,144,93.1,187,198,94.4,34,49,69.4,0,0.0,0.1,0.0,1,37,1,0,35,Matches
Luís Neto,pt POR,DF,34-312,3.0,243,265,91.7,4480,1513,92,100,92.0,128,137,93.4,20,23,87.0,0,0.0,0.0,0.0,0,17,0,0,17,Matches
Rochinha,pt POR,"FW,MF",27-335,4.4,101,134,75.4,1450,410,64,76,84.2,27,35,77.1,6,12,50.0,2,0.8,0.4,1.2,3,14,9,2,23,Matches
Héctor Bellerín,es ESP,DF,28-015,2.5,108,136,79.4,1649,606,64,70,91.4,36,43,83.7,6,10,60.0,0,0.3,0.3,-0.3,2,9,4,1,14,Matches
Matheus Nunes,pt POR,MF,24-219,2.0,88,99,88.9,1435,268,53,56,94.6,25,29,86.2,8,12,66.7,1,0.1,0.2,0.9,3,8,2,0,10,Matches
