Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Antonio Adán,es ESP,GK,35-310,23,23,2070.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Pedro Gonçalves,pt POR,"MF,FW",24-264,23,23,1975.0,21.9,12.0,6.0,18.0,7.0,5.0,6.0,7.0,0.0,11.6,6.9,5.3,12.2,64.0,94.0,145.0,0.55,0.27,0.82,0.32,0.59,0.53,0.24,0.77,0.31,0.55,Matches
Sebastián Coates,uy URU,DF,32-163,21,21,1757.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.6,0.6,1.0,1.7,7.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.09,0.03,0.09,Matches
Gonçalo Inácio,pt POR,DF,21-206,23,20,1814.0,20.2,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.9,1.9,37.0,170.0,4.0,0.0,0.15,0.15,0.0,0.15,0.05,0.05,0.1,0.05,0.1,Matches
Matheus Reis,br BRA,DF,28-029,23,19,1719.0,19.1,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.3,0.3,0.9,1.2,44.0,145.0,73.0,0.05,0.0,0.05,0.05,0.05,0.01,0.05,0.06,0.01,0.06,Matches
Manuel Ugarte Ribeiro,uy URU,MF,21-342,22,19,1620.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.5,0.5,0.5,1.0,16.0,78.0,15.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches
Marcus Edwards,eng ENG,"MF,FW",24-106,24,19,1578.0,17.5,6.0,4.0,10.0,6.0,0.0,0.0,4.0,0.0,5.3,5.3,6.0,11.3,81.0,86.0,173.0,0.34,0.23,0.57,0.34,0.57,0.3,0.34,0.64,0.3,0.64,Matches
Francisco Trincão,pt POR,"MF,FW",23-080,24,18,1524.0,16.9,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,6.1,6.1,3.1,9.2,69.0,79.0,123.0,0.24,0.06,0.3,0.24,0.3,0.36,0.19,0.54,0.36,0.54,Matches
Nuno Santos,pt POR,"DF,MF",28-034,21,17,1523.0,16.9,7.0,4.0,11.0,7.0,0.0,0.0,4.0,0.0,4.1,4.1,4.1,8.2,59.0,91.0,220.0,0.41,0.24,0.65,0.41,0.65,0.24,0.24,0.49,0.24,0.49,Matches
Hidemasa Morita,jp JPN,MF,27-313,19,15,1305.0,14.5,5.0,1.0,6.0,5.0,0.0,0.0,3.0,0.0,4.1,4.1,0.6,4.7,12.0,81.0,35.0,0.34,0.07,0.41,0.34,0.41,0.28,0.04,0.32,0.28,0.32,Matches
Pedro Porro,es ESP,"DF,MF",23-187,14,12,1074.0,11.9,2.0,6.0,8.0,1.0,1.0,1.0,4.0,1.0,2.3,1.5,4.8,6.3,62.0,41.0,133.0,0.17,0.5,0.67,0.08,0.59,0.19,0.41,0.6,0.13,0.53,Matches
Paulinho,pt POR,FW,30-130,17,11,1026.0,11.4,4.0,2.0,6.0,4.0,0.0,0.0,3.0,0.0,5.7,5.7,2.0,7.7,23.0,21.0,45.0,0.35,0.18,0.53,0.35,0.53,0.5,0.18,0.68,0.5,0.68,Matches
Ricardo Esgaio,pt POR,"DF,MF",29-307,17,9,809.0,9.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,1.3,1.3,1.9,3.2,16.0,34.0,71.0,0.0,0.22,0.22,0.0,0.22,0.14,0.22,0.36,0.14,0.36,Matches
Jerry St. Juste,nl NED,DF,26-151,18,6,729.0,8.1,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.5,1.1,34.0,87.0,12.0,0.12,0.12,0.25,0.12,0.25,0.07,0.06,0.14,0.07,0.14,Matches
Youssef Chermiti,pt POR,FW,18-299,9,5,493.0,5.5,2.0,2.0,4.0,2.0,0.0,1.0,3.0,0.0,3.3,2.6,0.5,3.1,8.0,8.0,28.0,0.37,0.37,0.73,0.37,0.73,0.61,0.1,0.71,0.47,0.57,Matches
Luís Neto,pt POR,DF,34-297,5,4,252.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Arthur,br BRA,"DF,MF",24-259,15,3,493.0,5.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.2,1.8,23.0,25.0,52.0,0.0,0.18,0.18,0.0,0.18,0.12,0.21,0.33,0.12,0.33,Matches
Rochinha,pt POR,"FW,MF",27-320,12,3,376.0,4.2,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.6,1.6,0.8,2.4,12.0,21.0,35.0,0.24,0.48,0.72,0.24,0.72,0.38,0.2,0.58,0.38,0.58,Matches
Ousmane Diomande,ci CIV,DF,19-105,5,3,275.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,11.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
Héctor Bellerín,es ESP,DF,28-000,4,3,224.0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.3,0.8,4.0,14.0,30.0,0.4,0.0,0.4,0.4,0.4,0.17,0.13,0.3,0.17,0.3,Matches
Matheus Nunes,pt POR,MF,24-204,2,2,180.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.2,3.0,10.0,3.0,0.5,0.5,1.0,0.5,1.0,0.02,0.07,0.1,0.02,0.1,Matches
Dario Essugo,pt POR,MF,18-005,2,2,133.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
José Marsà,es ESP,DF,21-015,2,2,116.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Flávio Nazinho,pt POR,DF,19-242,3,2,102.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,5.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.12,0.08,0.2,0.12,0.2,Matches
Mateus Fernandes,pt POR,MF,18-252,3,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.11,0.05,0.11,Matches
