Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Antonio Adán,es ESP,GK,35-328,25.0,861,779,858,2,1,1,861,0,0,,0,,528,2313,1307,0,0,0,1,0,464,0,Matches
Pedro Gonçalves,pt POR,"MF,FW",24-282,23.7,1222,14,105,564,568,99,1216,76,33,43.4,37,48.7,692,4055,1990,68,55,22,52,40,851,159,Matches
Gonçalo Inácio,pt POR,DF,21-224,21.2,2011,149,722,1190,109,15,2011,15,13,86.7,2,13.3,1386,7399,4655,39,24,1,9,5,1585,5,Matches
Sebastián Coates,uy URU,DF,32-181,20.5,1586,67,566,995,34,18,1586,12,6,50.0,4,33.3,1079,4704,2676,8,4,0,4,2,1220,1,Matches
Matheus Reis,br BRA,"DF,MF",28-047,20.9,1927,99,532,1107,301,28,1927,27,15,55.6,11,40.7,1329,6930,4390,48,40,2,17,9,1505,80,Matches
Manuel Ugarte Ribeiro,uy URU,MF,21-360,19.6,1460,28,267,1025,198,3,1460,58,29,50.0,22,37.9,857,4307,1948,22,29,0,25,17,936,17,Matches
Marcus Edwards,eng ENG,"MF,FW",24-124,19.3,950,3,48,334,588,119,950,108,53,49.1,49,45.4,673,4655,2442,88,61,41,56,30,734,198,Matches
Francisco Trincão,pt POR,"MF,FW",23-098,18.1,900,7,56,394,460,91,900,82,34,41.5,42,51.2,594,3810,2032,71,46,28,31,19,691,135,Matches
Nuno Santos,pt POR,"DF,MF",28-052,18.4,1258,18,186,494,589,64,1258,17,6,35.3,7,41.2,708,3730,2136,62,41,16,19,7,847,237,Matches
Hidemasa Morita,jp JPN,MF,27-331,15.7,925,16,164,573,202,31,925,24,8,33.3,15,62.5,544,2426,1008,16,16,4,22,20,626,38,Matches
Paulinho,pt POR,FW,30-148,12.4,400,7,32,187,189,62,400,16,7,43.8,6,37.5,210,1116,446,24,14,11,24,19,266,49,Matches
Pedro Porro,es ESP,"DF,MF",23-205,11.9,899,18,227,292,396,46,898,44,16,36.4,18,40.9,504,2905,1664,62,21,13,23,8,561,133,Matches
Ricardo Esgaio,pt POR,"DF,MF",29-325,9.8,658,21,160,284,219,23,658,10,4,40.0,6,60.0,304,1295,618,16,7,3,7,3,381,82,Matches
Jerry St. Juste,nl NED,DF,26-169,9.6,981,72,331,544,113,9,981,12,7,58.3,4,33.3,690,4029,2410,39,25,0,6,2,775,15,Matches
Youssef Chermiti,pt POR,FW,18-317,6.5,171,6,12,76,83,40,170,18,5,27.8,12,66.7,101,512,175,8,3,7,22,14,119,29,Matches
Arthur,br BRA,"MF,DF",24-277,6.6,463,6,62,168,241,19,463,32,15,46.9,15,46.9,269,1932,927,33,19,8,17,5,313,67,Matches
Ousmane Diomande,ci CIV,DF,19-123,4.1,430,22,129,278,27,1,430,6,5,83.3,1,16.7,298,1924,1283,13,11,0,1,1,351,3,Matches
Luís Neto,pt POR,DF,34-315,3.0,280,23,124,152,6,2,280,2,2,100.0,0,0.0,168,771,450,3,1,0,0,0,215,0,Matches
Rochinha,pt POR,"FW,MF",27-338,4.4,192,1,5,75,114,18,192,18,5,27.8,11,61.1,128,770,400,12,6,6,8,2,151,36,Matches
Héctor Bellerín,es ESP,DF,28-018,2.5,166,5,32,60,74,9,166,4,2,50.0,2,50.0,96,419,207,4,6,1,3,4,99,30,Matches
Matheus Nunes,pt POR,MF,24-222,2.0,116,0,10,61,46,1,116,9,6,66.7,3,33.3,77,438,160,3,4,0,2,0,88,3,Matches
Dario Essugo,pt POR,MF,18-023,1.5,78,2,12,56,13,1,78,2,1,50.0,1,50.0,32,202,129,2,1,0,0,0,48,0,Matches
José Marsà,es ESP,DF,21-033,1.3,124,3,67,56,1,0,124,1,1,100.0,0,0.0,105,478,209,0,0,0,0,1,101,0,Matches
Flávio Nazinho,pt POR,DF,19-260,1.1,67,1,11,21,35,3,67,3,2,66.7,1,33.3,30,166,87,5,3,0,3,0,39,14,Matches
Mateus Fernandes,pt POR,MF,18-270,1.0,65,0,10,43,12,1,65,4,1,25.0,2,50.0,46,264,101,4,1,0,2,0,48,2,Matches
Franco Israel,uy URU,GK,22-349,1.0,39,36,39,0,0,0,39,0,0,,0,,21,48,14,0,0,0,0,0,27,0,Matches
Abdul Fatawu Issahaku,gh GHA,"DF,MF",19-029,0.9,62,0,9,12,41,4,62,8,3,37.5,4,50.0,37,212,84,4,2,3,3,1,34,9,Matches
Sotiris Alexandropoulos,gr GRE,MF,21-131,1.2,84,3,17,48,20,2,84,4,1,25.0,3,75.0,40,241,154,7,3,1,2,0,47,3,Matches
Mateo Tanlongo,ar ARG,MF,19-119,1.1,79,3,11,59,10,1,79,0,0,,0,,41,187,101,1,1,0,1,0,53,0,Matches
Jovane Cabral,cv CPV,MF,24-296,0.6,51,0,8,32,12,3,51,3,1,33.3,2,66.7,34,187,75,1,1,0,4,3,38,8,Matches
Chico Lamba,pt POR,DF,20-027,0.5,41,4,11,29,1,0,41,0,0,,0,,34,139,63,2,0,0,0,0,35,0,Matches
Rodrigo Duarte,pt POR,FW,17-343,0.3,16,0,2,4,11,2,16,1,0,0.0,0,0.0,10,70,33,1,1,0,0,0,10,5,Matches
