Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Lukáš Hrádecký,fi FIN,GK,33-115,23.0,37,6,1,4,2,32.4,0.26,-2.6,-0.11,83,263,31.6,662,101,31.6,32.2,126,42.9,37.5,262,18,6.9,16,0.7,13.5,Matches
Andrey Lunyov,ru RUS,GK,31-126,1.0,2,0,0,0,0,1.4,0.35,-0.6,-0.61,4,10,40.0,41,7,24.4,30.3,3,0.0,15.3,6,1,16.7,1,1.0,13.0,Matches
Squad Total,,,25.5,24.0,39,6,1,4,2,33.8,0.26,-3.2,-0.13,87,274,31.8,703,108,31.2,32.1,130,42.3,37.3,268,19,7.1,17,0.71,13.5,
Opponent Total,,,27.1,24.0,43,1,2,3,0,37.3,0.29,-5.7,-0.24,177,387,45.7,826,106,36.7,33.6,151,55.6,45.1,269,18,6.7,30,1.25,17.1,
