Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Vasilios Barkas,gr GRE,GK,28-293,26.0,41,1,0,5,0,40.6,0.32,-0.4,-0.02,140,330,42.4,662,126,34.3,33.8,198,52.0,41.6,405,33,8.1,25,0.96,15.2,Matches
Squad Total,,,27.3,26.0,41,1,0,5,0,40.6,0.32,-0.4,-0.02,140,330,42.4,662,126,34.3,33.8,198,52.0,41.6,405,33,8.1,25,0.96,15.2,
Opponent Total,,,25.5,26.0,42,2,0,9,1,43.0,0.3,2.0,0.08,153,402,38.1,770,123,41.4,36.1,154,53.9,45.4,428,30,7.0,30,1.15,13.4,
