Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Vasilios Barkas,gr GRE,GK,28-293,26,26,2340.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Modibo Sagnan,fr FRA,DF,23-339,22,22,1792.0,19.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.6,0.6,0.0,0.6,10.0,39.0,3.0,0.05,0.0,0.05,0.05,0.05,0.03,0.0,0.03,0.03,0.03,Matches
Jens Toornstra,nl NED,MF,33-349,20,20,1643.0,18.3,1.0,3.0,4.0,1.0,0.0,0.0,6.0,0.0,0.9,0.9,2.5,3.4,15.0,112.0,39.0,0.05,0.16,0.22,0.05,0.22,0.05,0.14,0.19,0.05,0.19,Matches
Mark van der Maarel,nl NED,DF,33-219,22,18,1650.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.5,0.5,1.1,1.6,5.0,73.0,29.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.09,0.02,0.09,Matches
Othman Boussaid,be BEL,"MF,FW",23-012,24,18,1584.0,17.6,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,2.5,2.5,2.6,5.1,64.0,88.0,95.0,0.17,0.17,0.34,0.17,0.34,0.14,0.15,0.29,0.14,0.29,Matches
Sander van de Streek,nl NED,MF,29-360,20,18,1556.0,17.3,7.0,2.0,9.0,7.0,0.0,0.0,3.0,0.0,4.5,4.5,2.4,6.9,21.0,53.0,93.0,0.4,0.12,0.52,0.4,0.52,0.26,0.14,0.4,0.26,0.4,Matches
Sean Klaiber,sr SUR,DF,28-231,20,17,1560.0,17.3,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.1,2.0,26.0,99.0,74.0,0.06,0.06,0.12,0.06,0.12,0.06,0.06,0.12,0.06,0.12,Matches
Anastasios Douvikas,gr GRE,FW,23-229,24,16,1492.0,16.6,13.0,4.0,17.0,11.0,2.0,2.0,0.0,0.0,9.1,7.6,3.8,11.3,24.0,21.0,113.0,0.78,0.24,1.03,0.66,0.9,0.55,0.23,0.78,0.46,0.68,Matches
Mike van der Hoorn,nl NED,DF,30-155,17,16,1440.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.5,1.5,15.0,73.0,6.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.06,0.09,Matches
Taylor Booth,us USA,"FW,MF",21-292,19,16,1276.0,14.2,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,2.1,2.1,3.0,5.1,49.0,52.0,80.0,0.14,0.21,0.35,0.14,0.35,0.15,0.21,0.36,0.15,0.36,Matches
Luuk Brouwers,nl NED,MF,24-320,20,14,1292.0,14.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.8,0.8,1.3,2.1,13.0,73.0,25.0,0.0,0.07,0.07,0.0,0.07,0.06,0.09,0.15,0.06,0.15,Matches
Bas Dost,nl NED,FW,33-292,17,13,1225.0,13.6,7.0,2.0,9.0,7.0,0.0,0.0,2.0,0.0,5.5,5.5,1.9,7.4,2.0,42.0,50.0,0.51,0.15,0.66,0.51,0.66,0.4,0.14,0.54,0.4,0.54,Matches
Can Bozdogan,de GER,MF,21-348,18,12,1185.0,13.2,1.0,4.0,5.0,1.0,0.0,0.0,3.0,0.0,1.7,1.7,2.8,4.5,23.0,50.0,25.0,0.08,0.3,0.38,0.08,0.38,0.13,0.21,0.34,0.13,0.34,Matches
Nick Viergever,nl NED,DF,33-228,11,10,909.0,10.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.2,1.0,16.0,31.0,8.0,0.1,0.0,0.1,0.1,0.1,0.08,0.01,0.1,0.08,0.1,Matches
Daishawn Redan,nl NED,FW,22-045,14,10,732.0,8.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.3,3.3,0.9,4.2,18.0,12.0,49.0,0.12,0.0,0.12,0.12,0.12,0.4,0.12,0.52,0.4,0.52,Matches
Hidde ter Avest,nl NED,DF,25-303,16,9,775.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.5,15.0,39.0,48.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.05,0.02,0.05,Matches
Djevencio van der Kust,nl NED,DF,21-323,8,7,578.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,1.0,1.3,11.0,14.0,33.0,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.21,0.05,0.21,Matches
Moussa Sylla,fr FRA,"FW,MF",23-114,10,5,531.0,5.9,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,1.6,2.3,19.0,15.0,54.0,0.17,0.17,0.34,0.17,0.34,0.12,0.27,0.38,0.12,0.38,Matches
Ruben Kluivert,nl NED,DF,21-302,10,3,364.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
Amin Younes,de GER,"FW,MF",29-225,10,3,337.0,3.7,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.9,1.1,12.0,22.0,29.0,0.0,0.53,0.53,0.0,0.53,0.05,0.23,0.28,0.05,0.28,Matches
Naoki Maeda,jp JPN,FW,28-122,10,3,256.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,0.8,9.0,7.0,37.0,0.0,0.0,0.0,0.0,0.0,0.24,0.05,0.29,0.24,0.29,Matches
Zakaria Labyad,ma MAR,"FW,MF",30-010,3,3,179.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,1.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.11,0.05,0.16,0.11,0.16,Matches
Django Warmerdam,nl NED,DF,27-198,6,2,253.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Victor Jensen,dk DEN,"MF,FW",23-039,5,2,217.0,2.4,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.5,3.0,8.0,15.0,0.41,0.41,0.83,0.41,0.83,0.14,0.05,0.19,0.14,0.19,Matches
Ramon Hendriks,nl NED,DF,21-244,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
