Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP.1,W.1,D.1,L.1,GF.1,GA.1,GD.1,Pts.1,Pts/MP.1,xG.1,xGA.1,xGD.1,xGD/90.1
5,Twente,13,10,3,0,32,7,25,33,2.54,24.7,11.5,13.2,1.02,14,3,6,5,12,15,-3,15,1.07,20.0,17.6,2.3,0.17
6,Sparta R'dam,14,8,2,4,24,16,8,26,1.86,18.2,17.8,0.4,0.03,13,5,5,3,18,14,4,20,1.54,12.8,17.9,-5.1,-0.39
7,Utrecht,14,5,5,4,14,13,1,20,1.43,18.9,14.1,4.9,0.35,13,5,4,4,28,28,0,19,1.46,20.1,21.5,-1.3,-0.1
8,RKC Waalwijk,14,7,3,4,28,19,9,24,1.71,25.1,19.3,5.9,0.42,12,2,5,5,13,21,-8,11,0.92,12.8,25.6,-12.8,-1.07
9,Heerenveen,13,4,2,7,15,22,-7,14,1.08,18.7,16.5,2.2,0.17,14,5,6,3,17,15,2,21,1.5,15.0,22.1,-7.1,-0.5
