Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Gijs Smal,nl NED,DF,25-218,26.0,2212,68,557,985,692,38,2212,40,18,45.0,16,40.0,1211,6760,3892,75,71,3,28,10,1371,165,Matches
Lars Unnerstall,de GER,GK,32-260,26.0,815,697,812,3,0,0,815,1,1,100.0,0,0.0,445,2214,1405,0,0,0,0,0,335,0,Matches
Ramiz Zerrouki,dz ALG,MF,24-315,24.5,2044,76,416,1187,454,16,2044,24,11,45.8,10,41.7,1113,6003,2706,33,41,1,25,16,1246,38,Matches
Ricky van Wolfswinkel,nl NED,FW,34-069,24.3,839,38,85,340,422,155,836,26,11,42.3,12,46.2,428,1606,600,23,12,9,50,14,551,141,Matches
Mees Hilgers,nl NED,DF,21-328,21.6,1537,139,615,856,79,15,1537,14,10,71.4,4,28.6,983,6824,4163,45,27,1,16,6,1014,12,Matches
Robin Pröpper,nl NED,DF,29-195,21.8,1673,156,707,881,95,29,1673,15,6,40.0,8,53.3,1022,5158,2668,14,16,1,9,5,1116,5,Matches
Václav Černý,cz CZE,FW,25-171,19.8,1325,5,112,504,728,98,1325,91,45,49.5,35,38.5,837,6130,2988,112,76,39,49,25,927,221,Matches
Joshua Brenet,nl NED,DF,29-017,21.2,1439,45,386,608,460,63,1439,65,34,52.3,27,41.5,773,3965,2018,53,34,12,54,18,845,99,Matches
Michel Vlap,nl NED,MF,25-308,18.9,947,21,116,437,405,74,947,18,9,50.0,6,33.3,551,2667,1306,32,23,7,60,19,641,70,Matches
Virgil Misidjan,nl NED,FW,29-256,18.3,1026,7,94,300,644,79,1026,101,33,32.7,50,49.5,765,5827,3091,115,66,34,66,51,822,237,Matches
Mathias Kjølø,no NOR,MF,21-283,10.6,620,23,124,337,164,9,620,9,1,11.1,3,33.3,341,1166,457,8,10,2,11,9,392,16,Matches
Sem Steijn,nl NED,MF,21-140,10.5,450,14,75,196,182,42,450,3,1,33.3,2,66.7,204,899,389,12,8,3,17,6,253,42,Matches
Anass Salah-Eddine,nl NED,"MF,DF",21-078,7.1,490,21,110,235,155,9,490,22,13,59.1,7,31.8,281,1761,806,14,19,2,14,17,317,43,Matches
Michal Sadílek,cz CZE,MF,23-310,6.6,445,8,79,241,126,5,445,2,1,50.0,1,50.0,221,1034,553,13,9,2,6,5,287,17,Matches
Daan Rots,nl NED,"FW,MF",21-255,7.1,402,4,46,159,201,34,402,24,8,33.3,11,45.8,215,1178,507,14,13,5,11,11,271,62,Matches
Alfons Sampsted,is ISL,DF,25-000,4.7,366,17,119,160,90,5,366,4,1,25.0,3,75.0,187,819,464,8,9,0,12,1,209,18,Matches
Christos Tzolis,gr GRE,FW,21-066,4.7,215,3,23,86,109,22,215,12,5,41.7,5,41.7,145,890,366,15,4,7,13,10,172,57,Matches
Julio Pleguezuelo,es ESP,DF,26-070,6.5,447,68,231,201,21,10,447,7,5,71.4,1,14.3,219,1187,634,4,3,1,7,0,240,0,Matches
Manfred Ugalde,cr CRC,FW,20-316,5.7,182,1,6,71,107,42,182,7,3,42.9,2,28.6,114,465,152,6,6,3,14,8,143,32,Matches
Max Bruns,nl NED,"DF,MF",20-151,4.6,305,24,145,146,15,3,305,3,1,33.3,2,66.7,174,1114,642,7,2,1,4,5,188,2,Matches
Denilho Cleonise,nl NED,FW,21-119,2.6,94,0,2,37,56,8,94,6,2,33.3,2,33.3,64,456,260,10,9,3,7,10,76,18,Matches
Przemysław Tytoń,pl POL,GK,36-092,1.0,19,16,19,0,0,0,19,0,0,,0,,10,53,36,0,0,0,0,0,7,0,Matches
Wout Brama,nl NED,MF,36-228,1.7,114,5,35,62,18,1,114,1,0,0.0,1,100.0,43,150,62,1,1,0,2,1,63,0,Matches
Luca Everink,nl NED,"DF,FW",22-056,0.6,51,2,23,11,17,0,51,1,0,0.0,1,100.0,20,39,10,0,0,0,1,1,21,3,Matches
Casper Staring,nl NED,MF,22-064,0.0,3,0,0,0,3,1,3,0,0,,0,,2,1,0,0,0,0,1,0,2,0,Matches
Sander Sybrandy,nl NED,MF,19-006,0.0,3,0,1,0,2,0,3,0,0,,0,,2,13,10,0,0,0,1,0,2,2,Matches
Squad Total,,,26.7,27.0,18063,1458,4938,8043,5245,758,18060,496,219,44.2,209,42.1,10370,58379,30185,614,459,136,478,248,11511,1300,
Opponent Total,,,25.3,27.0,14275,2116,5433,5841,3181,475,14273,553,243,43.9,252,45.6,7005,39091,19408,349,305,81,478,237,7629,767,
