Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Gijs Smal,nl NED,DF,25-200,24.0,51,20,27,12,12,33,57,57.9,24,27,9,18,31,82,26,0,Matches
Lars Unnerstall,de GER,GK,32-242,24.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,13,1,Matches
Ramiz Zerrouki,dz ALG,MF,24-297,22.5,73,40,29,35,9,29,51,56.9,22,34,5,29,37,110,23,0,Matches
Ricky van Wolfswinkel,nl NED,FW,34-051,22.3,27,18,5,12,10,7,25,28.0,18,26,3,23,9,36,26,0,Matches
Mees Hilgers,nl NED,DF,21-310,21.2,50,33,33,14,3,31,52,59.6,21,30,10,20,39,89,48,1,Matches
Robin Pröpper,nl NED,DF,29-177,20.8,30,20,15,14,1,16,31,51.6,15,34,20,14,16,46,63,0,Matches
Václav Černý,cz CZE,FW,25-153,17.8,27,19,9,13,5,12,37,32.4,25,27,0,27,11,38,5,0,Matches
Joshua Brenet,nl NED,DF,28-364,19.2,31,19,22,6,3,18,30,60.0,12,17,7,10,18,49,20,3,Matches
Michel Vlap,nl NED,MF,25-290,17.0,22,16,4,11,7,11,23,47.8,12,19,1,18,10,32,11,0,Matches
Virgil Misidjan,nl NED,FW,29-238,17.0,27,16,15,7,5,10,28,35.7,18,7,2,5,6,33,4,0,Matches
Mathias Kjølø,no NOR,MF,21-265,10.6,11,8,7,2,2,6,9,66.7,3,13,3,10,8,19,19,0,Matches
Sem Steijn,nl NED,MF,21-122,10.0,16,10,4,11,1,8,18,44.4,10,18,5,13,4,20,7,0,Matches
Michal Sadílek,cz CZE,MF,23-292,6.6,12,5,1,8,3,6,12,50.0,6,8,1,7,7,19,8,0,Matches
Daan Rots,nl NED,"FW,MF",21-237,6.9,20,13,10,8,2,11,21,52.4,10,4,1,3,5,25,6,0,Matches
Anass Salah-Eddine,nl NED,"MF,DF",21-060,5.4,16,12,11,3,2,11,14,78.6,3,6,0,6,8,24,11,0,Matches
Alfons Sampsted,is ISL,DF,24-347,4.7,11,8,8,3,0,8,11,72.7,3,4,1,3,5,16,7,0,Matches
Christos Tzolis,gr GRE,FW,21-048,4.7,4,2,2,2,0,3,12,25.0,9,6,1,5,1,5,1,0,Matches
Manfred Ugalde,cr CRC,"FW,MF",20-298,5.2,3,3,1,0,2,2,3,66.7,1,7,0,7,1,4,1,0,Matches
Julio Pleguezuelo,es ESP,DF,26-052,4.9,10,6,7,3,0,5,7,71.4,2,4,2,2,11,21,34,0,Matches
Max Bruns,nl NED,"DF,MF",20-133,3.6,4,3,2,2,0,1,5,20.0,4,4,2,2,8,12,12,1,Matches
Denilho Cleonise,nl NED,FW,21-101,2.6,0,0,0,0,0,0,0,,0,4,0,4,0,0,0,0,Matches
Przemysław Tytoń,pl POL,GK,36-074,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Wout Brama,nl NED,MF,36-210,1.7,3,2,2,1,0,1,4,25.0,3,1,1,0,5,8,4,0,Matches
Luca Everink,nl NED,"DF,FW",22-038,0.6,5,4,4,0,1,3,4,75.0,1,2,0,2,0,5,3,0,Matches
Casper Staring,nl NED,MF,22-046,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
Sander Sybrandy,nl NED,MF,18-353,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Squad Total,,,26.6,25.0,453,277,218,167,68,232,454,51.1,222,303,74,229,241,694,352,6,
Opponent Total,,,25.3,25.0,429,244,239,146,44,197,386,51.0,189,356,129,227,300,729,630,11,
