Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP.1,W.1,D.1,L.1,GF.1,GA.1,GD.1,Pts.1,Pts/MP.1,xG.1,xGA.1,xGD.1,xGD/90.1
1,Napoli,14,11,1,2,33,13,20,34,2.43,24.1,10.8,13.3,0.95,14,12,1,1,31,7,24,37,2.64,27.7,13.0,14.7,1.05
2,Lazio,14,8,3,3,23,12,11,27,1.93,17.6,15.9,1.7,0.12,14,8,4,2,21,7,14,28,2.0,17.7,14.5,3.2,0.23
3,Milan,13,9,2,2,28,17,11,29,2.23,21.9,13.4,8.5,0.66,15,6,4,5,20,19,1,22,1.47,21.7,18.2,3.5,0.23
4,Inter,15,11,0,4,27,8,19,33,2.2,25.0,10.2,14.8,0.98,13,5,2,6,20,24,-4,17,1.31,25.1,15.1,10.0,0.77
5,Roma,14,9,1,4,20,9,11,28,2.0,22.3,12.1,10.2,0.73,14,6,4,4,18,17,1,22,1.57,21.5,10.2,11.3,0.81
