Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Fikayo Tomori,eng ENG,DF,25-105,22.4,3,0,0,23,21,1,4,24,28,0,1,0,139,45,26,63.4,Matches
Theo Hernández,fr FRA,DF,25-179,22.3,5,0,0,17,48,0,67,11,21,0,0,1,134,26,13,66.7,Matches
Pierre Kalulu,fr FRA,DF,22-302,23.6,4,0,0,19,18,1,20,35,33,0,1,0,144,25,24,51.0,Matches
Sandro Tonali,it ITA,MF,22-330,21.4,7,0,0,24,24,3,74,21,27,0,0,0,136,10,14,41.7,Matches
Rafael Leão,pt POR,"FW,MF",23-297,20.4,7,1,1,14,23,9,47,11,3,0,0,0,64,25,25,50.0,Matches
Ismaël Bennacer,dz ALG,MF,25-123,18.1,5,0,0,33,22,1,58,21,29,0,0,0,159,20,19,51.3,Matches
Olivier Giroud,fr FRA,FW,36-185,17.5,7,1,1,30,17,13,2,2,5,0,0,0,34,79,48,62.2,Matches
Brahim Díaz,es ESP,MF,23-243,14.5,2,0,0,21,31,2,14,5,9,0,0,0,75,2,13,13.3,Matches
Ciprian Tătărușanu,ro ROU,GK,37-053,16.0,0,0,0,0,3,0,0,1,0,0,0,0,23,1,1,50.0,Matches
Junior Messias,br BRA,"FW,DF",31-325,12.3,2,0,0,20,20,1,17,6,15,0,0,0,54,21,29,42.0,Matches
Davide Calabria,it ITA,DF,26-118,11.3,4,0,0,10,10,1,29,18,26,1,1,0,70,5,8,38.5,Matches
Rade Krunić,ba BIH,"MF,FW",29-178,11.2,5,0,0,10,13,0,3,11,21,0,0,0,70,15,16,48.4,Matches
Mike Maignan,fr FRA,GK,27-274,11.0,0,0,0,0,1,0,0,1,0,0,0,0,20,2,0,100.0,Matches
Alexis Saelemaekers,be BEL,"FW,DF",23-280,9.7,1,0,0,19,16,1,32,8,17,0,1,0,33,7,3,70.0,Matches
Malick Thiaw,de GER,DF,21-238,7.6,3,0,0,4,2,0,1,5,15,0,0,0,40,30,12,71.4,Matches
Simon Kjær,dk DEN,DF,34-008,7.4,4,0,0,7,1,0,1,7,4,0,0,0,40,13,5,72.2,Matches
Charles De Ketelaere,be BEL,MF,22-024,9.7,2,0,0,15,9,1,8,3,9,0,0,0,43,14,24,36.8,Matches
Divock Origi,be BEL,"FW,MF",27-350,7.8,1,0,0,9,14,4,8,0,2,0,0,0,17,11,24,31.4,Matches
Ante Rebić,hr CRO,"FW,MF",29-194,6.9,4,0,0,15,10,5,21,1,4,0,0,0,25,10,8,55.6,Matches
Matteo Gabbia,it ITA,DF,23-164,6.7,2,0,0,8,1,0,2,5,10,0,0,0,37,15,4,78.9,Matches
Tommaso Pobega,it ITA,MF,23-262,6.4,2,0,0,24,4,0,2,7,7,0,0,0,31,9,11,45.0,Matches
Fodé Ballo-Touré,sn SEN,DF,26-090,3.2,0,0,0,3,4,0,11,1,2,0,0,0,19,4,2,66.7,Matches
Sergiño Dest,us USA,DF,22-151,3.7,0,0,0,6,4,0,4,4,6,0,1,0,29,3,1,75.0,Matches
Zlatan Ibrahimović,se SWE,FW,41-182,1.6,0,0,0,2,1,0,0,0,0,0,0,0,3,8,4,66.7,Matches
Yacine Adli,fr FRA,"MF,FW",22-248,1.4,1,0,0,4,1,1,4,1,3,0,0,0,6,0,3,0.0,Matches
Alessandro Florenzi,it ITA,DF,32-023,1.2,0,0,0,1,0,0,8,1,2,0,0,0,5,0,0,,Matches
Aster Vranckx,be BEL,MF,20-181,0.8,0,0,0,2,2,0,3,0,2,0,0,0,3,3,2,60.0,Matches
Tiemoué Bakayoko,fr FRA,MF,28-229,0.4,0,0,0,3,1,0,0,0,3,0,0,0,4,1,1,50.0,Matches
Marko Lazetić,rs SRB,FW,19-071,0.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,Matches
Squad Total,,,26.8,27.0,72,2,2,343,321,44,440,210,303,1,5,1,1458,404,341,54.2,
Opponent Total,,,27.4,27.0,88,0,0,337,327,29,398,230,259,5,3,3,1414,341,404,45.8,
