Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Fikayo Tomori,eng ENG,DF,25-108,23.4,1169,1349,86.7,24259,7497,367,399,92.0,608,662,91.8,187,251,74.5,0,0.4,0.5,-0.4,5,59,5,0,82,Matches
Theo Hernández,fr FRA,DF,25-182,23.3,912,1185,77.0,15652,5439,429,486,88.3,381,476,80.0,82,151,54.3,3,3.0,2.2,0.0,31,63,20,7,83,Matches
Pierre Kalulu,fr FRA,DF,22-305,23.6,1272,1455,87.4,23582,8085,495,539,91.8,659,715,92.2,110,172,64.0,0,1.2,1.1,-1.2,9,92,8,4,112,Matches
Sandro Tonali,it ITA,MF,22-333,22.4,728,997,73.0,13312,4201,304,364,83.5,312,380,82.1,91,192,47.4,5,3.6,2.6,1.4,40,82,19,4,97,Matches
Rafael Leão,pt POR,"FW,MF",23-300,21.3,431,607,71.0,7502,2302,209,269,77.7,159,209,76.1,52,79,65.8,6,5.2,4.4,0.8,37,50,40,10,88,Matches
Ismaël Bennacer,dz ALG,MF,25-126,19.0,1046,1215,86.1,18622,5256,464,504,92.1,400,442,90.5,140,207,67.6,2,3.2,3.0,-1.2,42,108,25,4,118,Matches
Olivier Giroud,fr FRA,FW,36-188,18.3,264,428,61.7,3180,634,165,254,65.0,66,99,66.7,6,12,50.0,4,3.2,1.6,0.8,20,12,5,0,31,Matches
Brahim Díaz,es ESP,MF,23-246,15.2,410,510,80.4,5996,1827,228,260,87.7,141,166,84.9,21,38,55.3,4,4.2,1.9,-0.2,31,59,31,1,90,Matches
Ciprian Tătărușanu,ro ROU,GK,37-056,16.0,434,560,77.5,12788,9173,60,60,100.0,198,204,97.1,174,290,60.0,1,0.5,0.0,0.5,2,9,0,0,0,Matches
Davide Calabria,it ITA,DF,26-121,12.3,619,777,79.7,10891,3998,266,286,93.0,277,322,86.0,63,136,46.3,3,1.1,1.0,1.9,10,38,12,8,57,Matches
Junior Messias,br BRA,"FW,DF",31-328,12.3,306,408,75.0,4885,1292,165,196,84.2,116,146,79.5,20,40,50.0,2,0.5,0.8,1.5,9,26,3,1,38,Matches
Rade Krunić,ba BIH,"MF,FW",29-181,12.1,400,487,82.1,6072,1977,196,225,87.1,162,189,85.7,21,31,67.7,1,0.9,0.8,0.1,11,31,7,0,43,Matches
