Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Fikayo Tomori,eng ENG,DF,25-090,24,23,2012.0,22.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.2,1.2,0.4,1.6,18.0,82.0,9.0,0.04,0.0,0.04,0.04,0.04,0.05,0.02,0.07,0.05,0.07,Matches
Theo Hernández,fr FRA,DF,25-164,23,23,2009.0,22.3,3.0,3.0,6.0,2.0,1.0,1.0,5.0,0.0,3.6,2.8,2.8,5.6,77.0,78.0,94.0,0.13,0.13,0.27,0.09,0.22,0.16,0.13,0.29,0.13,0.25,Matches
Pierre Kalulu,fr FRA,DF,22-287,27,22,2120.0,23.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.4,1.4,1.2,2.6,40.0,112.0,31.0,0.04,0.0,0.04,0.04,0.04,0.06,0.05,0.11,0.06,0.11,Matches
Sandro Tonali,it ITA,MF,22-315,24,21,1929.0,21.4,2.0,4.0,6.0,2.0,0.0,0.0,7.0,0.0,2.0,2.0,3.4,5.4,43.0,95.0,51.0,0.09,0.19,0.28,0.09,0.28,0.1,0.16,0.25,0.1,0.25,Matches
Rafael Leão,pt POR,"FW,MF",23-282,25,21,1840.0,20.4,8.0,6.0,14.0,8.0,0.0,0.0,7.0,1.0,7.5,7.5,5.2,12.7,96.0,84.0,167.0,0.39,0.29,0.68,0.39,0.68,0.36,0.25,0.62,0.36,0.62,Matches
Ismaël Bennacer,dz ALG,MF,25-108,22,19,1625.0,18.1,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.5,0.5,3.0,3.5,24.0,115.0,35.0,0.06,0.11,0.17,0.06,0.17,0.03,0.16,0.19,0.03,0.19,Matches
Olivier Giroud,fr FRA,FW,36-170,24,19,1578.0,17.5,8.0,4.0,12.0,7.0,1.0,1.0,7.0,1.0,8.9,8.3,3.2,11.5,10.0,30.0,110.0,0.46,0.23,0.68,0.4,0.63,0.51,0.18,0.69,0.47,0.65,Matches
Brahim Díaz,es ESP,MF,23-228,23,19,1308.0,14.5,4.0,3.0,7.0,4.0,0.0,0.0,2.0,0.0,3.3,3.3,3.6,6.9,58.0,89.0,76.0,0.28,0.21,0.48,0.28,0.48,0.22,0.25,0.47,0.22,0.47,Matches
Ciprian Tătărușanu,ro ROU,GK,37-038,16,16,1440.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.03,0.03,0.0,0.03,Matches
Junior Messias,br BRA,"FW,DF",31-310,18,14,1103.0,12.3,4.0,2.0,6.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,0.5,2.5,30.0,38.0,92.0,0.33,0.16,0.49,0.33,0.49,0.16,0.04,0.2,0.16,0.2,Matches
Davide Calabria,it ITA,DF,26-103,15,13,1015.0,11.3,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.9,0.9,0.7,1.7,15.0,56.0,44.0,0.09,0.18,0.27,0.09,0.27,0.08,0.07,0.15,0.08,0.15,Matches
Rade Krunić,ba BIH,"MF,FW",29-163,15,11,1010.0,11.2,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.7,0.7,0.9,1.6,17.0,43.0,16.0,0.0,0.09,0.09,0.0,0.09,0.06,0.08,0.14,0.06,0.14,Matches
Mike Maignan,fr FRA,GK,27-259,11,11,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alexis Saelemaekers,be BEL,"FW,DF",23-265,19,10,872.0,9.7,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,1.5,2.3,30.0,28.0,90.0,0.0,0.21,0.21,0.0,0.21,0.08,0.15,0.23,0.08,0.23,Matches
Malick Thiaw,de GER,DF,21-223,11,8,684.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.2,0.7,4.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.09,0.07,0.09,Matches
Simon Kjær,dk DEN,DF,33-358,11,8,668.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Charles De Ketelaere,be BEL,MF,22-009,23,7,872.0,9.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.7,1.7,1.8,3.5,37.0,46.0,47.0,0.0,0.1,0.1,0.0,0.1,0.17,0.19,0.36,0.17,0.36,Matches
Divock Origi,be BEL,"FW,MF",27-335,19,6,698.0,7.8,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.6,1.6,0.9,2.6,13.0,10.0,55.0,0.26,0.13,0.39,0.26,0.39,0.21,0.12,0.33,0.21,0.33,Matches
Ante Rebić,hr CRO,"FW,MF",29-179,17,6,621.0,6.9,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,2.4,2.4,1.6,4.0,10.0,18.0,53.0,0.43,0.29,0.72,0.43,0.72,0.34,0.24,0.58,0.34,0.58,Matches
Matteo Gabbia,it ITA,DF,23-149,11,6,603.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Tommaso Pobega,it ITA,MF,23-247,13,6,574.0,6.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,0.2,1.0,7.0,18.0,17.0,0.16,0.0,0.16,0.16,0.16,0.12,0.03,0.15,0.12,0.15,Matches
Fodé Ballo-Touré,sn SEN,DF,26-075,4,3,286.0,3.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,8.0,13.0,21.0,0.31,0.0,0.31,0.31,0.31,0.14,0.02,0.16,0.14,0.16,Matches
Sergiño Dest,us USA,DF,22-136,8,2,329.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,11.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.08,0.09,0.17,0.08,0.17,Matches
Zlatan Ibrahimović,se SWE,FW,41-167,4,1,146.0,1.6,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.2,0.4,0.2,0.6,0.0,4.0,10.0,0.62,0.0,0.62,0.0,0.0,0.72,0.11,0.84,0.24,0.35,Matches
Yacine Adli,fr FRA,"MF,FW",22-233,5,1,124.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,5.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.13,0.06,0.13,Matches
Alessandro Florenzi,it ITA,DF,32-008,3,1,111.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.6,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.4,0.09,0.49,0.4,0.49,Matches
Aster Vranckx,be BEL,MF,20-166,7,0,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.33,Matches
Tiemoué Bakayoko,fr FRA,MF,28-214,2,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marko Lazetić,rs SRB,FW,19-056,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.63,0.63,0.63,Matches
Andrea Bozzolan,it ITA,DF,19-024,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Andreas Jungdal,dk DEN,GK,21-025,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Antonio Mirante,it ITA,GK,39-254,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lapo Nava,it ITA,GK,19-056,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
