6,Roma,27,14,5,8,35,26,+9,47,1.74,40.8,22.1,+18.8,+0.70,W L W L L,"42,765",Paulo Dybala - 9,Rui Patrício,Unnamed: 19
7,Juventus,28,18,5,5,46,22,24,59,2.11,41.1,29.3,11.8,0.42,W L W W W,25078,Dušan Vlahović - 8,Wojciech Szczęsny,
8,Fiorentina,28,11,7,10,33,31,2,40,1.43,39.4,33.5,6.0,0.21,W W W W W,25764,Arthur - 6,Pietro Terracciano,
9,Udinese,27,9,11,7,37,31,6,38,1.41,35.7,36.7,-1.0,-0.04,L D D W W,14635,Beto - 9,Marco Silvestri,
10,Bologna,27,10,7,10,33,36,-3,37,1.37,29.5,34.5,-5.1,-0.19,W W L D D,12721,Marko Arnautović - 8,Łukasz Skorupski,
