Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Pietro Terracciano,it ITA,GK,33-011,22.0,2,1,2,0,0,2,2,100.0,0,0,0,0,1,3,10,0,Matches
Cristiano Biraghi,it ITA,DF,30-199,21.0,45,27,20,22,3,25,41,61.0,16,19,5,14,8,53,31,1,Matches
Dodô,br BRA,DF,24-122,17.5,25,14,12,9,4,15,27,55.6,12,16,0,16,16,41,23,0,Matches
Sofyan Amrabat,ma MAR,MF,26-210,17.4,28,17,13,9,6,13,24,54.2,11,21,5,16,19,47,13,2,Matches
Giacomo Bonaventura,it ITA,MF,33-209,17.2,32,20,14,14,4,21,33,63.6,12,10,0,10,15,47,4,1,Matches
Lucas Martínez Quarta,ar ARG,DF,26-313,17.1,60,34,33,25,2,30,43,69.8,13,31,16,15,34,94,62,1,Matches
Jonathan Ikone,fr FRA,FW,24-321,16.7,10,3,4,3,3,2,6,33.3,4,14,1,13,4,14,3,0,Matches
Nikola Milenković,rs SRB,DF,25-158,16.7,25,16,13,9,3,13,18,72.2,5,20,9,11,18,43,47,0,Matches
Christian Kouamé,ci CIV,FW,25-103,16.0,17,14,7,5,5,5,11,45.5,6,13,3,10,12,29,3,0,Matches
Igor,br BRA,DF,25-040,15.1,27,16,13,10,4,10,15,66.7,5,25,12,13,18,45,33,1,Matches
Rolando Mandragora,it ITA,MF,25-263,14.1,28,15,6,18,4,17,34,50.0,17,13,2,11,9,37,19,0,Matches
Antonín Barák,cz CZE,MF,28-106,13.7,16,9,5,5,6,4,10,40.0,6,12,1,11,3,19,10,0,Matches
Luka Jović,rs SRB,FW,25-086,12.9,5,2,1,3,1,2,8,25.0,6,7,2,5,2,7,8,0,Matches
Arthur,br BRA,FW,24-328,10.1,7,2,1,2,4,4,7,57.1,3,6,0,6,0,7,6,0,Matches
Riccardo Saponara,it ITA,FW,31-088,9.4,9,4,3,5,1,4,8,50.0,4,5,1,4,4,13,5,0,Matches
Nicolás González,ar ARG,"FW,MF",24-347,9.1,8,4,1,5,2,0,6,0.0,6,10,0,10,2,10,4,0,Matches
Alfred Duncan,gh GHA,MF,30-009,6.7,12,7,0,12,0,8,14,57.1,6,5,0,5,4,16,4,0,Matches
Lorenzo Venuti,it ITA,DF,27-341,6.8,14,6,6,7,1,9,13,69.2,4,3,2,1,4,18,14,2,Matches
Riccardo Sottil,it ITA,FW,23-289,4.8,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,Matches
Aleksa Terzić,rs SRB,DF,23-214,5.6,10,6,6,3,1,7,13,53.8,6,10,3,7,4,14,8,0,Matches
Youssef Maleh,it ITA,MF,24-209,3.3,3,1,0,3,0,0,4,0.0,4,5,0,5,1,4,3,0,Matches
Luca Ranieri,it ITA,DF,23-330,3.1,6,2,4,2,0,4,6,66.7,2,2,1,1,6,12,8,1,Matches
Pierluigi Gollini,it ITA,GK,28-001,3.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,Matches
Alessandro Bianco,it ITA,MF,20-169,1.2,3,1,1,2,0,2,2,100.0,0,1,0,1,0,3,0,0,Matches
Marco Benassi,it ITA,DF,28-192,1.0,3,3,2,0,1,3,4,75.0,1,0,0,0,1,4,1,0,Matches
Salvatore Sirigu,it ITA,GK,36-066,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Gaetano Castrovilli,it ITA,MF,26-030,1.4,5,4,0,3,2,1,3,33.3,2,1,0,1,1,6,1,0,Matches
Josip Brekalo,hr CRO,FW,24-269,0.7,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
Szymon Żurkowski,pl POL,MF,25-175,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Squad Total,,,27.3,26.0,401,228,168,176,57,202,355,56.9,153,250,63,187,186,587,323,9,
Opponent Total,,,27.3,26.0,440,245,240,162,38,193,377,51.2,184,313,120,193,226,666,586,8,
