Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Pietro Terracciano,it ITA,GK,33-026,24.0,657,871,75.4,19109,13249,111,112,99.1,276,281,98.2,267,471,56.7,0,0.0,0.0,0.0,0,13,0,0,0,Matches
Cristiano Biraghi,it ITA,DF,30-214,23.0,1159,1626,71.3,22052,8582,489,554,88.3,489,628,77.9,164,377,43.5,2,4.6,5.2,-2.6,67,96,29,19,127,Matches
Dodô,br BRA,DF,24-137,19.5,916,1112,82.4,16011,4997,413,453,91.2,399,478,83.5,88,138,63.8,2,1.5,1.6,0.5,20,65,21,6,106,Matches
Sofyan Amrabat,ma MAR,MF,26-225,18.7,1072,1219,87.9,21528,5885,359,403,89.1,529,567,93.3,168,206,81.6,0,0.6,1.4,-0.6,10,134,20,9,149,Matches
Giacomo Bonaventura,it ITA,MF,33-224,18.3,653,792,82.4,10219,2324,340,383,88.8,231,266,86.8,49,79,62.0,0,2.0,2.1,-2.0,27,46,25,4,83,Matches
Nikola Milenković,rs SRB,DF,25-173,18.2,864,1017,85.0,16777,5134,309,343,90.1,452,509,88.8,97,144,67.4,1,0.5,0.9,0.5,6,49,2,0,63,Matches
Jonathan Ikone,fr FRA,FW,24-336,17.6,445,545,81.7,7566,1503,232,256,90.6,152,189,80.4,49,59,83.1,4,2.7,2.8,1.3,24,20,23,2,56,Matches
Lucas Martínez Quarta,ar ARG,DF,26-328,17.6,876,1079,81.2,19347,7729,239,276,86.6,473,524,90.3,155,246,63.0,1,0.4,0.6,0.6,5,78,4,0,82,Matches
Christian Kouamé,ci CIV,FW,25-118,16.7,397,556,71.4,5879,1302,237,293,80.9,109,160,68.1,27,46,58.7,2,2.5,2.1,-0.5,32,25,24,6,43,Matches
Igor,br BRA,DF,25-055,17.1,885,1010,87.6,18606,5931,248,263,94.3,505,540,93.5,124,180,68.9,0,0.2,0.2,-0.2,3,62,2,0,61,Matches
Rolando Mandragora,it ITA,MF,25-278,15.9,570,709,80.4,10811,3514,230,264,87.1,252,288,87.5,71,112,63.4,3,3.8,3.5,-0.8,28,81,13,4,106,Matches
Antonín Barák,cz CZE,MF,28-121,14.8,451,552,81.7,6819,1632,251,279,90.0,153,187,81.8,29,41,70.7,0,1.5,0.9,-1.5,17,52,11,2,66,Matches
Luka Jović,rs SRB,FW,25-101,12.9,164,222,73.9,2585,408,86,106,81.1,62,81,76.5,12,18,66.7,0,0.6,0.5,-0.6,15,10,3,0,17,Matches
Riccardo Saponara,it ITA,FW,31-103,10.9,279,379,73.6,3972,1106,180,214,84.1,72,99,72.7,13,28,46.4,2,3.0,1.8,-1.0,18,23,23,4,48,Matches
Arthur,br BRA,FW,24-343,11.3,147,217,67.7,1898,363,99,129,76.7,28,38,73.7,9,13,69.2,1,0.7,0.6,0.3,12,3,6,0,17,Matches
Nicolás González,ar ARG,"FW,MF",24-362,10.1,246,377,65.3,4323,1036,105,156,67.3,112,135,83.0,22,48,45.8,1,1.2,0.9,-0.2,17,20,16,4,43,Matches
Alfred Duncan,gh GHA,MF,30-024,6.8,240,310,77.4,4426,1493,96,112,85.7,105,124,84.7,30,53,56.6,0,0.2,0.5,-0.2,4,35,8,4,41,Matches
Lorenzo Venuti,it ITA,DF,27-356,6.8,363,437,83.1,6649,2088,161,168,95.8,162,183,88.5,40,73,54.8,1,0.3,0.5,0.7,6,29,8,3,36,Matches
