Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Stole Dimitrievski,mk MKD,GK,29-102,26.0,28,4,0,3,3,30.2,0.28,5.2,0.2,102,371,27.5,585,147,43.4,38.2,218,53.7,44.8,382,20,5.2,38,1.46,15.8,Matches
Diego López,es ESP,GK,41-154,1.0,3,0,0,2,0,1.0,0.26,-2.0,-1.95,2,8,25.0,21,5,28.6,30.3,8,25.0,35.3,12,0,0.0,2,2.0,17.0,Matches
Squad Total,,,28.7,27.0,31,4,0,5,3,31.3,0.28,3.3,0.12,104,379,27.4,606,152,42.9,38.0,226,52.7,44.4,394,20,5.1,40,1.48,15.9,
Opponent Total,,,27.9,27.0,32,3,2,4,3,27.7,0.21,-1.3,-0.05,187,461,40.6,741,102,42.8,37.9,215,67.0,51.2,454,19,4.2,36,1.33,17.6,
