Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Francisco Garcia,es ESP,DF,23-232,25.9,1181,1496,78.9,19288,6040,585,640,91.4,491,593,82.8,79,173,45.7,2,1.0,1.1,1.0,18,94,19,16,104,Matches
Stole Dimitrievski,mk MKD,GK,29-099,25.0,479,766,62.5,13654,9705,80,80,100.0,237,240,98.8,161,439,36.7,0,0.0,0.0,0.0,1,13,0,0,0,Matches
Iván Balliu,al ALB,DF,31-092,24.2,1042,1339,77.8,17300,6793,516,561,92.0,416,528,78.8,89,175,50.9,0,2.3,2.1,-2.3,25,68,24,13,95,Matches
Catena,es ESP,DF,28-157,24.0,1099,1331,82.6,26452,10470,220,251,87.6,616,672,91.7,260,383,67.9,1,1.3,0.5,-0.3,5,87,2,0,80,Matches
Florian Lejeune,fr FRA,DF,31-318,22.5,912,1155,79.0,21421,8136,203,235,86.4,531,582,91.2,174,312,55.8,0,0.2,0.3,-0.2,7,95,4,0,64,Matches
Isaac Palazón Camacho,es ESP,"FW,MF",28-097,22.2,652,898,72.6,11110,2888,330,371,88.9,222,291,76.3,76,171,44.4,5,3.7,4.2,1.3,43,47,31,5,76,Matches
Álvaro García,es ESP,"FW,MF",30-158,22.4,463,729,63.5,7164,2157,266,330,80.6,149,238,62.6,33,92,35.9,2,3.5,3.5,-1.5,34,23,31,21,52,Matches
Sergio Camello,es ESP,FW,22-052,20.3,292,371,78.7,4153,488,164,192,85.4,98,125,78.4,13,19,68.4,4,2.1,1.4,1.9,21,11,8,0,29,Matches
Óscar Trejo,ar ARG,"MF,FW",34-342,17.6,606,753,80.5,8455,2251,369,415,88.9,177,216,81.9,30,58,51.7,4,2.9,2.3,1.1,36,80,14,2,90,Matches
Óscar Valentín,es ESP,MF,28-226,18.5,664,812,81.8,11917,3909,302,343,88.0,274,317,86.4,77,122,63.1,0,0.8,1.1,-0.8,14,111,3,1,98,Matches
Santi Comesaña,es ESP,MF,26-180,17.2,637,758,84.0,10450,3012,319,356,89.6,253,294,86.1,47,62,75.8,0,1.0,0.9,-1.0,22,77,8,0,102,Matches
Pathé Ciss,sn SEN,"MF,DF",29-018,11.6,476,569,83.7,9202,2531,187,211,88.6,225,252,89.3,60,82,73.2,0,0.2,0.2,-0.2,4,52,3,0,54,Matches
Unai López,es ESP,MF,27-155,10.1,551,684,80.6,10460,2822,232,260,89.2,214,246,87.0,90,137,65.7,2,0.8,1.2,1.2,15,77,8,3,71,Matches
Radamel Falcao,co COL,"FW,MF",37-052,5.6,99,132,75.0,1344,191,64,77,83.1,29,35,82.9,4,6,66.7,0,0.1,0.2,-0.1,2,7,1,0,13,Matches
Salvi,es ESP,"FW,MF",32-004,3.5,71,134,53.0,1065,364,49,61,80.3,15,34,44.1,6,16,37.5,0,0.5,0.5,-0.5,4,3,6,3,9,Matches
Abdul Mumin,gh GHA,DF,24-301,3.4,122,162,75.3,2517,695,33,39,84.6,73,86,84.9,16,37,43.2,0,0.0,0.0,0.0,1,8,0,0,5,Matches
