Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Santi Comesaña,es ESP,MF,26-180,24,18,1548.0,17.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.6,1.6,1.0,2.6,18.0,102.0,37.0,0.06,0.0,0.06,0.06,0.06,0.09,0.06,0.15,0.09,0.15,Matches
Pathé Ciss,sn SEN,"MF,DF",29-018,24,10,1047.0,11.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,0.2,2.2,8.0,54.0,3.0,0.09,0.0,0.09,0.09,0.09,0.17,0.02,0.19,0.17,0.19,Matches
Unai López,es ESP,MF,27-155,24,9,906.0,10.1,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8,1.8,12.0,71.0,33.0,0.1,0.2,0.3,0.1,0.3,0.1,0.08,0.18,0.1,0.18,Matches
Radamel Falcao,co COL,"FW,MF",37-052,20,3,508.0,5.6,2.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,2.6,1.9,0.1,1.9,1.0,13.0,44.0,0.35,0.0,0.35,0.18,0.18,0.47,0.01,0.48,0.33,0.34,Matches
Salvi,es ESP,"FW,MF",32-004,15,3,316.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.5,0.8,17.0,9.0,34.0,0.0,0.0,0.0,0.0,0.0,0.06,0.15,0.21,0.06,0.21,Matches
Abdul Mumin,gh GHA,DF,24-301,6,3,309.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.05,0.05,0.05,Matches
Raúl de Tomás,es ESP,FW,28-168,8,2,259.0,2.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.4,1.6,0.3,1.9,3.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.82,0.1,0.92,0.54,0.65,Matches
Andrés Martín,es ESP,"FW,MF",23-266,5,2,145.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.5,0.9,3.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.26,0.3,0.57,0.26,0.57,Matches
Mario Hernández,es ESP,DF,24-068,3,1,103.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
Diego López,es ESP,GK,41-151,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
José Pozo,es ESP,"MF,FW",27-019,7,1,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,4.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.14,0.04,0.14,Matches
Randy Ntekja,fr FRA,"FW,MF",25-118,10,0,116.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.0,0.3,3.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.19,0.01,0.2,0.19,0.2,Matches
Pep Chavarría,es ESP,"FW,DF",24-358,8,0,103.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,5.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Bebé,cv CPV,FW,32-265,4,0,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,5.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.25,0.12,0.25,Matches
Pablo Muñoz,es ESP,MF,19-211,2,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mario Suárez,es ESP,"DF,MF",36-038,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Diego Méndez,es ESP,MF,19-217,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Esteban Saveljich,me MNE,FW,31-318,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Morro,es ESP,GK,22-204,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.7,26,286,2340.0,26.0,28.0,20.0,48.0,25.0,3.0,7.0,70.0,3.0,31.6,26.2,21.3,47.5,489.0,970.0,958.0,1.08,0.77,1.85,0.96,1.73,1.21,0.82,2.03,1.01,1.83,
Opponent Total,,,28.0,26,286,2340.0,26.0,27.0,18.0,45.0,24.0,3.0,4.0,71.0,7.0,33.2,30.2,23.1,53.3,362.0,767.0,762.0,1.04,0.69,1.73,0.92,1.62,1.28,0.89,2.16,1.16,2.05,
