Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Francisco Garcia,es ESP,DF,23-235,26.9,0,21,6,28.6,0.78,0.22,0.0,0.0,29.3,0,0,0,0.7,0.7,0.03,-0.7,-0.7,Matches
Stole Dimitrievski,mk MKD,GK,29-102,26.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Iván Balliu,al ALB,DF,31-095,25.2,0,6,1,16.7,0.24,0.04,0.0,0.0,17.4,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Catena,es ESP,DF,28-160,25.0,1,10,4,40.0,0.4,0.16,0.1,0.25,8.3,0,0,0,1.1,1.1,0.11,-0.1,-0.1,Matches
Florian Lejeune,fr FRA,DF,31-321,23.5,4,35,13,37.1,1.49,0.55,0.11,0.31,27.3,16,0,0,2.6,2.6,0.07,1.4,1.4,Matches
Isaac Palazón Camacho,es ESP,"FW,MF",28-100,23.2,6,63,13,20.6,2.72,0.56,0.08,0.38,25.3,3,1,3,5.3,2.9,0.05,0.7,2.1,Matches
Álvaro García,es ESP,"FW,MF",30-161,23.0,4,34,16,47.1,1.48,0.69,0.12,0.25,17.3,0,0,0,2.6,2.6,0.08,1.4,1.4,Matches
Sergio Camello,es ESP,FW,22-055,21.2,5,53,14,26.4,2.5,0.66,0.09,0.36,15.6,0,0,0,5.6,5.6,0.11,-0.6,-0.6,Matches
Óscar Trejo,ar ARG,"MF,FW",34-345,18.4,3,15,4,26.7,0.82,0.22,0.13,0.5,18.6,0,1,2,2.9,1.3,0.09,0.1,0.7,Matches
Óscar Valentín,es ESP,MF,28-229,19.4,0,10,0,0.0,0.51,0.0,0.0,,22.6,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Santi Comesaña,es ESP,MF,26-183,18.2,2,17,3,17.6,0.93,0.16,0.12,0.67,15.4,0,0,0,2.1,2.1,0.14,-0.1,-0.1,Matches
Pathé Ciss,sn SEN,"MF,DF",29-021,11.6,1,18,4,22.2,1.55,0.34,0.06,0.25,20.3,0,0,0,2.0,2.0,0.11,-1.0,-1.0,Matches
Unai López,es ESP,MF,27-158,10.4,1,19,9,47.4,1.82,0.86,0.05,0.11,25.7,2,0,0,1.0,1.0,0.05,0.0,0.0,Matches
Radamel Falcao,co COL,"FW,MF",37-055,5.6,2,18,4,22.2,3.19,0.71,0.06,0.25,16.5,0,1,1,2.6,1.9,0.1,-0.6,-0.9,Matches
Salvi,es ESP,"FW,MF",32-007,3.6,0,4,3,75.0,1.11,0.83,0.0,0.0,15.4,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
Abdul Mumin,gh GHA,DF,24-304,3.5,0,3,1,33.3,0.85,0.28,0.0,0.0,13.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Raúl de Tomás,es ESP,FW,28-171,3.0,0,16,5,31.3,5.39,1.69,0.0,0.0,22.0,0,0,1,2.4,1.6,0.1,-2.4,-1.6,Matches
Andrés Martín,es ESP,"FW,MF",23-269,1.6,0,3,2,66.7,1.86,1.24,0.0,0.0,13.7,0,0,0,0.4,0.4,0.14,-0.4,-0.4,Matches
Mario Hernández,es ESP,DF,24-071,1.1,0,2,0,0.0,1.75,0.0,0.0,,27.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Diego López,es ESP,GK,41-154,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
José Pozo,es ESP,"MF,FW",27-022,0.9,0,1,0,0.0,1.07,0.0,0.0,,20.9,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Pep Chavarría,es ESP,"FW,MF",24-361,1.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Randy Ntekja,fr FRA,"FW,MF",25-121,1.3,0,4,0,0.0,3.1,0.0,0.0,,11.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Bebé,cv CPV,FW,32-268,0.7,0,4,0,0.0,6.0,0.0,0.0,,32.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Pablo Muñoz,es ESP,MF,19-214,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mario Suárez,es ESP,"DF,MF",36-041,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Diego Méndez,es ESP,MF,19-220,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Esteban Saveljich,me MNE,FW,31-321,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,28.7,27.0,29,356,102,28.7,13.19,3.78,0.07,0.25,20.9,21,3,7,32.4,27.1,0.08,-3.4,-1.1,
Opponent Total,,,27.9,27.0,28,319,95,29.8,11.81,3.52,0.08,0.25,17.9,11,4,5,35.6,31.8,0.1,-7.6,-7.8,
