Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Francisco Garcia,es ESP,DF,23-232,26,2327.0,90.0,99.4,25.9,26,90.0,24,0,,0,1.38,31.0,30.0,1.0,0.04,0.04,31.1,33.1,-2.0,-0.08,-2.56,Matches
Stole Dimitrievski,mk MKD,GK,29-099,25,2250.0,90.0,96.2,25.0,25,90.0,25,0,,1,1.44,30.0,27.0,3.0,0.12,2.12,30.7,32.0,-1.3,-0.05,0.28,Matches
Iván Balliu,al ALB,DF,31-092,25,2181.0,87.0,93.2,24.2,25,87.0,22,0,,0,1.4,29.0,26.0,3.0,0.12,1.26,27.4,30.0,-2.6,-0.11,-0.67,Matches
Catena,es ESP,DF,28-157,24,2159.0,90.0,92.3,24.0,24,90.0,23,0,,0,1.42,29.0,28.0,1.0,0.04,0.04,29.4,29.7,-0.2,-0.01,0.68,Matches
Florian Lejeune,fr FRA,DF,31-318,24,2028.0,85.0,86.7,22.5,24,85.0,21,0,,1,1.46,26.0,27.0,-1.0,-0.04,-0.62,26.9,30.8,-3.9,-0.17,-0.83,Matches
Isaac Palazón Camacho,es ESP,"FW,MF",28-097,25,2002.0,80.0,85.6,22.2,24,82.0,6,1,45.0,0,1.44,28.0,25.0,3.0,0.13,0.67,25.4,26.2,-0.8,-0.04,0.17,Matches
Álvaro García,es ESP,"FW,MF",30-158,24,2014.0,84.0,86.1,22.4,23,86.0,13,1,28.0,0,1.38,24.0,26.0,-2.0,-0.09,-0.92,26.1,28.3,-2.2,-0.1,-0.26,Matches
Sergio Camello,es ESP,FW,22-052,26,1829.0,70.0,78.2,20.3,22,77.0,3,4,32.0,0,1.38,29.0,24.0,5.0,0.25,0.95,26.1,25.3,0.8,0.04,0.46,Matches
Óscar Trejo,ar ARG,"MF,FW",34-342,24,1588.0,66.0,67.9,17.6,21,72.0,2,3,25.0,0,1.33,23.0,24.0,-1.0,-0.06,-0.3,19.5,23.5,-3.9,-0.22,-0.5,Matches
Óscar Valentín,es ESP,MF,28-226,23,1668.0,73.0,71.3,18.5,19,80.0,7,4,35.0,0,1.39,21.0,17.0,4.0,0.22,0.62,21.8,21.2,0.7,0.04,0.34,Matches
Santi Comesaña,es ESP,MF,26-180,24,1548.0,65.0,66.2,17.2,18,74.0,2,6,36.0,0,1.33,25.0,15.0,10.0,0.58,1.6,22.6,19.9,2.7,0.16,0.65,Matches
Pathé Ciss,sn SEN,"MF,DF",29-018,24,1047.0,44.0,44.7,11.6,10,79.0,6,14,18.0,2,1.46,8.0,18.0,-10.0,-0.86,-1.63,11.8,17.7,-5.9,-0.5,-0.8,Matches
Unai López,es ESP,MF,27-155,24,906.0,38.0,38.7,10.1,9,66.0,1,15,21.0,2,1.5,12.0,13.0,-1.0,-0.1,-0.22,13.0,12.2,0.8,0.08,0.23,Matches
Radamel Falcao,co COL,"FW,MF",37-052,20,508.0,25.0,21.7,5.6,3,75.0,1,17,17.0,4,1.2,4.0,6.0,-2.0,-0.35,-0.5,6.4,8.0,-1.6,-0.28,-0.27,Matches
