Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Francisco Garcia,es ESP,DF,23-217,25.9,1731,68,446,784,526,17,1731,47,21,44.7,21,44.7,981,7104,4640,137,105,8,28,8,1020,119,Matches
Stole Dimitrievski,mk MKD,GK,29-084,25.0,814,677,808,6,0,0,814,0,0,,0,,423,2569,1614,0,0,0,0,0,282,1,Matches
Iván Balliu,al ALB,DF,31-077,24.2,1528,62,347,686,499,19,1528,22,7,31.8,8,36.4,767,3878,2167,53,41,2,15,9,854,101,Matches
Catena,es ESP,DF,28-142,24.0,1524,200,824,679,28,16,1524,1,1,100.0,0,0.0,908,4281,2214,8,4,0,7,2,1006,1,Matches
Florian Lejeune,fr FRA,DF,31-303,22.5,1351,147,647,646,69,16,1351,5,3,60.0,1,20.0,786,3576,2111,7,7,0,4,1,859,1,Matches
Isaac Palazón Camacho,es ESP,"FW,MF",28-082,22.2,1206,24,132,473,618,43,1203,73,31,42.5,34,46.6,735,3774,1315,27,45,5,58,49,822,125,Matches
Álvaro García,es ESP,"FW,MF",30-143,22.4,934,19,149,233,568,76,934,39,13,33.3,21,53.8,569,3296,1656,88,21,30,33,15,593,212,Matches
Sergio Camello,es ESP,FW,22-037,20.3,559,19,36,250,280,70,559,34,13,38.2,20,58.8,345,1866,727,30,27,13,48,27,402,92,Matches
Óscar Trejo,ar ARG,"MF,FW",34-327,17.6,994,12,83,521,409,50,992,86,41,47.7,33,38.4,620,3413,1520,40,46,7,50,64,740,81,Matches
Óscar Valentín,es ESP,MF,28-211,18.5,1036,37,220,686,139,14,1036,16,5,31.3,9,56.3,512,2901,1410,12,15,1,19,7,571,7,Matches
Santi Comesaña,es ESP,MF,26-165,17.2,948,17,136,573,248,34,948,35,19,54.3,12,34.3,530,2682,1359,18,24,3,21,20,632,37,Matches
Pathé Ciss,sn SEN,"MF,DF",29-003,11.6,725,45,205,436,92,15,725,7,3,42.9,3,42.9,412,1926,921,8,14,1,10,7,427,3,Matches
Unai López,es ESP,MF,27-140,10.1,796,7,108,485,211,16,796,18,7,38.9,11,61.1,480,2013,768,12,10,2,21,19,559,33,Matches
Radamel Falcao,co COL,"FW,MF",37-037,5.6,217,11,17,89,112,30,216,11,2,18.2,9,81.8,121,450,107,1,4,2,23,8,162,44,Matches
Salvi,es ESP,"FW,MF",31-354,3.5,158,3,22,53,84,9,158,7,3,42.9,4,57.1,93,606,265,17,8,1,3,4,103,34,Matches
Abdul Mumin,gh GHA,DF,24-286,3.4,192,13,91,98,6,3,192,5,3,60.0,2,40.0,134,686,313,4,2,0,0,3,124,1,Matches
Raúl de Tomás,es ESP,FW,28-153,2.9,87,2,4,30,54,13,86,13,9,69.2,4,30.8,63,255,88,3,3,1,10,4,74,14,Matches
Andrés Martín,es ESP,"FW,MF",23-251,1.6,72,2,12,21,39,3,72,5,3,60.0,1,20.0,36,145,85,3,3,1,3,1,43,18,Matches
Mario Hernández,es ESP,DF,24-053,1.1,48,2,9,27,12,1,48,1,0,0.0,1,100.0,29,140,92,4,0,1,0,2,27,0,Matches
Diego López,es ESP,GK,41-136,1.0,29,23,29,0,0,0,29,0,0,,0,,14,92,64,0,0,0,0,0,12,0,Matches
José Pozo,es ESP,"MF,FW",27-004,0.9,62,1,5,28,31,3,62,5,1,20.0,4,80.0,44,272,105,4,2,1,5,3,46,7,Matches
Randy Ntekja,fr FRA,"FW,MF",25-103,1.3,95,2,14,48,34,6,95,7,1,14.3,4,57.1,62,317,158,3,0,2,2,5,66,7,Matches
Pep Chavarría,es ESP,"FW,DF",24-343,1.1,81,4,13,23,45,0,81,1,0,0.0,1,100.0,46,228,129,5,1,0,4,1,54,9,Matches
Bebé,cv CPV,FW,32-250,0.7,52,0,1,19,36,0,52,8,3,37.5,4,50.0,37,344,154,5,8,0,6,3,34,10,Matches
Pablo Muñoz,es ESP,MF,19-196,0.1,6,0,1,2,3,0,6,1,0,0.0,1,100.0,6,17,0,0,0,0,2,1,6,1,Matches
Mario Suárez,es ESP,"DF,MF",36-023,0.1,4,0,1,3,0,0,4,0,0,,0,,2,28,21,0,0,0,0,0,2,0,Matches
Diego Méndez,es ESP,MF,19-202,0.0,3,0,2,1,0,0,3,0,0,,0,,1,0,0,0,0,0,0,0,2,0,Matches
Esteban Saveljich,me MNE,FW,31-303,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,28.7,26.0,15252,1397,4362,6900,4143,454,15245,447,189,42.3,208,46.5,8756,46859,24003,489,390,81,372,263,9522,958,
Opponent Total,,,27.9,26.0,14001,1669,5196,5822,3142,473,13997,476,219,46.0,183,38.4,7175,38124,18741,363,279,109,404,236,8127,762,
