Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Nico Williams,es ESP,FW,20-250,25,1993.0,80.0,85.2,22.1,24,82.0,9,1,21.0,0,1.44,33.0,21.0,12.0,0.54,1.58,29.9,19.3,10.6,0.48,0.04,Matches
Óscar de Marcos,es ESP,DF,33-339,26,1974.0,76.0,84.4,21.9,23,83.0,16,3,23.0,0,1.38,33.0,24.0,9.0,0.41,0.66,29.2,19.1,10.1,0.46,-0.1,Matches
Oihan Sancet,es ESP,MF,22-328,25,1746.0,70.0,74.6,19.4,23,73.0,2,2,38.0,0,1.44,29.0,19.0,10.0,0.52,0.82,25.5,17.9,7.6,0.39,-0.34,Matches
Unai Simón,es ESP,GK,25-281,22,1935.0,88.0,82.7,21.5,22,88.0,21,0,,1,1.45,32.0,25.0,7.0,0.33,0.1,28.3,18.3,10.0,0.46,-0.06,Matches
Iñaki Williams,gh GHA,FW,28-277,24,1855.0,77.0,79.3,20.6,22,82.0,9,2,25.0,0,1.38,27.0,23.0,4.0,0.19,-0.55,27.9,17.0,11.0,0.53,0.27,Matches
Yeray Álvarez,es ESP,DF,28-054,21,1805.0,86.0,77.1,20.1,21,86.0,16,0,,2,1.48,28.0,21.0,7.0,0.35,0.18,25.5,16.4,9.2,0.46,-0.08,Matches
Mikel Vesga,es ESP,MF,29-302,25,1826.0,73.0,78.0,20.3,20,86.0,16,5,20.0,0,1.32,25.0,21.0,4.0,0.2,-0.5,25.9,18.1,7.8,0.38,-0.42,Matches
Álex Berenguer,es ESP,FW,27-258,25,1633.0,65.0,69.8,18.1,19,79.0,7,6,23.0,1,1.32,25.0,22.0,3.0,0.17,-0.47,23.6,16.0,7.6,0.42,-0.18,Matches
Daniel Vivian,es ESP,DF,23-247,18,1535.0,85.0,65.6,17.1,17,90.0,17,1,5.0,4,1.28,21.0,14.0,7.0,0.41,0.3,22.0,15.1,6.9,0.4,-0.21,Matches
Yuri Berchiche,es ESP,DF,33-037,17,1326.0,78.0,56.7,14.7,15,85.0,12,2,28.0,1,1.0,12.0,17.0,-5.0,-0.34,-1.49,16.6,13.7,2.9,0.2,-0.64,Matches
Iker Muniain,es ESP,"MF,FW",30-090,22,1299.0,59.0,55.5,14.4,15,77.0,4,7,21.0,2,1.45,26.0,12.0,14.0,0.97,1.49,21.8,11.9,9.9,0.69,0.48,Matches
Iñigo Lekue,es ESP,DF,29-319,18,1253.0,70.0,53.5,13.9,13,84.0,8,5,32.0,6,1.5,25.0,12.0,13.0,0.93,1.35,23.1,11.1,12.0,0.86,0.83,Matches
Iñigo Martínez,es ESP,DF,31-306,12,1080.0,90.0,46.2,12.0,12,90.0,12,0,,3,1.5,19.0,15.0,4.0,0.33,0.05,18.0,10.3,7.8,0.65,0.32,Matches
Dani García,es ESP,MF,32-299,17,925.0,54.0,39.5,10.3,11,76.0,3,6,15.0,6,1.47,16.0,11.0,5.0,0.49,0.3,14.3,10.1,4.1,0.4,-0.12,Matches
Gorka Guruzeta,es ESP,FW,26-188,19,744.0,39.0,31.8,8.3,8,67.0,1,11,19.0,7,1.32,10.0,11.0,-1.0,-0.12,-0.63,9.9,6.4,3.5,0.43,-0.07,Matches
Raúl García,es ESP,"FW,MF",36-251,25,708.0,28.0,30.3,7.9,5,67.0,0,20,19.0,1,1.32,10.0,9.0,1.0,0.13,-0.26,11.2,8.3,2.9,0.37,-0.15,Matches
Oier Zarraga,es ESP,MF,24-074,19,617.0,32.0,26.4,6.9,4,76.0,0,15,21.0,7,1.21,2.0,9.0,-7.0,-1.02,-1.8,7.0,5.8,1.2,0.18,-0.4,Matches
Julen Agirrezabala,es ESP,GK,22-083,5,405.0,81.0,17.3,4.5,4,90.0,4,1,45.0,17,0.8,4.0,3.0,1.0,0.22,-0.1,6.8,4.4,2.4,0.52,0.06,Matches
Ander Herrera,es ESP,MF,33-217,8,307.0,38.0,13.1,3.4,4,51.0,0,4,26.0,5,1.38,6.0,5.0,1.0,0.29,-0.02,6.0,2.2,3.7,1.1,0.72,Matches
Aitor Paredes,es ESP,DF,22-324,8,237.0,30.0,10.1,2.6,2,90.0,2,6,10.0,18,1.5,4.0,5.0,-1.0,-0.38,-0.76,4.0,2.7,1.2,0.47,-0.01,Matches
Mikel Balenziaga,es ESP,DF,35-018,3,115.0,38.0,4.9,1.3,1,69.0,0,2,23.0,15,1.0,1.0,3.0,-2.0,-1.57,-1.97,0.8,1.5,-0.6,-0.5,-1.03,Matches
Asier Villalibre,es ESP,FW,25-170,5,97.0,19.0,4.1,1.1,1,56.0,0,4,10.0,13,1.6,2.0,0.0,2.0,1.86,1.61,3.0,0.7,2.3,2.14,1.73,Matches
Unai Vencedor Paris,es ESP,MF,22-124,7,149.0,21.0,6.4,1.7,0,,0,7,21.0,19,1.43,2.0,4.0,-2.0,-1.21,-1.62,2.1,1.4,0.7,0.43,-0.04,Matches
