Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Nico Williams,es ESP,FW,20-250,22.1,479,715,67.0,7022,1789,279,330,84.5,155,219,70.8,31,73,42.5,4,4.2,2.8,-0.2,37,21,28,9,61,Matches
Óscar de Marcos,es ESP,DF,33-339,21.9,1018,1317,77.3,17106,6512,516,586,88.1,409,515,79.4,79,151,52.3,5,3.0,3.1,2.0,30,116,40,18,141,Matches
Oihan Sancet,es ESP,MF,22-328,19.4,551,668,82.5,8085,2023,329,367,89.6,174,209,83.3,32,44,72.7,0,2.0,1.4,-2.0,24,57,15,0,96,Matches
Unai Simón,es ESP,GK,25-281,21.5,472,644,73.3,13152,9693,68,69,98.6,261,267,97.8,142,304,46.7,0,0.0,0.0,0.0,0,11,0,0,2,Matches
Iñaki Williams,gh GHA,FW,28-277,20.6,321,500,64.2,4440,933,190,242,78.5,97,159,61.0,16,36,44.4,2,2.7,2.2,-0.7,23,17,14,3,36,Matches
Yeray Álvarez,es ESP,DF,28-054,20.1,879,1085,81.0,18501,7049,291,329,88.4,453,503,90.1,128,228,56.1,1,0.9,0.6,0.1,12,111,8,4,121,Matches
Mikel Vesga,es ESP,MF,29-302,20.3,906,1095,82.7,16418,5109,402,472,85.2,369,421,87.6,112,147,76.2,2,1.2,1.4,0.8,17,152,17,3,156,Matches
Álex Berenguer,es ESP,FW,27-258,18.1,447,662,67.5,6404,1795,278,324,85.8,106,176,60.2,39,95,41.1,1,3.0,3.1,-2.0,34,20,27,8,60,Matches
Daniel Vivian,es ESP,DF,23-247,17.1,672,844,79.6,14377,5454,191,215,88.8,366,416,88.0,112,185,60.5,0,0.5,0.4,-0.5,3,65,2,0,76,Matches
Yuri Berchiche,es ESP,DF,33-037,14.7,691,856,80.7,11847,4716,332,367,90.5,288,344,83.7,60,89,67.4,1,0.8,1.2,0.2,10,74,23,9,90,Matches
Iker Muniain,es ESP,"MF,FW",30-090,14.4,691,853,81.0,10873,3307,381,428,89.0,230,274,83.9,58,105,55.2,3,3.2,3.1,-0.2,35,73,19,3,117,Matches
Iñigo Lekue,es ESP,DF,29-319,13.9,604,779,77.5,10094,3579,296,341,86.8,251,319,78.7,44,81,54.3,1,0.7,0.7,0.3,13,55,9,7,62,Matches
Iñigo Martínez,es ESP,DF,31-306,12.0,520,634,82.0,10859,4214,172,197,87.3,253,286,88.5,86,132,65.2,0,0.3,0.1,-0.3,5,44,2,0,49,Matches
Dani García,es ESP,MF,32-299,10.3,343,443,77.4,5819,1854,170,202,84.2,130,155,83.9,36,68,52.9,1,0.4,0.6,0.6,5,50,5,1,46,Matches
Gorka Guruzeta,es ESP,FW,26-188,8.3,134,190,70.5,1932,294,71,89,79.8,40,57,70.2,9,11,81.8,0,0.3,0.4,-0.3,4,8,3,0,14,Matches
Raúl García,es ESP,"FW,MF",36-251,7.9,143,222,64.4,2231,486,85,108,78.7,39,72,54.2,15,27,55.6,2,1.1,0.6,0.9,6,17,5,0,25,Matches
Oier Zarraga,es ESP,MF,24-074,6.9,208,271,76.8,3323,795,112,130,86.2,81,104,77.9,12,18,66.7,0,0.6,0.5,-0.6,9,27,5,3,21,Matches
Julen Agirrezabala,es ESP,GK,22-083,4.5,98,149,65.8,3088,2257,8,8,100.0,55,58,94.8,35,83,42.2,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Ander Herrera,es ESP,MF,33-217,3.4,170,197,86.3,2423,679,101,113,89.4,51,56,91.1,9,15,60.0,1,0.6,0.5,0.4,5,14,3,0,16,Matches
Aitor Paredes,es ESP,DF,22-324,2.6,109,128,85.2,2254,590,32,37,86.5,58,61,95.1,17,26,65.4,0,0.0,0.0,0.0,0,5,0,0,10,Matches
Mikel Balenziaga,es ESP,DF,35-018,1.3,49,69,71.0,819,242,25,29,86.2,19,26,73.1,5,9,55.6,0,0.0,0.1,0.0,0,4,2,1,7,Matches
Asier Villalibre,es ESP,FW,25-170,1.1,11,18,61.1,163,39,6,9,66.7,5,6,83.3,0,0,,0,0.2,0.0,-0.2,2,1,1,0,2,Matches
Unai Vencedor Paris,es ESP,MF,22-124,1.7,86,98,87.8,1624,432,41,44,93.2,28,33,84.8,15,17,88.2,0,0.0,0.0,0.0,1,11,0,0,12,Matches
Jon Morcillo,es ESP,"FW,MF",24-185,0.8,32,44,72.7,525,156,18,20,90.0,10,13,76.9,3,7,42.9,1,0.3,0.2,0.7,4,0,3,1,2,Matches
Ander Capa,es ESP,"DF,MF",31-039,0.3,23,29,79.3,337,117,14,14,100.0,6,8,75.0,2,4,50.0,0,0.0,0.1,0.0,1,3,1,1,4,Matches
Malcom Abdulai Ares Djalo,es ESP,FW,21-158,0.1,7,7,100.0,92,20,5,5,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Squad Total,,,28.1,26.0,9664,12517,77.2,173808,64134,4413,5075,87.0,3936,4759,82.7,1097,1955,56.1,25,25.6,23.0,-0.6,280,957,232,71,1227,
Opponent Total,,,27.9,26.0,9486,12264,77.3,173523,64747,4296,4923,87.3,3779,4529,83.4,1173,2170,54.1,22,18.0,17.8,4.0,206,645,170,49,835,
