Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Nico Williams,es ESP,FW,20-250,22.1,4,48,15,31.3,2.17,0.68,0.08,0.27,17.5,1,0,0,3.8,3.8,0.08,0.2,0.2,Matches
Óscar de Marcos,es ESP,DF,33-339,21.9,0,1,0,0.0,0.05,0.0,0.0,,11.5,0,0,0,0.2,0.2,0.2,-0.2,-0.2,Matches
Oihan Sancet,es ESP,MF,22-328,19.4,8,38,13,34.2,1.96,0.67,0.18,0.54,17.6,0,1,1,4.8,4.0,0.1,3.2,3.0,Matches
Unai Simón,es ESP,GK,25-281,21.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Iñaki Williams,gh GHA,FW,28-277,20.6,5,50,18,36.0,2.43,0.87,0.1,0.28,14.9,0,0,1,6.3,5.5,0.11,-1.3,-0.5,Matches
Yeray Álvarez,es ESP,DF,28-054,20.1,1,6,1,16.7,0.3,0.05,0.17,1.0,17.7,0,0,0,0.4,0.4,0.07,0.6,0.6,Matches
Mikel Vesga,es ESP,MF,29-302,20.3,3,17,2,11.8,0.84,0.1,0.06,0.5,24.4,0,2,2,2.4,0.8,0.05,0.6,0.2,Matches
Álex Berenguer,es ESP,FW,27-258,18.1,3,39,13,33.3,2.15,0.72,0.08,0.23,17.1,2,0,0,3.4,3.4,0.09,-0.4,-0.4,Matches
Daniel Vivian,es ESP,DF,23-247,17.1,1,8,2,25.0,0.47,0.12,0.13,0.5,10.4,0,0,0,0.8,0.8,0.1,0.2,0.2,Matches
Yuri Berchiche,es ESP,DF,33-037,14.7,1,20,4,20.0,1.36,0.27,0.05,0.25,21.9,0,0,0,0.8,0.8,0.04,0.2,0.2,Matches
Iker Muniain,es ESP,"MF,FW",30-090,14.4,0,21,5,23.8,1.45,0.35,0.0,0.0,19.2,1,0,0,2.5,2.5,0.12,-2.5,-2.5,Matches
Iñigo Lekue,es ESP,DF,29-319,13.9,0,9,1,11.1,0.65,0.07,0.0,0.0,26.7,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
Iñigo Martínez,es ESP,DF,31-306,12.0,1,9,2,22.2,0.75,0.17,0.11,0.5,15.5,3,0,0,0.8,0.8,0.09,0.2,0.2,Matches
Dani García,es ESP,MF,32-299,10.3,0,6,0,0.0,0.58,0.0,0.0,,17.4,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
Gorka Guruzeta,es ESP,FW,26-188,8.3,6,31,12,38.7,3.75,1.45,0.19,0.5,12.6,0,0,0,3.4,3.4,0.11,2.6,2.6,Matches
Raúl García,es ESP,"FW,MF",36-251,7.9,2,37,6,16.2,4.7,0.76,0.05,0.33,15.0,0,0,0,3.2,3.2,0.09,-1.2,-1.2,Matches
Oier Zarraga,es ESP,MF,24-074,6.9,0,14,3,21.4,2.04,0.44,0.0,0.0,25.2,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
Julen Agirrezabala,es ESP,GK,22-083,4.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ander Herrera,es ESP,MF,33-217,3.4,0,4,1,25.0,1.17,0.29,0.0,0.0,20.5,2,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Aitor Paredes,es ESP,DF,22-324,2.6,0,5,2,40.0,1.9,0.76,0.0,0.0,14.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Mikel Balenziaga,es ESP,DF,35-018,1.3,0,1,0,0.0,0.78,0.0,0.0,,24.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Asier Villalibre,es ESP,FW,25-170,1.1,0,4,1,25.0,3.71,0.93,0.0,0.0,11.6,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
Unai Vencedor Paris,es ESP,MF,22-124,1.7,0,3,1,33.3,1.81,0.6,0.0,0.0,16.3,0,0,0,0.5,0.5,0.16,-0.5,-0.5,Matches
Jon Morcillo,es ESP,"FW,MF",24-185,0.8,0,1,0,0.0,1.18,0.0,0.0,,10.3,0,0,0,0.1,0.1,0.15,-0.1,-0.1,Matches
Ander Capa,es ESP,"DF,MF",31-039,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Malcom Abdulai Ares Djalo,es ESP,FW,21-158,0.1,0,1,0,0.0,18.0,0.0,0.0,,26.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Squad Total,,,28.1,26.0,35,373,102,27.3,14.35,3.92,0.09,0.31,17.4,9,3,4,35.1,32.0,0.09,-0.1,0.0,
Opponent Total,,,27.9,26.0,26,271,85,31.4,10.42,3.27,0.09,0.29,18.1,9,1,1,22.8,22.0,0.08,3.2,3.0,
