Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Harry Kane,eng ENG,FW,29-252,28.8,99,3.43,65,2,9,10,10,3,11,0.38,8,0,0,2,1,0,Matches
Pierre Højbjerg,dk DEN,MF,27-244,27.8,78,2.81,71,0,2,2,1,2,12,0.43,12,0,0,0,0,0,Matches
Eric Dier,eng ENG,DF,29-081,26.3,26,0.99,21,1,0,4,0,0,2,0.08,1,0,0,1,0,0,Matches
Son Heung-min,kr KOR,"MF,FW",30-272,23.4,93,3.97,53,25,5,6,4,0,10,0.43,6,2,2,0,0,0,Matches
Hugo Lloris,fr FRA,GK,36-101,22.0,5,0.23,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ben Davies,wls WAL,DF,29-347,20.3,31,1.52,28,0,0,3,0,0,6,0.29,4,0,0,2,0,0,Matches
Cristian Romero,ar ARG,DF,24-344,19.3,14,0.73,12,0,0,0,1,1,2,0.1,1,0,0,0,1,0,Matches
Ivan Perišić,hr CRO,"DF,MF",34-063,18.5,54,2.92,37,15,0,1,1,0,6,0.32,3,3,0,0,0,0,Matches
Dejan Kulusevski,se SWE,"MF,FW",22-346,17.3,74,4.29,58,2,10,3,0,1,9,0.52,8,0,1,0,0,0,Matches
Rodrigo Bentancur,uy URU,MF,25-285,16.7,34,2.04,27,0,1,2,1,3,5,0.3,2,0,0,1,0,2,Matches
Clément Lenglet,fr FRA,DF,27-293,16.1,17,1.06,15,0,0,0,1,1,4,0.25,4,0,0,0,0,0,Matches
Emerson,br BRA,DF,24-082,15.5,33,2.14,31,0,0,0,1,1,2,0.13,2,0,0,0,0,0,Matches
Ryan Sessegnon,eng ENG,DF,22-323,9.0,23,2.55,16,0,0,5,1,1,2,0.22,1,0,0,1,0,0,Matches
Richarlison,br BRA,"MF,FW",25-331,8.3,27,3.24,18,0,0,2,7,0,5,0.6,3,0,0,0,2,0,Matches
Oliver Skipp,eng ENG,MF,22-202,8.2,15,1.83,15,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Yves Bissouma,ml MLI,MF,26-219,9.0,25,2.76,20,0,1,1,1,2,1,0.11,1,0,0,0,0,0,Matches
Matt Doherty,ie IRL,"DF,MF",31-080,7.4,18,2.43,13,0,2,2,1,0,3,0.41,2,0,0,1,0,0,Matches
Fraser Forster,eng ENG,GK,35-020,7.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Davinson Sánchez,co COL,DF,26-298,6.5,4,0.61,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pedro Porro,es ESP,DF,23-205,4.7,15,3.2,13,0,1,1,0,0,2,0.43,2,0,0,0,0,0,Matches
Bryan,es ESP,"MF,FW",22-054,1.6,5,3.04,4,0,1,0,0,0,3,1.82,3,0,0,0,0,0,Matches
Japhet Tanganga,eng ENG,DF,24-006,1.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pape Matar Sarr,sn SEN,MF,20-204,1.6,2,1.25,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Moura,br BRA,"MF,DF",30-236,1.4,7,5.0,5,0,0,0,1,1,0,0.0,0,0,0,0,0,0,Matches
Arnaut Danjuma,nl NED,FW,26-065,0.1,1,7.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Djed Spence,eng ENG,"FW,DF",22-240,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Harvey White,eng ENG,MF,21-199,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,28.4,29.0,700,24.14,534,45,32,42,31,16,85,2.93,63,5,3,8,4,2,
Opponent Total,,,27.4,29.0,684,23.59,518,54,30,39,31,12,72,2.48,53,3,5,8,2,1,
