Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Harry Kane,eng ENG,FW,29-252,29,29,2595.0,28.8,22.0,2.0,24.0,18.0,4.0,5.0,5.0,0.0,16.9,12.9,4.5,17.4,48.0,136.0,160.0,0.76,0.07,0.83,0.62,0.69,0.59,0.15,0.74,0.45,0.6,Matches
Pierre Højbjerg,dk DEN,MF,27-244,28,28,2501.0,27.8,4.0,3.0,7.0,4.0,0.0,0.0,3.0,0.0,1.6,1.6,2.4,3.9,36.0,200.0,60.0,0.14,0.11,0.25,0.14,0.25,0.06,0.09,0.14,0.06,0.14,Matches
Eric Dier,eng ENG,DF,29-081,27,26,2365.0,26.3,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.2,1.2,1.2,2.4,8.0,77.0,12.0,0.08,0.04,0.11,0.08,0.11,0.05,0.05,0.09,0.05,0.09,Matches
Son Heung-min,kr KOR,"MF,FW",30-272,27,24,2107.0,23.4,6.0,4.0,10.0,6.0,0.0,0.0,1.0,0.0,6.6,6.6,4.6,11.2,64.0,59.0,152.0,0.26,0.17,0.43,0.26,0.43,0.28,0.2,0.48,0.28,0.48,Matches
Hugo Lloris,fr FRA,GK,36-101,22,22,1980.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ben Davies,wls WAL,DF,29-347,25,21,1831.0,20.3,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,2.3,3.3,30.0,96.0,54.0,0.1,0.1,0.2,0.1,0.2,0.05,0.11,0.16,0.05,0.16,Matches
Cristian Romero,ar ARG,DF,24-344,20,19,1734.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.8,0.8,0.3,1.0,17.0,72.0,7.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches
Ivan Perišić,hr CRO,"DF,MF",34-063,27,18,1667.0,18.5,1.0,5.0,6.0,1.0,0.0,0.0,4.0,0.0,2.1,2.1,4.3,6.4,70.0,50.0,153.0,0.05,0.27,0.32,0.05,0.32,0.12,0.23,0.35,0.12,0.35,Matches
Dejan Kulusevski,se SWE,"MF,FW",22-346,21,17,1553.0,17.3,2.0,6.0,8.0,2.0,0.0,0.0,1.0,0.0,1.8,1.8,3.9,5.7,69.0,48.0,157.0,0.12,0.35,0.46,0.12,0.46,0.11,0.23,0.33,0.11,0.33,Matches
Rodrigo Bentancur,uy URU,MF,25-285,18,17,1500.0,16.7,5.0,2.0,7.0,5.0,0.0,0.0,8.0,0.0,2.2,2.2,0.8,3.1,26.0,76.0,19.0,0.3,0.12,0.42,0.3,0.42,0.13,0.05,0.18,0.13,0.18,Matches
