Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Harry Kane,eng ENG,FW,29-249,27.8,461,665,69.3,8703,3094,211,273,77.3,162,206,78.6,73,117,62.4,2,4.5,2.3,-2.5,43,69,38,5,133,Matches
Pierre Højbjerg,dk DEN,MF,27-241,26.8,1614,1816,88.9,28842,7653,713,773,92.2,652,710,91.8,189,238,79.4,3,2.3,2.6,0.7,22,162,30,5,193,Matches
Eric Dier,eng ENG,DF,29-078,25.3,1433,1655,86.6,27662,10885,524,565,92.7,719,773,93.0,164,263,62.4,1,1.2,0.4,-0.2,7,63,6,3,72,Matches
Son Heung-min,kr KOR,"MF,FW",30-269,22.5,486,672,72.3,6605,1950,294,344,85.5,129,177,72.9,28,76,36.8,4,4.6,3.2,-0.6,47,26,24,4,58,Matches
Hugo Lloris,fr FRA,GK,36-098,21.0,493,625,78.9,11886,7412,151,153,98.7,211,212,99.5,131,256,51.2,0,0.0,0.0,0.0,0,12,0,0,0,Matches
Ben Davies,wls WAL,DF,29-344,20.3,882,1068,82.6,14651,5012,427,473,90.3,373,428,87.1,60,112,53.6,2,2.3,1.3,-0.3,17,66,6,3,96,Matches
Cristian Romero,ar ARG,DF,24-341,18.3,966,1102,87.7,17720,6369,366,406,90.1,496,523,94.8,83,121,68.6,0,0.3,0.6,-0.3,3,60,7,0,65,Matches
Ivan Perišić,hr CRO,"DF,MF",34-060,17.5,541,841,64.3,9567,2779,266,328,81.1,190,297,64.0,71,159,44.7,5,4.1,3.9,0.9,34,21,29,20,47,Matches
Rodrigo Bentancur,uy URU,MF,25-282,16.7,738,880,83.9,11482,3178,368,413,89.1,301,336,89.6,39,70,55.7,2,0.8,0.7,1.2,11,54,9,4,76,Matches
Dejan Kulusevski,se SWE,"MF,FW",22-343,16.3,418,548,76.3,5780,1500,249,294,84.7,129,165,78.2,19,40,47.5,6,3.9,4.2,2.1,36,11,27,9,47,Matches
Emerson,br BRA,DF,24-079,15.5,662,832,79.6,10353,2999,351,392,89.5,248,292,84.9,40,74,54.1,1,0.6,1.0,0.4,9,43,16,3,70,Matches
Clément Lenglet,fr FRA,DF,27-290,15.2,874,1009,86.6,16341,5991,325,336,96.7,446,495,90.1,88,148,59.5,2,0.6,0.7,1.4,5,54,8,4,58,Matches
Ryan Sessegnon,eng ENG,DF,22-320,9.0,280,390,71.8,4093,1075,178,213,83.6,81,120,67.5,16,29,55.2,0,1.1,1.1,-1.1,6,16,11,3,22,Matches
Richarlison,br BRA,"MF,FW",25-328,8.3,162,223,72.6,2433,619,87,112,77.7,50,67,74.6,11,15,73.3,3,1.8,1.4,1.2,13,14,9,2,24,Matches
Yves Bissouma,ml MLI,MF,26-216,9.0,514,571,90.0,7843,1774,266,281,94.7,208,225,92.4,25,33,75.8,0,0.5,0.3,-0.5,8,40,4,1,45,Matches
Oliver Skipp,eng ENG,MF,22-199,7.2,302,357,84.6,4840,1328,152,168,90.5,122,136,89.7,19,27,70.4,0,0.4,0.2,-0.4,7,23,5,1,35,Matches
Matt Doherty,ie IRL,"DF,MF",31-077,7.4,329,408,80.6,4896,1222,190,204,93.1,107,137,78.1,18,35,51.4,0,0.3,0.3,-0.3,6,14,5,3,20,Matches
Fraser Forster,eng ENG,GK,35-017,7.0,143,170,84.1,3095,1830,45,45,100.0,73,73,100.0,24,50,48.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Davinson Sánchez,co COL,DF,26-295,6.4,356,406,87.7,6434,1901,127,132,96.2,208,224,92.9,18,40,45.0,0,0.1,0.2,-0.1,1,28,1,1,25,Matches
Pedro Porro,es ESP,DF,23-202,3.7,153,195,78.5,2238,749,88,98,89.8,55,69,79.7,7,18,38.9,1,0.9,0.8,0.1,8,11,9,5,16,Matches
Bryan,es ESP,"MF,FW",22-051,1.6,47,60,78.3,638,92,26,32,81.3,14,16,87.5,2,4,50.0,1,0.2,0.1,0.8,2,3,2,0,5,Matches
Japhet Tanganga,eng ENG,DF,24-003,1.6,80,89,89.9,1288,521,41,45,91.1,33,36,91.7,5,7,71.4,0,0.0,0.0,0.0,0,4,1,1,5,Matches
Pape Matar Sarr,sn SEN,MF,20-201,1.6,103,113,91.2,1512,350,53,56,94.6,43,45,95.6,2,5,40.0,0,0.0,0.0,0.0,1,7,0,0,11,Matches
Lucas Moura,br BRA,"MF,DF",30-233,1.3,45,64,70.3,609,197,29,37,78.4,15,20,75.0,0,1,0.0,0,0.3,0.3,-0.3,3,2,5,1,9,Matches
Arnaut Danjuma,nl NED,FW,26-062,0.1,6,11,54.5,99,8,3,5,60.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,1,0,1,1,0,Matches
Djed Spence,eng ENG,"FW,DF",22-237,0.1,5,9,55.6,60,4,4,5,80.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Harvey White,eng ENG,MF,21-196,0.1,3,8,37.5,54,21,2,3,66.7,0,2,0.0,1,3,33.3,0,0.0,0.0,0.0,0,0,1,1,0,Matches
Squad Total,,,28.4,28.0,12096,14787,81.8,209724,70513,5536,6186,89.5,5068,5787,87.6,1134,1942,58.4,33,30.5,25.6,2.5,290,803,254,80,1132,
Opponent Total,,,27.4,28.0,11896,14606,81.4,202795,64802,5720,6376,89.7,4782,5469,87.4,1095,2030,53.9,28,23.7,24.1,4.3,292,993,192,45,1072,
