Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Harry Kane,eng ENG,FW,29-249,27.8,21,96,40,41.7,3.45,1.44,0.19,0.45,15.7,3,3,4,15.6,12.5,0.13,5.4,5.5,Matches
Pierre Højbjerg,dk DEN,MF,27-241,26.8,4,26,8,30.8,0.97,0.3,0.15,0.5,21.7,0,0,0,1.6,1.6,0.06,2.4,2.4,Matches
Eric Dier,eng ENG,DF,29-078,25.3,2,16,4,25.0,0.63,0.16,0.13,0.5,12.1,2,0,0,1.2,1.2,0.08,0.8,0.8,Matches
Son Heung-min,kr KOR,"MF,FW",30-269,22.5,6,62,30,48.4,2.75,1.33,0.1,0.2,18.9,5,0,0,6.6,6.6,0.11,-0.6,-0.6,Matches
Hugo Lloris,fr FRA,GK,36-098,21.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ben Davies,wls WAL,DF,29-344,20.3,2,14,5,35.7,0.69,0.25,0.14,0.4,16.7,0,0,0,1.0,1.0,0.07,1.0,1.0,Matches
Cristian Romero,ar ARG,DF,24-341,18.3,0,8,2,25.0,0.44,0.11,0.0,0.0,14.0,0,0,0,0.8,0.8,0.1,-0.8,-0.8,Matches
Ivan Perišić,hr CRO,"DF,MF",34-060,17.5,1,20,5,25.0,1.14,0.29,0.05,0.2,14.1,1,0,0,2.1,2.1,0.1,-1.1,-1.1,Matches
Rodrigo Bentancur,uy URU,MF,25-282,16.7,5,15,9,60.0,0.9,0.54,0.33,0.56,15.8,0,0,0,2.2,2.2,0.15,2.8,2.8,Matches
Dejan Kulusevski,se SWE,"MF,FW",22-343,16.3,2,30,8,26.7,1.85,0.49,0.07,0.25,17.7,0,0,0,1.8,1.8,0.06,0.2,0.2,Matches
Emerson,br BRA,DF,24-079,15.5,2,15,6,40.0,0.97,0.39,0.13,0.33,16.1,0,0,0,1.6,1.6,0.11,0.4,0.4,Matches
Clément Lenglet,fr FRA,DF,27-290,15.2,0,11,2,18.2,0.72,0.13,0.0,0.0,15.9,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches
Ryan Sessegnon,eng ENG,DF,22-320,9.0,2,18,6,33.3,1.99,0.66,0.11,0.33,14.6,0,0,0,1.6,1.6,0.09,0.4,0.4,Matches
Richarlison,br BRA,"MF,FW",25-328,8.3,0,19,7,36.8,2.28,0.84,0.0,0.0,13.7,0,0,0,2.2,2.2,0.12,-2.2,-2.2,Matches
Yves Bissouma,ml MLI,MF,26-216,9.0,0,5,0,0.0,0.55,0.0,0.0,,26.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Oliver Skipp,eng ENG,MF,22-199,7.2,1,6,2,33.3,0.84,0.28,0.17,0.5,22.7,0,0,0,0.2,0.2,0.04,0.8,0.8,Matches
Matt Doherty,ie IRL,"DF,MF",31-077,7.4,1,10,2,20.0,1.35,0.27,0.1,0.5,12.1,0,0,0,0.8,0.8,0.08,0.2,0.2,Matches
Fraser Forster,eng ENG,GK,35-017,7.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Davinson Sánchez,co COL,DF,26-295,6.4,0,4,2,50.0,0.63,0.31,0.0,0.0,13.0,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
Pedro Porro,es ESP,DF,23-202,3.7,1,7,2,28.6,1.9,0.54,0.14,0.5,18.7,1,0,0,0.8,0.8,0.11,0.2,0.2,Matches
Bryan,es ESP,"MF,FW",22-051,1.6,0,2,1,50.0,1.22,0.61,0.0,0.0,19.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Japhet Tanganga,eng ENG,DF,24-003,1.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pape Matar Sarr,sn SEN,MF,20-201,1.6,0,2,0,0.0,1.25,0.0,0.0,,27.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Lucas Moura,br BRA,"MF,DF",30-233,1.3,0,1,0,0.0,0.75,0.0,0.0,,11.9,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
Arnaut Danjuma,nl NED,FW,26-062,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Djed Spence,eng ENG,"FW,DF",22-237,0.1,0,1,0,0.0,12.86,0.0,0.0,,8.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Harvey White,eng ENG,MF,21-196,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,28.4,28.0,50,388,141,36.3,13.86,5.04,0.12,0.33,16.6,12,3,4,41.0,37.9,0.1,9.0,9.1,
Opponent Total,,,27.4,28.0,39,377,122,32.4,13.46,4.36,0.1,0.3,18.7,14,2,3,33.8,31.5,0.09,5.2,5.5,
