Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Nathaniel Clyne,eng ENG,DF,31-363,21,1636.0,78.0,62.7,18.2,19,84.0,14,2,24.0,4,0.67,13.0,23.0,-10.0,-0.55,-0.09,15.6,25.7,-10.1,-0.56,-0.35,Matches
Joel Ward,eng ENG,DF,33-156,19,1495.0,79.0,57.3,16.6,16,89.0,15,3,25.0,7,1.21,18.0,26.0,-8.0,-0.48,0.08,16.9,23.2,-6.3,-0.38,0.12,Matches
Odsonne Édouard,fr FRA,FW,25-077,26,1362.0,52.0,52.2,15.1,15,76.0,2,11,20.0,2,1.04,14.0,20.0,-6.0,-0.4,0.25,15.2,18.8,-3.6,-0.23,0.4,Matches
Jean-Philippe Mateta,fr FRA,FW,25-279,23,701.0,30.0,26.9,7.8,6,65.0,0,17,18.0,5,1.0,4.0,9.0,-5.0,-0.64,-0.17,8.6,12.5,-3.9,-0.5,-0.1,Matches
Albert Sambi Lokonga,be BEL,MF,23-163,7,466.0,67.0,17.9,5.2,5,82.0,3,2,27.0,1,0.43,2.0,4.0,-2.0,-0.39,0.16,4.0,5.7,-1.7,-0.33,0.12,Matches
Luka Milivojević,rs SRB,MF,31-361,13,417.0,32.0,16.0,4.6,4,69.0,1,9,16.0,15,1.23,5.0,6.0,-1.0,-0.22,0.36,3.7,7.1,-3.5,-0.75,-0.39,Matches
Will Hughes,eng ENG,MF,27-351,19,428.0,23.0,16.4,4.8,3,70.0,0,16,14.0,5,1.0,1.0,7.0,-6.0,-1.26,-0.89,4.8,9.3,-4.4,-0.94,-0.61,Matches
Chris Richards,us USA,DF,23-006,8,357.0,45.0,13.7,4.0,3,90.0,3,5,17.0,11,0.88,2.0,9.0,-7.0,-1.76,-1.45,2.9,9.4,-6.5,-1.65,-1.41,Matches
James Tomkins,eng ENG,DF,34-005,5,337.0,67.0,12.9,3.7,3,79.0,2,2,51.0,12,0.2,2.0,8.0,-6.0,-1.6,-1.25,2.6,6.5,-3.9,-1.04,-0.71,Matches
Joseph Whitworth,eng ENG,GK,19-033,2,180.0,90.0,6.9,2.0,2,90.0,2,0,,9,0.0,1.0,5.0,-4.0,-2.0,-1.59,1.9,2.2,-0.2,-0.11,0.34,Matches
Naouirou Ahamada,fr FRA,"MF,FW",21-005,7,93.0,13.0,3.6,1.0,0,,0,7,13.0,1,0.29,0.0,2.0,-2.0,-1.94,-1.47,0.9,1.8,-0.9,-0.87,-0.45,Matches
Jaïro Riedewald,nl NED,"DF,FW",26-206,4,49.0,12.0,1.9,0.5,0,,0,4,12.0,17,1.75,0.0,0.0,0.0,0.0,0.53,0.3,0.9,-0.6,-1.12,-0.71,Matches
Malcolm Ebiowei,eng ENG,"MF,FW",19-211,3,34.0,11.0,1.3,0.4,0,,0,3,11.0,14,0.0,0.0,1.0,-1.0,-2.65,-2.16,0.3,0.2,0.1,0.39,0.82,Matches
James McArthur,sct SCO,MF,35-178,1,10.0,10.0,0.4,0.1,0,,0,1,10.0,4,0.0,0.0,0.0,0.0,0.0,0.52,0.1,0.1,0.0,-0.06,0.37,Matches
David Ozoh,,FW,17-307,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,3,1.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.43,Matches
Kofi Balmer,nir NIR,DF,22-196,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Jack Butland,eng ENG,GK,30-024,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Owen Goodman,eng ENG,GK,19-127,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
John-Kymani Gordon,eng ENG,FW,20-049,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Sam Johnstone,eng ENG,GK,30-009,0,,,,,0,,0,0,,21,,,,,,,,,,,,Matches
Killian Phillips,ie IRL,DF,21-004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Luke Plange,eng ENG,FW,20-150,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Kaden Rodney,eng ENG,MF,18-178,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Jack Wells-Morrison,eng ENG,MF,19-044,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Squad Total,,,27.6,29,2610.0,90.0,100.0,29.0,319,83.0,207,109,19.0,152,1.03,24.0,39.0,-15.0,-0.52,,27.1,39.6,-12.4,-0.43,,
Opponent Total,,,27.3,29,2610.0,90.0,100.0,29.0,319,83.0,207,109,19.0,146,1.66,39.0,24.0,15.0,0.52,,39.6,27.1,12.4,0.43,,
