Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Vicente Guaita,es ESP,GK,36-068,26,26,2340.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marc Guéhi,eng ENG,DF,22-249,26,26,2340.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.6,0.6,0.2,0.8,8.0,74.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches
Cheick Doucouré,ml MLI,MF,23-070,24,24,1933.0,21.5,0.0,2.0,2.0,0.0,0.0,0.0,10.0,1.0,0.8,0.8,1.6,2.4,13.0,100.0,10.0,0.0,0.09,0.09,0.0,0.09,0.04,0.07,0.11,0.04,0.11,Matches
Jeffrey Schlupp,gh GHA,"MF,FW",30-086,26,23,1948.0,21.6,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.5,1.5,0.6,2.2,23.0,72.0,46.0,0.05,0.0,0.05,0.05,0.05,0.07,0.03,0.1,0.07,0.1,Matches
Tyrick Mitchell,eng ENG,DF,23-199,25,23,1901.0,21.1,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,0.3,0.3,0.9,1.2,16.0,69.0,54.0,0.0,0.09,0.09,0.0,0.09,0.02,0.04,0.06,0.02,0.06,Matches
Wilfried Zaha,ci CIV,"FW,MF",30-129,22,22,1931.0,21.5,6.0,2.0,8.0,6.0,0.0,2.0,4.0,0.0,5.4,3.6,2.4,6.1,59.0,51.0,195.0,0.28,0.09,0.37,0.28,0.37,0.25,0.11,0.36,0.17,0.28,Matches
Joachim Andersen,dk DEN,DF,26-292,22,22,1927.0,21.4,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,1.4,1.4,0.8,2.2,5.0,57.0,6.0,0.05,0.0,0.05,0.05,0.05,0.07,0.04,0.1,0.07,0.1,Matches
Jordan Ayew,gh GHA,"FW,MF",31-189,27,22,1851.0,20.6,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.4,1.4,1.6,3.0,51.0,41.0,110.0,0.05,0.05,0.1,0.05,0.1,0.07,0.08,0.14,0.07,0.14,Matches
Michael Olise,fr FRA,"FW,MF",21-097,26,20,1769.0,19.7,2.0,5.0,7.0,2.0,0.0,0.0,2.0,0.0,1.9,1.9,4.5,6.4,67.0,80.0,140.0,0.1,0.25,0.36,0.1,0.36,0.1,0.23,0.33,0.1,0.33,Matches
Eberechi Eze,eng ENG,"MF,FW",24-263,27,20,1727.0,19.2,4.0,3.0,7.0,4.0,0.0,0.0,2.0,0.0,3.2,3.2,2.9,6.1,43.0,77.0,69.0,0.21,0.16,0.36,0.21,0.36,0.17,0.15,0.32,0.17,0.32,Matches
Nathaniel Clyne,eng ENG,DF,31-348,21,19,1636.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.7,0.7,14.0,52.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches
Joel Ward,eng ENG,DF,33-141,17,14,1315.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.1,0.1,7.0,50.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,Matches
Odsonne Édouard,fr FRA,"FW,MF",25-062,24,13,1213.0,13.5,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,3.1,3.1,0.9,4.0,20.0,29.0,62.0,0.22,0.15,0.37,0.22,0.37,0.23,0.07,0.3,0.23,0.3,Matches
Jean-Philippe Mateta,fr FRA,FW,25-264,22,6,696.0,7.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.5,2.5,0.6,3.1,6.0,5.0,35.0,0.13,0.0,0.13,0.13,0.13,0.32,0.08,0.4,0.32,0.4,Matches
Albert Sambi Lokonga,be BEL,MF,23-148,7,5,466.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Will Hughes,eng ENG,MF,27-336,17,3,392.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.1,0.3,6.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.07,0.03,0.07,Matches
Chris Richards,us USA,DF,22-356,8,3,357.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,1.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.06,0.25,0.18,0.25,Matches
Luka Milivojević,rs SRB,MF,31-346,12,3,353.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,1.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.1,0.06,0.1,Matches
James Tomkins,eng ENG,DF,33-355,4,2,247.0,2.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.9,0.9,0.0,0.9,1.0,1.0,1.0,0.36,0.0,0.36,0.36,0.36,0.32,0.0,0.32,0.32,0.32,Matches
Joseph Whitworth,eng ENG,GK,19-018,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Naouirou Ahamada,fr FRA,"MF,FW",20-355,6,0,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.2,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.17,0.08,0.24,0.17,0.24,Matches
Jaïro Riedewald,nl NED,"DF,FW",26-191,4,0,49.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Malcolm Ebiowei,eng ENG,"MF,FW",19-196,3,0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
James McArthur,sct SCO,MF,35-163,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
David Ozoh,,FW,17-292,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kofi Balmer,nir NIR,DF,22-181,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jack Butland,eng ENG,GK,30-009,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Owen Goodman,eng ENG,GK,19-112,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
John-Kymani Gordon,eng ENG,FW,20-034,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Sam Johnstone,eng ENG,GK,29-359,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Killian Phillips,ie IRL,DF,20-354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Luke Plange,eng ENG,FW,20-135,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Kaden Rodney,eng ENG,MF,18-163,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jack Wells-Morrison,eng ENG,MF,19-029,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.6,27,297,2430.0,27.0,20.0,17.0,37.0,20.0,0.0,2.0,65.0,3.0,24.0,22.3,18.2,40.6,348.0,820.0,818.0,0.74,0.63,1.37,0.74,1.37,0.89,0.68,1.56,0.83,1.5,
