Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Predrag Rajković,rs SRB,GK,27-154,27.0,565,919,61.5,20321,16368,66,67,98.5,211,214,98.6,283,632,44.8,0,0.1,0.1,-0.1,2,32,0,0,3,Matches
Antonio Raillo,es ESP,DF,31-177,26.0,799,959,83.3,16580,5808,202,239,84.5,504,542,93.0,87,152,57.2,1,0.5,0.5,0.5,4,27,0,0,44,Matches
Pablo Maffeo,es ESP,DF,25-265,23.1,622,913,68.1,10736,4641,306,346,88.4,245,357,68.6,65,160,40.6,3,2.2,1.8,0.8,26,46,22,17,48,Matches
Vedat Muriqi,xk KVX,FW,28-344,22.9,337,591,57.0,4639,974,213,298,71.5,91,187,48.7,16,40,40.0,2,1.6,1.2,0.4,17,28,3,0,43,Matches
Lee Kangin,kr KOR,"MF,FW",22-043,22.5,541,761,71.1,9241,2843,273,320,85.3,187,229,81.7,61,152,40.1,4,3.2,3.1,0.8,38,54,23,9,70,Matches
Jaume Costa,es ESP,DF,35-016,21.4,675,907,74.4,11344,4205,340,382,89.0,271,358,75.7,56,115,48.7,1,1.7,2.2,-0.7,22,48,23,14,58,Matches
Iñigo Ruiz de Galarreta,es ESP,MF,29-240,20.4,785,956,82.1,14052,3706,359,410,87.6,319,358,89.1,83,130,63.8,0,0.9,1.1,-0.9,16,84,12,0,95,Matches
Dani Rodríguez,es ESP,MF,34-301,18.0,412,524,78.6,6472,1640,229,262,87.4,124,153,81.0,37,61,60.7,3,1.5,1.1,1.5,21,34,17,1,59,Matches
Martin Valjent,sk SVK,DF,27-113,19.5,658,814,80.8,12560,5251,264,288,91.7,305,351,86.9,82,152,53.9,0,0.4,0.3,-0.4,3,43,3,2,41,Matches
Copete,es ESP,DF,23-175,16.9,518,662,78.2,10457,4625,182,204,89.2,249,283,88.0,83,142,58.5,0,0.2,0.2,-0.2,2,46,3,0,49,Matches
Iddrisu Baba,gh GHA,MF,27-071,13.7,357,432,82.6,6455,1658,151,168,89.9,161,180,89.4,39,63,61.9,0,0.2,0.2,-0.2,5,37,2,0,36,Matches
Giovanni González,uy URU,DF,28-195,9.8,306,391,78.3,4995,2164,169,192,88.0,113,142,79.6,20,44,45.5,2,1.2,0.6,0.8,5,18,7,4,27,Matches
Matija Nastasić,rs SRB,DF,30-006,9.6,234,294,79.6,4908,2114,75,87,86.2,125,134,93.3,34,69,49.3,0,0.0,0.2,0.0,0,24,4,0,25,Matches
Rodrigo Battaglia,ar ARG,MF,31-265,7.6,185,232,79.7,2885,894,93,106,87.7,78,93,83.9,11,20,55.0,0,0.0,0.1,0.0,1,24,1,0,19,Matches
Antonio Sánchez,es ESP,MF,26-092,7.7,220,299,73.6,3906,855,99,124,79.8,88,106,83.0,25,39,64.1,0,0.5,0.6,-0.5,3,17,4,2,27,Matches
Clément Grenier,fr FRA,MF,32-086,6.8,216,298,72.5,3565,1018,111,128,86.7,70,92,76.1,25,58,43.1,0,0.7,1.0,-0.7,9,24,6,2,34,Matches
Tino Kadewere,zw ZIM,"FW,MF",27-088,4.8,73,118,61.9,977,176,42,60,70.0,21,32,65.6,3,9,33.3,0,0.6,0.2,-0.6,3,3,0,0,1,Matches
Amath,sn SEN,"MF,FW",26-261,6.5,109,146,74.7,1448,440,73,81,90.1,25,40,62.5,5,8,62.5,0,0.8,0.4,-0.8,2,6,4,2,10,Matches
Braian Cufré,ar ARG,DF,26-109,2.4,76,92,82.6,1256,437,40,43,93.0,25,29,86.2,7,12,58.3,0,0.0,0.1,0.0,1,4,1,0,7,Matches
Franco Russo,ar ARG,DF,28-160,1.6,46,60,76.7,957,445,17,23,73.9,22,24,91.7,7,13,53.8,0,0.0,0.0,0.0,0,4,0,0,1,Matches
Abdón Prats,es ESP,"FW,MF",30-117,3.1,48,68,70.6,738,155,21,31,67.7,16,23,69.6,5,6,83.3,1,1.4,0.2,-0.4,6,4,3,0,8,Matches
Ángel Rodríguez,es ESP,"FW,MF",35-342,3.0,40,55,72.7,537,139,21,24,87.5,10,15,66.7,3,6,50.0,0,0.1,0.1,-0.1,3,5,1,0,4,Matches
Ludwig Augustinsson,se SWE,DF,28-347,1.3,43,63,68.3,631,238,28,30,93.3,11,21,52.4,2,10,20.0,0,0.0,0.1,0.0,1,1,2,2,3,Matches
Lago Junior,ci CIV,"FW,MF",32-093,0.6,12,18,66.7,154,31,6,7,85.7,3,5,60.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Manu Morlanes,es ESP,MF,24-081,0.3,18,20,90.0,333,80,9,9,100.0,5,7,71.4,4,4,100.0,0,0.0,0.0,0.0,0,2,1,0,1,Matches
Javier Llabrés,es ESP,FW,20-204,0.2,4,4,100.0,37,12,4,4,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,28.7,27.0,7899,10596,74.5,150184,60917,3393,3933,86.3,3279,3975,82.5,1044,2099,49.7,17,17.8,15.4,-0.8,190,615,142,55,713,
Opponent Total,,,28.3,27.0,11870,14559,81.5,206836,68586,5537,6138,90.2,4923,5675,86.7,1133,2056,55.1,19,19.1,21.2,-0.1,246,1071,196,61,1157,
