Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Predrag Rajković,rs SRB,GK,27-154,27.0,919,578,340,104,0,3,0,0,0,0,0,0,565,1,0,Matches
Antonio Raillo,es ESP,DF,31-177,26.0,959,900,55,50,0,0,0,3,0,0,0,0,799,4,6,Matches
Pablo Maffeo,es ESP,DF,25-265,23.1,913,715,194,5,2,4,89,189,0,0,0,0,622,4,25,Matches
Vedat Muriqi,xk KVX,FW,28-344,22.9,591,586,5,0,2,2,10,0,0,0,0,0,337,0,20,Matches
Lee Kangin,kr KOR,"MF,FW",22-043,22.5,761,614,138,51,6,9,133,4,62,23,32,0,541,9,23,Matches
Jaume Costa,es ESP,DF,35-016,21.4,907,747,152,10,0,7,60,142,0,0,0,0,675,8,22,Matches
Iñigo Ruiz de Galarreta,es ESP,MF,29-240,20.4,956,903,48,32,2,15,40,1,15,3,7,0,785,5,15,Matches
Dani Rodríguez,es ESP,MF,34-301,18.0,524,497,24,9,3,10,24,1,5,1,2,0,412,3,20,Matches
Martin Valjent,sk SVK,DF,27-113,19.5,814,761,49,38,0,17,6,11,0,0,0,0,658,4,11,Matches
Copete,es ESP,DF,23-175,16.9,662,623,33,27,0,5,4,6,0,0,0,0,518,6,13,Matches
Iddrisu Baba,gh GHA,MF,27-071,13.7,432,422,8,7,1,3,0,1,0,0,0,0,357,2,7,Matches
Giovanni González,uy URU,DF,28-195,9.8,391,331,59,2,0,0,18,57,0,0,0,0,306,1,5,Matches
Matija Nastasić,rs SRB,DF,30-006,9.6,294,281,11,10,0,3,1,1,0,0,0,0,234,2,3,Matches
Rodrigo Battaglia,ar ARG,MF,31-265,7.6,232,224,6,6,0,2,1,0,0,0,0,0,185,2,4,Matches
Antonio Sánchez,es ESP,MF,26-092,7.7,299,280,18,1,0,6,18,9,1,1,0,0,220,1,12,Matches
Clément Grenier,fr FRA,MF,32-086,6.8,298,264,31,15,0,7,26,0,13,6,5,0,216,3,4,Matches
Tino Kadewere,zw ZIM,"FW,MF",27-088,4.8,118,114,2,0,0,0,4,1,0,0,0,0,73,2,3,Matches
Amath,sn SEN,"MF,FW",26-261,6.5,146,140,5,0,1,0,8,4,0,0,0,0,109,1,7,Matches
Braian Cufré,ar ARG,DF,26-109,2.4,92,67,24,1,0,1,1,23,0,0,0,0,76,1,2,Matches
Franco Russo,ar ARG,DF,28-160,1.6,60,58,2,1,0,1,0,1,0,0,0,0,46,0,0,Matches
Abdón Prats,es ESP,"FW,MF",30-117,3.1,68,63,5,1,2,2,0,0,0,0,0,0,48,0,0,Matches
Ángel Rodríguez,es ESP,"FW,MF",35-342,3.0,55,51,4,1,0,0,2,1,0,0,0,0,40,0,1,Matches
Ludwig Augustinsson,se SWE,DF,28-347,1.3,63,54,9,0,0,0,6,9,0,0,0,0,43,0,0,Matches
Lago Junior,ci CIV,"FW,MF",32-093,0.6,18,18,0,0,0,0,2,0,0,0,0,0,12,0,1,Matches
Manu Morlanes,es ESP,MF,24-081,0.3,20,20,0,0,0,0,1,0,0,0,0,0,18,0,0,Matches
Javier Llabrés,es ESP,FW,20-204,0.2,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
Squad Total,,,28.7,27.0,10596,9315,1222,371,19,97,454,464,96,34,46,0,7899,59,204,
Opponent Total,,,28.3,27.0,14559,13204,1324,485,35,88,531,491,128,34,44,6,11870,31,231,
