Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Predrag Rajković,rs SRB,GK,27-157,27.0,7,0.26,5,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Antonio Raillo,es ESP,DF,31-180,26.0,10,0.38,8,0,0,1,1,0,4,0.15,3,0,0,0,1,0,Matches
Pablo Maffeo,es ESP,DF,25-268,23.1,52,2.19,36,8,2,1,5,0,5,0.21,3,0,0,1,1,0,Matches
Vedat Muriqi,xk KVX,FW,28-347,22.9,37,1.61,27,0,2,4,3,1,3,0.13,2,0,0,0,0,1,Matches
Lee Kangin,kr KOR,"MF,FW",22-046,22.5,76,3.38,35,23,8,5,4,1,8,0.36,3,3,2,0,0,0,Matches
Jaume Costa,es ESP,DF,35-019,21.4,46,2.15,35,4,0,1,5,1,3,0.14,2,1,0,0,0,0,Matches
Iñigo Ruiz de Galarreta,es ESP,MF,29-243,20.4,36,1.77,28,6,0,0,2,0,3,0.15,2,1,0,0,0,0,Matches
Dani Rodríguez,es ESP,MF,34-304,18.0,43,2.38,32,3,2,3,2,1,6,0.33,5,0,0,0,0,1,Matches
Martin Valjent,sk SVK,DF,27-116,19.5,4,0.21,3,0,0,0,1,0,1,0.05,0,0,0,0,1,0,Matches
Copete,es ESP,DF,23-178,16.9,7,0.41,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Iddrisu Baba,gh GHA,MF,27-074,13.7,11,0.8,9,0,0,0,1,1,0,0.0,0,0,0,0,0,0,Matches
Giovanni González,uy URU,DF,28-198,9.8,11,1.12,9,1,0,1,0,0,2,0.2,2,0,0,0,0,0,Matches
Matija Nastasić,rs SRB,DF,30-009,9.6,6,0.63,4,0,0,1,0,1,0,0.0,0,0,0,0,0,0,Matches
Rodrigo Battaglia,ar ARG,MF,31-268,7.6,4,0.53,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Antonio Sánchez,es ESP,MF,26-095,7.7,15,1.94,9,0,1,3,2,0,0,0.0,0,0,0,0,0,0,Matches
Clément Grenier,fr FRA,MF,32-089,6.8,14,2.07,11,2,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Tino Kadewere,zw ZIM,"FW,MF",27-091,4.8,12,2.52,9,0,3,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Amath,sn SEN,"MF,FW",26-264,6.5,15,2.29,8,0,3,2,1,1,2,0.31,0,0,1,0,1,0,Matches
Braian Cufré,ar ARG,DF,26-112,2.4,3,1.23,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Franco Russo,ar ARG,DF,28-163,1.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Abdón Prats,es ESP,"FW,MF",30-120,3.1,4,1.29,4,0,0,0,0,0,1,0.32,1,0,0,0,0,0,Matches
Ángel Rodríguez,es ESP,"FW,MF",35-345,3.0,4,1.35,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Ludwig Augustinsson,se SWE,DF,28-350,1.3,2,1.59,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lago Junior,ci CIV,"FW,MF",32-096,0.6,1,1.73,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Manu Morlanes,es ESP,MF,24-084,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Javier Llabrés,es ESP,FW,20-207,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,28.7,27.0,420,15.56,290,49,22,22,30,7,38,1.41,23,5,3,1,4,2,
Opponent Total,,,28.4,27.0,590,21.85,442,57,30,24,30,7,46,1.7,27,4,6,4,4,1,
