Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Predrag Rajković,rs SRB,GK,27-154,27.0,977,781,966,11,0,0,977,5,4,80.0,1,20.0,496,3289,1991,0,0,0,2,0,375,0,Matches
Antonio Raillo,es ESP,DF,31-177,26.0,1231,206,680,521,45,27,1231,3,2,66.7,1,33.3,637,3920,2258,8,4,0,8,3,637,5,Matches
Pablo Maffeo,es ESP,DF,25-265,23.1,1169,63,311,504,368,43,1169,61,22,36.1,26,42.6,580,3514,1676,55,41,12,41,22,650,100,Matches
Vedat Muriqi,xk KVX,FW,28-344,22.9,841,54,101,429,318,80,838,20,8,40.0,9,45.0,447,1914,687,23,21,8,54,31,640,116,Matches
Lee Kangin,kr KOR,"MF,FW",22-043,22.5,990,6,112,501,396,25,990,79,48,60.8,24,30.4,587,3630,1886,64,42,6,49,31,631,98,Matches
Jaume Costa,es ESP,DF,35-016,21.4,1053,44,263,476,327,30,1053,20,6,30.0,11,55.0,555,2722,1580,46,29,7,14,6,646,104,Matches
Iñigo Ruiz de Galarreta,es ESP,MF,29-240,20.4,1109,27,246,686,188,4,1109,25,11,44.0,9,36.0,629,2554,1051,16,11,0,12,14,692,16,Matches
Dani Rodríguez,es ESP,MF,34-301,18.0,735,18,133,371,244,32,735,40,20,50.0,18,45.0,437,2534,1182,32,25,6,42,28,485,54,Matches
Martin Valjent,sk SVK,DF,27-113,19.5,975,120,511,434,40,2,975,1,0,0.0,1,100.0,543,2502,1271,9,8,1,4,0,573,2,Matches
Copete,es ESP,DF,23-175,16.9,842,81,405,399,48,14,842,9,9,100.0,0,0.0,440,1700,972,7,6,0,9,6,485,2,Matches
Iddrisu Baba,gh GHA,MF,27-071,13.7,571,30,170,367,49,7,571,15,9,60.0,4,26.7,312,1469,433,3,3,0,22,15,299,6,Matches
Giovanni González,uy URU,DF,28-195,9.8,466,30,162,201,105,14,466,16,8,50.0,6,37.5,212,903,455,9,7,3,7,2,250,32,Matches
Matija Nastasić,rs SRB,DF,30-006,9.6,381,53,211,160,12,5,381,0,0,,0,,197,819,430,4,2,0,2,0,216,1,Matches
Rodrigo Battaglia,ar ARG,MF,31-265,7.6,310,28,114,170,27,6,310,3,0,0.0,1,33.3,136,665,268,3,4,0,5,6,164,3,Matches
Antonio Sánchez,es ESP,MF,26-092,7.7,397,5,69,201,137,15,397,20,11,55.0,9,45.0,251,1636,640,17,16,2,20,15,257,41,Matches
Clément Grenier,fr FRA,MF,32-086,6.8,366,8,53,199,115,4,366,7,3,42.9,2,28.6,192,702,279,4,5,1,15,4,244,24,Matches
Tino Kadewere,zw ZIM,"FW,MF",27-088,4.8,172,1,13,93,71,23,172,6,4,66.7,2,33.3,92,466,231,10,3,6,12,7,125,21,Matches
Amath,sn SEN,"MF,FW",26-261,6.5,236,6,29,80,130,19,236,16,6,37.5,9,56.3,129,843,402,13,12,6,23,12,138,33,Matches
Braian Cufré,ar ARG,DF,26-109,2.4,110,5,28,54,28,2,110,3,2,66.7,0,0.0,57,238,142,3,2,0,2,1,59,9,Matches
Franco Russo,ar ARG,DF,28-160,1.6,78,12,47,28,3,0,78,0,0,,0,,43,163,63,0,0,0,0,1,41,0,Matches
Abdón Prats,es ESP,"FW,MF",30-117,3.1,107,2,5,55,47,14,107,6,2,33.3,3,50.0,58,216,51,1,1,3,7,11,77,11,Matches
Ángel Rodríguez,es ESP,"FW,MF",35-342,3.0,85,4,8,41,36,15,85,3,0,0.0,3,100.0,61,262,58,2,1,2,7,3,69,14,Matches
Ludwig Augustinsson,se SWE,DF,28-347,1.3,72,5,26,28,18,2,72,0,0,,0,,35,119,53,0,1,0,0,0,35,6,Matches
Lago Junior,ci CIV,"FW,MF",32-093,0.6,27,0,4,9,15,1,27,1,1,100.0,0,0.0,18,75,34,2,2,0,3,1,20,5,Matches
Manu Morlanes,es ESP,MF,24-081,0.3,25,2,4,15,6,0,25,0,0,,0,,13,50,22,1,0,0,1,0,15,1,Matches
Javier Llabrés,es ESP,FW,20-204,0.2,5,1,2,2,1,0,5,0,0,,0,,3,3,2,0,0,0,0,0,3,0,Matches
Squad Total,,,28.7,27.0,13330,1592,4673,6035,2774,384,13327,359,176,49.0,139,38.7,7160,36908,18117,332,246,63,361,219,7826,704,
Opponent Total,,,28.3,27.0,17207,1333,4220,8665,4486,454,17201,430,192,44.7,181,42.1,10499,55104,30241,502,371,89,418,226,11762,1147,
