Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Michele Di Gregorio,it ITA,GK,25-253,27.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Carlos,br BRA,DF,24-089,24.3,5,29,11,37.9,1.2,0.45,0.17,0.45,15.8,0,0,0,2.6,2.6,0.09,2.4,2.4,Matches
Gianluca Caprari,it ITA,"MF,FW",29-250,20.9,4,40,9,22.5,1.92,0.43,0.08,0.33,19.0,0,1,1,4.5,3.7,0.09,-0.5,-0.7,Matches
Matteo Pessina,it ITA,MF,25-350,22.9,3,19,4,21.1,0.83,0.17,0.05,0.25,19.5,0,2,2,3.6,2.0,0.11,-0.6,-1.0,Matches
Patrick Ciurria,it ITA,"DF,MF",28-056,20.8,4,35,16,45.7,1.68,0.77,0.11,0.25,20.1,0,0,0,3.9,3.9,0.11,0.1,0.1,Matches
Pablo Marí,es ESP,DF,29-218,19.6,1,9,2,22.2,0.46,0.1,0.11,0.5,13.2,0,0,0,0.6,0.6,0.07,0.4,0.4,Matches
Luca Caldirola,it ITA,DF,32-064,18.4,0,6,1,16.7,0.33,0.05,0.0,0.0,12.6,0,0,0,0.7,0.7,0.12,-0.7,-0.7,Matches
Armando Izzo,it ITA,DF,31-035,18.0,1,10,3,30.0,0.56,0.17,0.1,0.33,10.7,0,0,0,1.4,1.4,0.14,-0.4,-0.4,Matches
Stefano Sensi,it ITA,MF,27-244,15.5,3,17,7,41.2,1.1,0.45,0.18,0.43,24.2,3,0,0,1.3,1.3,0.08,1.7,1.7,Matches
Andrea Petagna,it ITA,FW,27-280,14.6,2,27,9,33.3,1.85,0.62,0.04,0.11,12.7,0,1,1,4.2,3.5,0.13,-2.2,-2.5,Matches
Marlon,br BRA,DF,27-211,14.1,0,3,1,33.3,0.21,0.07,0.0,0.0,11.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Nicolò Rovella,it ITA,MF,21-123,12.2,0,14,3,21.4,1.15,0.25,0.0,0.0,27.0,1,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
Samuele Birindelli,it ITA,DF,23-261,12.1,0,13,4,30.8,1.08,0.33,0.0,0.0,16.8,0,0,0,1.1,1.1,0.08,-1.1,-1.1,Matches
Dany Mota,pt POR,"FW,MF",24-339,13.4,3,17,5,29.4,1.27,0.37,0.18,0.6,11.1,0,0,0,3.8,3.8,0.22,-0.8,-0.8,Matches
Pepín,gq EQG,MF,26-235,10.4,0,8,2,25.0,0.77,0.19,0.0,0.0,21.7,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Filippo Ranocchia,it ITA,MF,21-327,5.9,1,19,8,42.1,3.23,1.36,0.05,0.13,25.2,5,0,0,1.2,1.2,0.07,-0.2,-0.2,Matches
Andrea Colpani,it ITA,MF,23-330,6.3,2,18,5,27.8,2.85,0.79,0.11,0.4,19.2,0,0,0,1.5,1.5,0.08,0.5,0.5,Matches
Giulio Donati,it ITA,DF,33-060,4.4,1,2,1,50.0,0.45,0.23,0.5,1.0,19.2,0,0,0,0.4,0.4,0.2,0.6,0.6,Matches
Christian Gytkjær,dk DEN,"FW,MF",32-335,5.8,1,12,5,41.7,2.07,0.86,0.08,0.2,11.7,1,0,0,3.1,3.1,0.26,-2.1,-2.1,Matches
Andrea Barberis,it ITA,MF,29-116,3.6,0,2,0,0.0,0.55,0.0,0.0,,26.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Marco D'Alessandro,it ITA,"DF,FW",32-048,3.2,0,4,1,25.0,1.24,0.31,0.0,0.0,16.1,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
Mattia Valoti,it ITA,MF,29-212,3.0,0,1,0,0.0,0.33,0.0,0.0,,9.2,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
Luca Marrone,it ITA,DF,33-009,1.5,0,1,0,0.0,0.67,0.0,0.0,,17.6,0,0,0,0.1,0.1,0.1,-0.1,-0.1,Matches
Valentin Antov,bg BUL,DF,22-148,2.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Salvatore Molina,it ITA,DF,31-095,2.5,0,1,0,0.0,0.39,0.0,0.0,,16.1,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Andrea Carboni,it ITA,DF,22-061,1.9,0,1,1,100.0,0.54,0.54,0.0,0.0,10.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Alessio Cragno,it ITA,GK,28-282,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Andrea Ranocchia,it ITA,DF,35-049,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Warren Bondo,fr FRA,MF,19-203,0.7,0,1,0,0.0,1.5,0.0,0.0,,21.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Franco Carboni,it ITA,DF,20-002,0.6,0,1,0,0.0,1.55,0.0,0.0,,16.1,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Samuele Vignato,it ITA,"FW,MF",19-041,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,27.3,28.0,31,310,98,31.6,11.07,3.5,0.09,0.28,17.9,10,4,4,34.8,31.6,0.11,-3.8,-4.6,
Opponent Total,,,27.3,28.0,38,336,118,35.1,12.0,4.21,0.11,0.32,16.3,10,0,0,34.7,34.7,0.11,3.3,3.3,
