Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Michele Di Gregorio,it ITA,GK,25-253,27,27,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Carlos,br BRA,DF,24-089,25,25,2183.0,24.3,5.0,4.0,9.0,5.0,0.0,0.0,2.0,0.0,2.6,2.6,2.7,5.3,61.0,75.0,108.0,0.21,0.16,0.37,0.21,0.37,0.11,0.11,0.22,0.11,0.22,Matches
Gianluca Caprari,it ITA,"MF,FW",29-250,28,25,1877.0,20.9,4.0,2.0,6.0,3.0,1.0,1.0,5.0,0.0,4.5,3.7,1.7,5.4,77.0,60.0,150.0,0.19,0.1,0.29,0.14,0.24,0.21,0.08,0.3,0.18,0.26,Matches
Matteo Pessina,it ITA,MF,25-350,25,24,2063.0,22.9,3.0,2.0,5.0,1.0,2.0,2.0,5.0,0.0,3.6,2.0,1.5,3.5,60.0,142.0,70.0,0.13,0.09,0.22,0.04,0.13,0.16,0.06,0.22,0.09,0.15,Matches
Patrick Ciurria,it ITA,"DF,MF",28-056,26,21,1875.0,20.8,4.0,4.0,8.0,4.0,0.0,0.0,3.0,0.0,3.9,3.9,5.0,8.8,41.0,59.0,125.0,0.19,0.19,0.38,0.19,0.38,0.18,0.24,0.42,0.18,0.42,Matches
Pablo Marí,es ESP,DF,29-218,21,19,1762.0,19.6,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.6,0.6,0.0,0.7,4.0,44.0,2.0,0.05,0.0,0.05,0.05,0.05,0.03,0.0,0.03,0.03,0.03,Matches
Luca Caldirola,it ITA,DF,32-064,22,19,1657.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.7,0.7,0.5,1.2,10.0,50.0,12.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07,Matches
Armando Izzo,it ITA,DF,31-035,20,19,1620.0,18.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.4,1.4,0.7,2.1,17.0,68.0,21.0,0.06,0.0,0.06,0.06,0.06,0.08,0.04,0.12,0.08,0.12,Matches
Stefano Sensi,it ITA,MF,27-244,21,18,1392.0,15.5,3.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,1.3,1.3,1.3,2.6,24.0,130.0,27.0,0.19,0.0,0.19,0.19,0.19,0.09,0.08,0.17,0.09,0.17,Matches
Andrea Petagna,it ITA,FW,27-280,23,16,1316.0,14.6,2.0,4.0,6.0,1.0,1.0,1.0,1.0,0.0,4.2,3.5,4.1,7.6,18.0,28.0,106.0,0.14,0.27,0.41,0.07,0.34,0.29,0.28,0.57,0.24,0.52,Matches
Marlon,br BRA,DF,27-211,20,16,1273.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.1,0.1,0.3,0.4,14.0,49.0,10.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches
Nicolò Rovella,it ITA,MF,21-123,15,13,1096.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.5,0.5,1.0,1.6,15.0,67.0,11.0,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.13,0.04,0.13,Matches
