Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Michele Di Gregorio,it ITA,GK,25-253,27,2430.0,90.0,96.4,27.0,27,90.0,27,0,,1,1.26,32.0,36.0,-4.0,-0.15,2.85,33.4,32.2,1.2,0.04,1.09,Matches
Carlos,br BRA,DF,24-089,25,2183.0,87.0,86.6,24.3,25,87.0,21,0,,0,1.24,29.0,33.0,-4.0,-0.16,0.64,31.8,27.8,3.9,0.16,1.17,Matches
Gianluca Caprari,it ITA,"MF,FW",29-250,28,1877.0,67.0,74.5,20.9,25,72.0,5,3,22.0,0,1.21,22.0,34.0,-12.0,-0.58,-1.28,24.7,24.5,0.1,0.01,0.01,Matches
Matteo Pessina,it ITA,MF,25-350,25,2063.0,83.0,81.9,22.9,24,85.0,17,1,30.0,1,1.36,28.0,30.0,-2.0,-0.09,0.9,29.4,27.4,2.0,0.09,0.46,Matches
Patrick Ciurria,it ITA,"DF,MF",28-056,26,1875.0,72.0,74.4,20.8,21,83.0,13,5,25.0,2,1.31,27.0,23.0,4.0,0.19,1.73,28.0,24.2,3.8,0.18,0.7,Matches
Pablo Marí,es ESP,DF,29-218,21,1762.0,84.0,69.9,19.6,19,89.0,17,2,35.0,0,1.33,24.0,25.0,-1.0,-0.05,0.66,24.6,24.0,0.6,0.03,0.09,Matches
Luca Caldirola,it ITA,DF,32-064,22,1657.0,75.0,65.8,18.4,19,82.0,12,3,31.0,4,1.5,25.0,21.0,4.0,0.22,1.36,24.9,19.3,5.6,0.3,0.87,Matches
Armando Izzo,it ITA,DF,31-035,20,1620.0,81.0,64.3,18.0,19,85.0,14,1,5.0,0,1.7,24.0,16.0,8.0,0.44,1.94,23.3,19.5,3.7,0.21,0.57,Matches
Stefano Sensi,it ITA,MF,27-244,21,1392.0,66.0,55.2,15.5,18,74.0,4,3,23.0,2,1.14,13.0,22.0,-9.0,-0.58,-0.74,16.4,17.9,-1.5,-0.1,-0.23,Matches
Andrea Petagna,it ITA,FW,27-280,23,1316.0,57.0,52.2,14.6,16,70.0,2,7,28.0,1,1.04,17.0,27.0,-10.0,-0.68,-0.91,17.9,20.7,-2.8,-0.19,-0.41,Matches
Marlon,br BRA,DF,27-211,20,1273.0,64.0,50.5,14.1,16,74.0,8,4,24.0,3,1.15,10.0,24.0,-14.0,-0.99,-1.5,15.2,21.1,-5.9,-0.42,-0.85,Matches
Nicolò Rovella,it ITA,MF,21-123,15,1096.0,73.0,43.5,12.2,13,80.0,7,2,26.0,1,1.53,17.0,10.0,7.0,0.57,1.46,15.3,12.0,3.4,0.28,0.48,Matches
Samuele Birindelli,it ITA,DF,23-261,22,1087.0,49.0,43.1,12.1,13,69.0,4,9,21.0,5,1.36,12.0,19.0,-7.0,-0.58,-0.58,14.0,18.4,-4.4,-0.37,-0.65,Matches
Dany Mota,pt POR,"FW,MF",24-339,20,1204.0,60.0,47.8,13.4,12,79.0,4,8,33.0,2,1.35,17.0,15.0,2.0,0.15,0.77,16.3,17.1,-0.8,-0.06,-0.12,Matches
Pepín,gq EQG,MF,26-235,17,940.0,55.0,37.3,10.4,10,75.0,3,7,27.0,10,1.12,10.0,17.0,-7.0,-0.67,-0.67,14.0,14.9,-0.9,-0.08,-0.14,Matches
Filippo Ranocchia,it ITA,MF,21-327,14,530.0,38.0,21.0,5.9,5,63.0,1,9,24.0,12,1.29,6.0,9.0,-3.0,-0.51,-0.33,6.3,7.8,-1.5,-0.25,-0.32,Matches
Andrea Colpani,it ITA,MF,23-330,20,569.0,28.0,22.6,6.3,4,61.0,0,16,20.0,8,1.1,8.0,5.0,3.0,0.47,0.94,8.8,6.4,2.4,0.38,0.49,Matches
Giulio Donati,it ITA,DF,33-060,7,399.0,57.0,15.8,4.4,4,73.0,2,3,35.0,9,0.86,3.0,7.0,-4.0,-0.9,-0.77,4.4,4.7,-0.3,-0.06,-0.08,Matches
Christian Gytkjær,dk DEN,"FW,MF",32-335,19,521.0,27.0,20.7,5.8,3,69.0,1,16,20.0,9,0.95,8.0,6.0,2.0,0.35,0.75,9.2,7.2,2.1,0.36,0.45,Matches
Andrea Barberis,it ITA,MF,29-116,8,327.0,41.0,13.0,3.6,3,75.0,2,5,20.0,19,1.13,4.0,8.0,-4.0,-1.1,-0.98,4.6,5.2,-0.6,-0.17,-0.21,Matches
Marco D'Alessandro,it ITA,"DF,FW",32-048,8,290.0,36.0,11.5,3.2,3,67.0,1,5,18.0,15,1.5,3.0,7.0,-4.0,-1.24,-1.12,4.2,4.6,-0.4,-0.14,-0.16,Matches
Mattia Valoti,it ITA,MF,29-212,10,270.0,27.0,10.7,3.0,2,72.0,0,8,16.0,17,0.7,2.0,5.0,-3.0,-1.0,-0.84,3.2,5.3,-2.1,-0.71,-0.8,Matches
Luca Marrone,it ITA,DF,33-009,2,135.0,68.0,5.4,1.5,2,68.0,1,0,,6,0.0,1.0,4.0,-3.0,-2.0,-1.85,1.7,2.6,-0.9,-0.62,-0.66,Matches
Valentin Antov,bg BUL,DF,22-148,6,230.0,38.0,9.1,2.6,1,90.0,1,5,28.0,21,0.67,4.0,6.0,-2.0,-0.78,-0.59,2.9,2.2,0.6,0.24,0.26,Matches
Salvatore Molina,it ITA,DF,31-095,5,229.0,46.0,9.1,2.5,1,79.0,0,4,38.0,2,0.2,1.0,6.0,-5.0,-1.97,-1.89,2.4,4.3,-1.8,-0.73,-0.8,Matches
Andrea Carboni,it ITA,DF,22-061,4,167.0,42.0,6.6,1.9,1,90.0,1,3,26.0,15,0.0,2.0,7.0,-5.0,-2.69,-2.62,1.9,4.1,-2.1,-1.14,-1.23,Matches
Alessio Cragno,it ITA,GK,28-282,1,90.0,90.0,3.6,1.0,1,90.0,1,0,,27,0.0,0.0,3.0,-3.0,-3.0,-2.85,1.4,2.4,-1.1,-1.05,-1.09,Matches
Andrea Ranocchia,it ITA,DF,35-049,1,47.0,47.0,1.9,0.5,1,47.0,0,0,,1,0.0,0.0,2.0,-2.0,-3.83,-3.65,0.1,1.0,-0.9,-1.82,-1.85,Matches
Warren Bondo,fr FRA,MF,19-203,4,60.0,15.0,2.4,0.7,0,,0,4,15.0,15,0.75,2.0,2.0,0.0,0.0,0.26,0.9,1.1,-0.2,-0.34,-0.35,Matches
