Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Michele Di Gregorio,it ITA,GK,25-250,26.0,785,1032,76.1,20233,13756,190,190,100.0,343,351,97.7,249,487,51.1,0,0.0,0.0,0.0,0,10,0,0,0,Matches
Carlos,br BRA,DF,24-086,23.3,983,1193,82.4,15499,4712,513,563,91.1,388,460,84.3,53,92,57.6,4,2.7,2.5,1.3,15,52,18,3,67,Matches
Matteo Pessina,it ITA,MF,25-347,22.9,1172,1386,84.6,19538,5542,563,625,90.1,490,539,90.9,89,125,71.2,2,1.5,1.7,0.5,19,115,28,2,142,Matches
Gianluca Caprari,it ITA,"MF,FW",29-247,20.1,634,797,79.5,9471,1777,379,430,88.1,183,235,77.9,49,71,69.0,2,1.7,2.1,0.3,22,39,16,4,58,Matches
Patrick Ciurria,it ITA,"DF,MF",28-053,19.8,696,878,79.3,10931,3541,373,419,89.0,253,323,78.3,51,94,54.3,4,4.5,2.2,-0.5,27,44,24,11,58,Matches
Luca Caldirola,it ITA,DF,32-061,18.4,900,1023,88.0,16125,6133,365,381,95.8,447,491,91.0,74,118,62.7,0,0.5,0.3,-0.5,4,43,4,1,50,Matches
Armando Izzo,it ITA,DF,31-032,18.0,905,1065,85.0,16552,5306,363,395,91.9,432,484,89.3,90,148,60.8,0,0.7,0.6,-0.7,11,60,6,2,68,Matches
Pablo Marí,es ESP,DF,29-215,18.6,924,1062,87.0,18987,7539,260,292,89.0,533,566,94.2,125,183,68.3,0,0.0,0.2,0.0,1,55,1,0,42,Matches
Stefano Sensi,it ITA,MF,27-241,14.5,894,1047,85.4,16404,5364,398,440,90.5,374,410,91.2,107,156,68.6,0,1.0,1.5,-1.0,18,110,15,1,124,Matches
Andrea Petagna,it ITA,FW,27-277,14.0,257,359,71.6,3789,600,157,192,81.8,70,105,66.7,16,24,66.7,4,4.1,1.8,-0.1,24,17,8,0,28,Matches
Marlon,br BRA,DF,27-208,13.5,704,764,92.1,12422,4331,288,309,93.2,365,383,95.3,45,59,76.3,0,0.3,0.5,-0.3,1,60,5,2,47,Matches
Samuele Birindelli,it ITA,DF,23-258,12.1,430,597,72.0,7389,2195,200,239,83.7,188,248,75.8,35,82,42.7,1,1.8,1.1,-0.8,15,24,14,9,33,Matches
Dany Mota,pt POR,"FW,MF",24-336,13.0,258,377,68.4,3686,490,155,197,78.7,82,117,70.1,11,20,55.0,0,1.8,1.5,-1.8,18,11,8,4,19,Matches
Nicolò Rovella,it ITA,MF,21-120,11.5,744,848,87.7,13875,3541,311,335,92.8,329,360,91.4,94,125,75.2,0,1.0,1.0,-1.0,14,73,11,2,66,Matches
Pepín,gq EQG,MF,26-232,9.6,434,525,82.7,7488,2194,207,233,88.8,187,214,87.4,31,51,60.8,1,1.2,1.1,-0.2,7,54,16,2,63,Matches
Filippo Ranocchia,it ITA,MF,21-324,5.9,201,255,78.8,3906,1183,81,93,87.1,83,98,84.7,32,49,65.3,0,0.4,0.4,-0.4,7,23,7,1,26,Matches
Andrea Colpani,it ITA,MF,23-327,6.0,194,247,78.5,3247,687,101,115,87.8,69,81,85.2,18,33,54.5,0,1.0,0.9,-1.0,9,19,9,2,31,Matches
Christian Gytkjær,dk DEN,FW,32-332,5.6,64,95,67.4,840,152,37,51,72.5,17,25,68.0,3,3,100.0,0,0.3,0.1,-0.3,3,3,2,0,6,Matches
