Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Michele Di Gregorio,it ITA,GK,25-253,27.0,1,0.04,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Carlos,br BRA,DF,24-089,24.3,41,1.69,33,2,3,2,1,0,6,0.25,5,0,0,1,0,0,Matches
Gianluca Caprari,it ITA,"MF,FW",29-250,20.9,54,2.59,40,8,2,3,1,0,11,0.53,8,2,0,0,1,0,Matches
Matteo Pessina,it ITA,MF,25-350,22.9,51,2.23,43,1,1,0,4,2,6,0.26,5,0,0,0,1,0,Matches
Patrick Ciurria,it ITA,"DF,MF",28-056,20.8,49,2.35,34,7,1,5,2,0,3,0.14,3,0,0,0,0,0,Matches
Pablo Marí,es ESP,DF,29-218,19.6,11,0.56,11,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luca Caldirola,it ITA,DF,32-064,18.4,10,0.54,10,0,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
Armando Izzo,it ITA,DF,31-035,18.0,17,0.94,15,0,0,0,1,1,1,0.06,0,0,0,0,1,0,Matches
Stefano Sensi,it ITA,MF,27-244,15.5,57,3.69,34,16,0,2,4,1,6,0.39,5,0,0,0,1,0,Matches
Andrea Petagna,it ITA,FW,27-280,14.6,32,2.19,25,0,2,4,1,0,5,0.34,2,0,1,1,1,0,Matches
Marlon,br BRA,DF,27-211,14.1,5,0.35,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Nicolò Rovella,it ITA,MF,21-123,12.2,36,2.96,31,1,1,1,1,1,2,0.16,2,0,0,0,0,0,Matches
Samuele Birindelli,it ITA,DF,23-261,12.1,29,2.4,24,0,2,2,1,0,4,0.33,4,0,0,0,0,0,Matches
Dany Mota,pt POR,"FW,MF",24-339,13.4,40,2.99,30,0,4,3,3,0,3,0.22,0,0,2,0,1,0,Matches
Pepín,gq EQG,MF,26-235,10.4,19,1.82,19,0,0,0,0,0,2,0.19,2,0,0,0,0,0,Matches
Filippo Ranocchia,it ITA,MF,21-327,5.9,19,3.23,8,4,1,5,1,0,1,0.17,1,0,0,0,0,0,Matches
Andrea Colpani,it ITA,MF,23-330,6.3,21,3.31,15,2,2,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Giulio Donati,it ITA,DF,33-060,4.4,3,0.68,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Christian Gytkjær,dk DEN,"FW,MF",32-335,5.8,9,1.57,7,0,0,2,0,0,2,0.35,1,0,0,1,0,0,Matches
Andrea Barberis,it ITA,MF,29-116,3.6,9,2.48,8,1,0,0,0,0,2,0.55,1,1,0,0,0,0,Matches
Marco D'Alessandro,it ITA,"DF,FW",32-048,3.2,8,2.49,7,0,0,0,1,0,1,0.31,1,0,0,0,0,0,Matches
Mattia Valoti,it ITA,MF,29-212,3.0,5,1.67,3,0,0,0,0,2,0,0.0,0,0,0,0,0,0,Matches
Luca Marrone,it ITA,DF,33-009,1.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Valentin Antov,bg BUL,DF,22-148,2.6,2,0.78,2,0,0,0,0,0,1,0.39,1,0,0,0,0,0,Matches
Salvatore Molina,it ITA,DF,31-095,2.5,5,1.97,5,0,0,0,0,0,1,0.39,1,0,0,0,0,0,Matches
Andrea Carboni,it ITA,DF,22-061,1.9,3,1.62,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Alessio Cragno,it ITA,GK,28-282,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Andrea Ranocchia,it ITA,DF,35-049,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Warren Bondo,fr FRA,MF,19-203,0.7,3,4.5,1,0,0,0,2,0,0,0.0,0,0,0,0,0,0,Matches
Franco Carboni,it ITA,DF,20-002,0.6,1,1.55,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Samuele Vignato,it ITA,"FW,MF",19-041,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.3,28.0,540,19.29,416,43,19,31,24,7,58,2.07,43,3,3,3,6,0,
Opponent Total,,,27.3,28.0,596,21.29,424,64,32,41,27,8,65,2.32,49,4,2,8,1,1,
