2,Bayern Munich,24,15,7,2.1,71,25,+46,52,2.17,52.3,25.3,+27.0,+1.13,W L W W W,"75,000",Jamal Musiala - 11,Manuel Neuer,Unnamed: 19
3,RB Leipzig,25,13,6,6,49,30,19,45,1.8,45.2,27.2,18.1,0.72,W W L W L,45854,Christopher Nkunku - 12,Janis Blaswich,
4,Union Berlin,24,13,6,5,36,28,8,45,1.88,25.9,26.2,-0.3,-0.01,W D L D D,19900,Sheraldo Becker - 7,Frederik Rønnow,
5,Freiburg,24,13,6,5,37,33,4,45,1.88,34.2,32.7,1.5,0.06,W W D D W,31242,Vincenzo Grifo - 12,Mark Flekken,
6,Eint Frankfurt,24,11,7,6,46,34,12,40,1.67,33.9,30.2,3.7,0.16,L W L D D,49975,Randal Kolo Muani - 11,Kevin Trapp,
