Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Robin Knoche,de GER,DF,30-316,25,25,2250.0,25.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,0.0,2.4,0.8,0.4,1.2,8.0,67.0,4.0,0.08,0.04,0.12,0.04,0.08,0.1,0.02,0.11,0.03,0.05,Matches
Rani Khedira,de GER,MF,29-066,25,25,2162.0,24.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,1.4,1.4,0.4,1.8,10.0,56.0,17.0,0.04,0.0,0.04,0.04,0.04,0.06,0.02,0.07,0.06,0.07,Matches
Sheraldo Becker,sr SUR,FW,28-053,26,25,1873.0,20.8,8.0,4.0,12.0,8.0,0.0,0.0,1.0,0.0,3.9,3.9,3.1,7.0,63.0,27.0,157.0,0.38,0.19,0.58,0.38,0.58,0.19,0.15,0.34,0.19,0.34,Matches
Janik Haberer,de GER,MF,29-001,24,22,1602.0,17.8,5.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,1.1,4.1,13.0,51.0,58.0,0.28,0.06,0.34,0.28,0.34,0.17,0.06,0.23,0.17,0.23,Matches
Frederik Rønnow,dk DEN,GK,30-242,21,21,1890.0,21.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,Matches
Diogo Leite,pt POR,DF,24-070,22,21,1823.0,20.3,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.6,0.6,0.4,1.0,17.0,93.0,13.0,0.0,0.05,0.05,0.0,0.05,0.03,0.02,0.05,0.03,0.05,Matches
Christopher Trimmel,at AUT,DF,36-038,20,17,1559.0,17.3,0.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,2.3,2.8,28.0,49.0,71.0,0.0,0.29,0.29,0.0,0.29,0.03,0.13,0.16,0.03,0.16,Matches
Danilho Doekhi,nl NED,DF,24-277,17,17,1496.0,16.6,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,1.3,1.3,0.3,1.5,14.0,56.0,16.0,0.24,0.06,0.3,0.24,0.3,0.08,0.02,0.09,0.08,0.09,Matches
Jordan Pefok,us USA,FW,26-342,23,15,1173.0,13.0,4.0,4.0,8.0,4.0,0.0,2.0,3.0,0.0,3.9,2.3,1.7,4.0,4.0,20.0,47.0,0.31,0.31,0.61,0.31,0.61,0.3,0.13,0.43,0.18,0.31,Matches
Niko Gießelmann,de GER,DF,31-189,21,13,1199.0,13.3,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.6,2.7,13.0,47.0,44.0,0.0,0.15,0.15,0.0,0.15,0.08,0.12,0.2,0.08,0.2,Matches
