Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Robin Knoche,de GER,DF,30-301,23.0,13,0.57,9,2,0,2,0,0,1,0.04,1,0,0,0,0,0,Matches
Rani Khedira,de GER,MF,29-051,22.0,22,1.0,18,0,1,0,0,3,2,0.09,1,0,0,0,0,1,Matches
Sheraldo Becker,sr SUR,FW,28-038,19.1,57,2.98,46,0,2,4,5,0,7,0.37,6,0,0,1,0,0,Matches
Frederik Rønnow,dk DEN,GK,30-227,20.0,5,0.25,5,0,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
Diogo Leite,pt POR,DF,24-055,19.2,17,0.89,13,0,0,1,2,1,2,0.1,2,0,0,0,0,0,Matches
Janik Haberer,de GER,MF,28-351,15.9,39,2.46,30,0,0,6,2,1,4,0.25,4,0,0,0,0,0,Matches
Christopher Trimmel,at AUT,DF,36-023,16.3,42,2.57,24,17,0,0,1,0,6,0.37,0,6,0,0,0,0,Matches
Danilho Doekhi,nl NED,DF,24-262,14.6,6,0.41,5,0,0,0,1,0,2,0.14,1,0,0,0,1,0,Matches
Jordan Pefok,us USA,FW,26-327,12.1,22,1.81,19,0,0,2,1,0,4,0.33,4,0,0,0,0,0,Matches
Niko Gießelmann,de GER,DF,31-174,12.3,43,3.48,20,17,2,2,2,0,7,0.57,3,2,1,1,0,0,Matches
Julian Ryerson,no NOR,DF,25-122,11.5,26,2.26,18,1,4,2,1,0,0,0.0,0,0,0,0,0,0,Matches
Kevin Behrens,de GER,FW,32-044,10.3,25,2.43,22,0,0,0,2,1,4,0.39,3,0,0,0,1,0,Matches
Paul Jaeckel,de GER,DF,24-240,9.9,9,0.91,6,3,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
András Schäfer,hu HUN,MF,23-340,8.4,10,1.19,8,0,0,0,2,0,2,0.24,1,0,0,0,1,0,Matches
Morten Thorsby,no NOR,MF,26-318,6.9,8,1.16,5,0,0,1,1,1,4,0.58,1,0,0,1,1,1,Matches
Genki Haraguchi,jp JPN,MF,31-314,5.5,21,3.79,17,0,1,1,2,0,1,0.18,1,0,0,0,0,0,Matches
Timo Baumgartl,de GER,DF,27-015,4.8,5,1.04,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Aïssa Laïdouni,tn TUN,MF,26-096,4.6,9,1.94,3,0,1,2,3,0,2,0.43,0,0,0,0,2,0,Matches
Lennart Grill,de GER,GK,24-053,4.0,2,0.5,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Josip Juranović,hr CRO,DF,27-215,4.0,10,2.5,6,4,0,0,0,0,3,0.75,1,2,0,0,0,0,Matches
Paul Seguin,de GER,MF,27-355,6.0,19,3.15,18,0,0,0,0,1,3,0.5,3,0,0,0,0,0,Matches
Jérôme Roussillon,fr FRA,DF,30-072,2.9,3,1.02,2,0,0,0,1,0,1,0.34,0,0,0,0,1,0,Matches
Sven Michel,de GER,FW,32-247,4.6,10,2.18,10,0,0,0,0,0,1,0.22,1,0,0,0,0,0,Matches
Tymoteusz Puchacz,pl POL,DF,24-055,0.6,2,3.1,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Miloš Pantović,rs SRB,MF,26-255,2.0,3,1.54,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Jamie Leweling,de GER,FW,22-021,1.7,7,4.04,3,0,2,2,0,0,2,1.15,1,0,0,1,0,0,Matches
Tim Skarke,de GER,"DF,MF",26-193,0.6,1,1.7,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Levin Öztunalı,de GER,MF,27-004,0.1,1,10.0,1,0,0,0,0,0,1,10.0,1,0,0,0,0,0,Matches
Squad Total,,,28.5,24.0,437,18.21,318,45,13,26,27,8,60,2.5,36,10,1,4,7,2,
Opponent Total,,,27.1,24.0,450,18.75,307,48,31,34,24,6,47,1.96,29,6,6,4,2,0,
