Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
David Soria,es ESP,GK,29-349,25.0,409,720,56.8,17919,15462,26,28,92.9,97,102,95.1,286,586,48.8,0,0.1,0.1,-0.1,2,21,1,0,0,Matches
Enes Ünal,tr TUR,FW,25-313,24.2,337,544,61.9,3997,843,220,302,72.8,73,144,50.7,10,21,47.6,3,2.2,1.1,0.8,21,26,10,2,31,Matches
Borja Mayoral,es ESP,FW,25-348,22.7,443,593,74.7,6399,1143,262,315,83.2,112,152,73.7,36,47,76.6,1,1.7,2.1,-0.7,12,28,16,2,41,Matches
Domingos Duarte,pt POR,DF,28-009,23.4,615,790,77.8,12874,5226,196,232,84.5,308,369,83.5,106,175,60.6,2,0.8,0.1,1.2,4,40,1,0,49,Matches
Djené,tg TOG,DF,31-078,21.1,632,800,79.0,11452,4493,261,291,89.7,294,332,88.6,65,141,46.1,1,0.4,0.8,0.6,3,40,7,5,47,Matches
Carles Aleñá,es ESP,MF,25-073,17.5,496,647,76.7,8322,2020,239,281,85.1,169,215,78.6,57,89,64.0,2,0.7,1.0,1.3,10,51,15,4,70,Matches
Iglesias,es ESP,DF,24-259,16.4,423,701,60.3,7719,3387,185,231,80.1,174,262,66.4,54,158,34.2,0,0.5,0.9,-0.5,9,27,18,11,39,Matches
Luis Milla,es ESP,MF,28-163,14.3,577,739,78.1,10547,3529,276,310,89.0,203,250,81.2,80,139,57.6,0,0.9,1.2,-0.9,22,75,3,2,74,Matches
Damián Suárez,uy URU,DF,34-326,11.6,406,588,69.0,7199,3240,203,243,83.5,146,190,76.8,46,119,38.7,0,1.1,1.0,-1.1,16,34,13,6,53,Matches
Nemanja Maksimović,rs SRB,MF,28-052,11.2,218,275,79.3,3316,647,108,132,81.8,87,104,83.7,11,23,47.8,0,0.3,0.4,-0.3,5,12,2,2,19,Matches
Omar Alderete,py PAR,DF,26-083,12.0,292,491,59.5,6103,3027,89,127,70.1,160,211,75.8,42,138,30.4,1,0.7,0.8,0.3,4,37,6,0,48,Matches
Stefan Mitrović,rs SRB,DF,32-301,11.6,291,354,82.2,6279,2776,78,91,85.7,163,183,89.1,46,70,65.7,0,0.0,0.0,0.0,0,6,0,0,11,Matches
Ángel Algobia,es ESP,MF,23-269,10.9,381,470,81.1,6809,1398,165,193,85.5,154,174,88.5,48,74,64.9,0,0.1,0.3,-0.1,3,31,3,3,38,Matches
Portu,es ESP,"DF,MF",30-302,11.9,324,458,70.7,5027,1848,167,197,84.8,120,159,75.5,20,48,41.7,2,0.9,1.6,1.1,16,18,20,10,28,Matches
Mauro Arambarri,uy URU,MF,27-170,9.2,293,374,78.3,5892,1794,102,115,88.7,133,156,85.3,52,90,57.8,1,1.5,1.5,-0.5,14,29,4,2,30,Matches
Gastón Álvarez,uy URU,DF,22-360,9.0,210,324,64.8,3355,1646,117,130,90.0,73,126,57.9,16,47,34.0,0,0.2,0.2,-0.2,3,17,3,2,24,Matches
Fabrizio Angileri,ar ARG,DF,29-004,6.0,141,242,58.3,2494,904,64,81,79.0,60,103,58.3,13,36,36.1,0,0.0,0.1,0.0,0,13,1,0,15,Matches
Munir El Haddadi,ma MAR,"MF,FW",27-199,6.6,160,249,64.3,2272,654,94,119,79.0,44,67,65.7,11,28,39.3,1,0.4,0.5,0.6,6,12,4,3,18,Matches
Jaime Seoane,es ESP,MF,26-056,3.4,79,101,78.2,1352,421,34,42,81.0,28,34,82.4,9,15,60.0,0,0.3,0.3,-0.3,6,7,1,0,6,Matches
Gonzalo Villar,es ESP,MF,24-361,2.3,99,120,82.5,1557,392,52,58,89.7,34,41,82.9,9,12,75.0,0,0.1,0.1,-0.1,1,11,3,0,12,Matches
Jordan Amavi,fr FRA,DF,29-010,2.1,51,96,53.1,779,372,28,39,71.8,18,36,50.0,3,11,27.3,0,0.0,0.0,0.0,0,2,0,0,5,Matches
Latasa,es ESP,"FW,DF",21-361,1.4,22,41,53.7,357,130,9,15,60.0,10,16,62.5,1,2,50.0,0,0.0,0.1,0.0,0,3,1,0,6,Matches
Jaime Mata,es ESP,"FW,MF",34-146,0.5,13,18,72.2,186,18,8,10,80.0,4,6,66.7,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Moises Parra Gutierrez,es ESP,FW,20-268,0.1,3,3,100.0,29,17,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Alejandro Revuelta Montero,es ESP,DF,22-337,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,27.9,25.0,6915,9738,71.0,132235,55387,2986,3585,83.3,2664,3432,77.6,1022,2070,49.4,14,12.6,14.2,1.4,157,541,132,54,665,
Opponent Total,,,28.2,25.0,11303,14125,80.0,201939,67648,5019,5668,88.5,4781,5538,86.3,1201,2168,55.4,22,19.4,21.1,2.6,231,889,166,53,1002,
