Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
David Soria,es ESP,GK,29-364,27.0,34,3,0,5,2,31.8,0.22,-0.2,-0.01,274,590,46.4,557,84,69.8,47.4,229,87.8,57.3,438,24,5.5,34,1.26,14.6,Matches
Squad Total,,,27.9,27.0,34,3,0,5,2,31.8,0.22,-0.2,-0.01,274,590,46.4,557,84,69.8,47.4,229,87.8,57.3,438,24,5.5,34,1.26,14.6,
Opponent Total,,,28.2,27.0,27,4,2,1,0,26.3,0.25,-0.7,-0.03,142,386,36.8,741,115,37.5,35.4,167,64.7,50.0,376,25,6.6,38,1.41,16.3,
