Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
David Soria,es ESP,GK,30-002,27,27,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Enes Ünal,tr TUR,FW,25-331,27,27,2349.0,26.1,13.0,3.0,16.0,9.0,4.0,5.0,4.0,0.0,9.4,5.6,2.2,7.8,26.0,42.0,117.0,0.5,0.11,0.61,0.34,0.46,0.36,0.08,0.45,0.21,0.3,Matches
Borja Mayoral,es ESP,FW,26-001,27,27,2212.0,24.6,6.0,2.0,8.0,6.0,0.0,2.0,4.0,0.0,6.3,4.7,2.3,7.0,49.0,45.0,131.0,0.24,0.08,0.33,0.24,0.33,0.26,0.09,0.35,0.19,0.29,Matches
Domingos Duarte,pt POR,DF,28-027,25,25,2194.0,24.4,0.0,2.0,2.0,0.0,0.0,0.0,10.0,1.0,1.2,1.2,0.8,2.0,4.0,50.0,0.0,0.0,0.08,0.08,0.0,0.08,0.05,0.03,0.08,0.05,0.08,Matches
Djené,tg TOG,DF,31-096,24,24,2076.0,23.1,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.5,0.5,0.6,1.0,5.0,50.0,12.0,0.0,0.04,0.04,0.0,0.04,0.02,0.02,0.04,0.02,0.04,Matches
Carles Aleñá,es ESP,MF,25-091,25,20,1602.0,17.8,2.0,2.0,4.0,2.0,0.0,0.0,10.0,1.0,1.7,1.7,0.8,2.5,19.0,73.0,61.0,0.11,0.11,0.22,0.11,0.22,0.09,0.05,0.14,0.09,0.14,Matches
Luis Milla,es ESP,MF,28-181,20,17,1450.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,0.2,1.1,1.2,10.0,82.0,6.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.01,0.08,Matches
Iglesias,es ESP,DF,24-277,23,16,1593.0,17.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,0.7,1.2,30.0,42.0,82.0,0.06,0.0,0.06,0.06,0.06,0.03,0.04,0.07,0.03,0.07,Matches
Damián Suárez,uy URU,"DF,MF",34-344,18,16,1176.0,13.1,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.3,0.3,1.1,1.4,13.0,54.0,47.0,0.08,0.0,0.08,0.08,0.08,0.02,0.08,0.11,0.02,0.11,Matches
Nemanja Maksimović,rs SRB,MF,28-070,18,15,1149.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.4,1.1,6.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.08,0.06,0.08,Matches
Omar Alderete,py PAR,DF,26-101,14,13,1170.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.3,0.3,0.7,1.1,16.0,51.0,7.0,0.0,0.08,0.08,0.0,0.08,0.03,0.06,0.08,0.03,0.08,Matches
Stefan Mitrović,rs SRB,DF,32-319,15,12,1131.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.0,0.1,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Portu,es ESP,"DF,MF",30-320,24,11,1177.0,13.1,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,0.8,0.8,0.9,1.7,32.0,31.0,85.0,0.0,0.15,0.15,0.0,0.15,0.06,0.07,0.13,0.06,0.13,Matches
Ángel Algobia,es ESP,MF,23-287,20,11,1023.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.1,0.4,8.0,39.0,10.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches
Mauro Arambarri,uy URU,MF,27-188,10,10,826.0,9.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.2,0.2,1.5,1.7,8.0,30.0,7.0,0.0,0.11,0.11,0.0,0.11,0.02,0.16,0.19,0.02,0.19,Matches
Gastón Álvarez,uy URU,DF,23-013,14,9,902.0,10.0,2.0,0.0,2.0,2.0,0.0,0.0,5.0,1.0,0.4,0.4,0.2,0.6,5.0,27.0,16.0,0.2,0.0,0.2,0.2,0.2,0.04,0.02,0.06,0.04,0.06,Matches
Fabrizio Angileri,ar ARG,DF,29-022,10,7,543.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,0.0,0.1,4.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Munir El Haddadi,ma MAR,"MF,FW",27-217,19,5,734.0,8.2,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,1.9,1.9,0.5,2.4,17.0,23.0,68.0,0.25,0.12,0.37,0.25,0.37,0.23,0.07,0.3,0.23,0.3,Matches
Jaime Seoane,es ESP,MF,26-074,14,2,304.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.11,0.02,0.11,Matches
Gonzalo Villar,es ESP,"MF,FW",25-014,9,2,233.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.3,0.3,8.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.02,0.12,Matches
Jordan Amavi,fr FRA,DF,29-028,4,1,193.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Latasa,es ESP,"FW,DF",22-014,12,0,132.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.1,0.6,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.39,0.04,0.43,0.39,0.43,Matches
