Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
David Soria,es ESP,GK,29-349,25.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Enes Ünal,tr TUR,FW,25-313,24.2,12,58,21,36.2,2.4,0.87,0.14,0.38,18.4,10,4,5,8.7,4.9,0.08,3.3,3.1,Matches
Borja Mayoral,es ESP,FW,25-348,22.7,6,38,13,34.2,1.68,0.57,0.16,0.46,14.6,0,0,2,6.2,4.6,0.12,-0.2,1.4,Matches
Domingos Duarte,pt POR,DF,28-009,23.4,0,13,4,30.8,0.56,0.17,0.0,0.0,11.1,0,0,0,1.1,1.1,0.09,-1.1,-1.1,Matches
Djené,tg TOG,DF,31-078,21.1,0,6,1,16.7,0.28,0.05,0.0,0.0,13.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Carles Aleñá,es ESP,MF,25-073,17.5,2,22,8,36.4,1.26,0.46,0.09,0.25,23.4,0,0,0,1.4,1.4,0.07,0.6,0.6,Matches
Iglesias,es ESP,DF,24-259,16.4,1,13,5,38.5,0.79,0.31,0.08,0.2,19.4,0,0,0,0.5,0.5,0.04,0.5,0.5,Matches
Luis Milla,es ESP,MF,28-163,14.3,0,4,1,25.0,0.28,0.07,0.0,0.0,26.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Damián Suárez,uy URU,DF,34-326,11.6,1,2,1,50.0,0.17,0.09,0.5,1.0,18.8,0,0,0,0.3,0.3,0.16,0.7,0.7,Matches
Nemanja Maksimović,rs SRB,MF,28-052,11.2,0,8,5,62.5,0.71,0.45,0.0,0.0,17.4,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Omar Alderete,py PAR,DF,26-083,12.0,0,8,3,37.5,0.67,0.25,0.0,0.0,18.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Stefan Mitrović,rs SRB,DF,32-301,11.6,0,1,0,0.0,0.09,0.0,0.0,,11.7,0,0,0,0.1,0.1,0.1,-0.1,-0.1,Matches
Ángel Algobia,es ESP,MF,23-269,10.9,0,6,0,0.0,0.55,0.0,0.0,,26.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Portu,es ESP,"DF,MF",30-302,11.9,0,11,3,27.3,0.93,0.25,0.0,0.0,19.6,0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
Mauro Arambarri,uy URU,MF,27-170,9.2,0,8,0,0.0,0.87,0.0,0.0,,28.6,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Gastón Álvarez,uy URU,DF,22-360,9.0,2,3,2,66.7,0.33,0.22,0.67,1.0,16.6,0,0,0,0.4,0.4,0.14,1.6,1.6,Matches
Fabrizio Angileri,ar ARG,DF,29-004,6.0,0,3,0,0.0,0.5,0.0,0.0,,23.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Munir El Haddadi,ma MAR,"MF,FW",27-199,6.6,1,22,5,22.7,3.34,0.76,0.05,0.2,19.3,1,0,0,1.2,1.2,0.05,-0.2,-0.2,Matches
Jaime Seoane,es ESP,MF,26-056,3.4,0,2,0,0.0,0.59,0.0,0.0,,21.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Gonzalo Villar,es ESP,MF,24-361,2.3,0,1,0,0.0,0.43,0.0,0.0,,16.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Jordan Amavi,fr FRA,DF,29-010,2.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Latasa,es ESP,"FW,DF",21-361,1.4,0,8,3,37.5,5.85,2.2,0.0,0.0,13.0,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches
Jaime Mata,es ESP,"FW,MF",34-146,0.5,0,1,0,0.0,1.91,0.0,0.0,,12.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Moises Parra Gutierrez,es ESP,FW,20-268,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alejandro Revuelta Montero,es ESP,DF,22-337,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,27.9,25.0,25,238,75,31.5,9.52,3.0,0.09,0.28,18.4,12,4,7,22.7,17.3,0.07,2.3,3.7,
Opponent Total,,,28.2,25.0,32,309,107,34.6,12.36,4.28,0.09,0.27,19.9,12,3,6,29.9,25.2,0.08,2.1,3.8,
