Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Jhonder Cádiz,ve VEN,FW,27-233,9.5,1,24,11,45.8,2.52,1.15,0.04,0.09,12.5,0,0,0,2.8,2.8,0.12,-1.8,-1.8,Matches
Gustavo Assuncao,pt POR,MF,22-354,8.4,1,3,2,66.7,0.36,0.24,0.33,0.5,28.6,1,0,0,0.1,0.1,0.02,0.9,0.9,Matches
Junior Kadile,fr FRA,"FW,MF",20-093,7.1,1,17,5,29.4,2.39,0.7,0.06,0.2,19.4,0,0,0,1.5,1.3,0.08,-0.5,-0.3,Matches
Pelé,gw GNB,MF,31-171,6.8,0,2,0,0.0,0.29,0.0,0.0,,24.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Hernán De La Fuente,ar ARG,DF,26-071,6.0,0,6,1,16.7,1.0,0.17,0.0,0.0,18.7,0,0,0,0.6,0.6,0.1,-0.6,-0.6,Matches
José Luis Rodríguez,pa PAN,"FW,MF",24-273,5.6,1,14,3,21.4,2.5,0.54,0.07,0.33,20.1,0,0,0,1.3,1.3,0.09,-0.3,-0.3,Matches
Mihai Dobre,ro ROU,FW,24-201,4.9,0,14,5,35.7,2.86,1.02,0.0,0.0,15.2,0,0,0,1.2,1.2,0.08,-1.2,-1.2,Matches
Pablo,br BRA,FW,19-076,4.2,0,5,0,0.0,1.18,0.0,0.0,,20.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Pedro Brazão,pt POR,"MF,FW",20-079,3.4,0,7,0,0.0,2.07,0.0,0.0,,23.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Rui Fonte,pt POR,"FW,MF",32-330,4.4,1,5,2,40.0,1.15,0.46,0.2,0.5,8.6,0,0,0,0.6,0.6,0.13,0.4,0.4,Matches
Leandro Sanca,pt POR,"FW,MF",23-074,2.7,2,10,3,30.0,3.7,1.11,0.2,0.67,17.1,0,0,0,0.5,0.5,0.05,1.5,1.5,Matches
Heriberto Tavares,pt POR,"MF,FW",26-028,2.4,0,5,3,60.0,2.06,1.24,0.0,0.0,20.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Gustavo sá,pt POR,"MF,FW",18-128,2.2,0,3,1,33.3,1.36,0.45,0.0,0.0,19.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Denílson,br BRA,FW,27-244,2.0,0,5,2,40.0,2.46,0.98,0.0,0.0,18.2,0,0,0,0.5,0.5,0.1,-0.5,-0.5,Matches
Dylan Batubinsika,fr FRA,DF,27-032,2.0,0,1,0,0.0,0.5,0.0,0.0,,9.2,0,0,0,0.2,0.2,0.21,-0.2,-0.2,Matches
André Simões,pt POR,MF,33-093,1.8,0,4,1,25.0,2.24,0.56,0.0,0.0,17.4,0,0,0,0.4,0.4,0.11,-0.4,-0.4,Matches
Martin Agirregabiria,es ESP,"DF,FW",26-313,2.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Théo Fonseca,fr FRA,"MF,FW",22-281,1.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
David Tavares,pt POR,"MF,FW",24-001,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,24.8,24.0,22,290,79,27.2,12.08,3.29,0.08,0.28,18.7,13,0,2,23.9,22.3,0.08,-1.9,-0.3,
Opponent Total,,,26.9,24.0,30,354,108,30.5,14.75,4.5,0.08,0.26,19.0,12,2,4,31.1,28.1,0.08,-1.1,-0.1,
