Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Gustavo Assuncao,pt POR,MF,23-007,17,784.0,46.0,33.5,8.7,8,69.0,2,9,26.0,2,1.65,10.0,18.0,-8.0,-0.92,-0.92,8.7,13.1,-4.4,-0.51,-0.33,Matches
Junior Kadile,fr FRA,"FW,MF",20-111,13,639.0,49.0,27.3,7.1,8,67.0,1,5,21.0,3,0.62,3.0,12.0,-9.0,-1.27,-1.32,5.7,8.2,-2.5,-0.35,-0.09,Matches
Pelé,gw GNB,MF,31-189,12,611.0,51.0,26.1,6.8,7,71.0,1,5,22.0,1,1.08,9.0,10.0,-1.0,-0.15,0.22,5.9,10.5,-4.6,-0.67,-0.52,Matches
Mihai Dobre,ro ROU,"FW,DF",24-219,9,601.0,67.0,25.7,6.7,7,77.0,0,2,31.0,0,1.44,5.0,4.0,1.0,0.15,0.62,8.6,7.7,0.9,0.13,0.57,Matches
Hernán De La Fuente,ar ARG,DF,26-089,7,539.0,77.0,23.0,6.0,6,88.0,5,1,9.0,3,0.5,3.0,9.0,-6.0,-1.0,-0.9,5.0,7.4,-2.3,-0.39,-0.13,Matches
José Luis Rodríguez,pa PAN,"FW,MF",24-291,7,504.0,72.0,21.5,5.6,6,80.0,3,1,23.0,0,1.0,8.0,10.0,-2.0,-0.36,-0.06,5.8,6.8,-0.9,-0.16,0.16,Matches
Pablo,br BRA,FW,19-094,9,382.0,42.0,16.3,4.2,4,69.0,0,5,21.0,2,1.67,6.0,9.0,-3.0,-0.71,-0.48,2.9,6.9,-4.0,-0.94,-0.78,Matches
Pedro Brazão,pt POR,"MF,FW",20-097,6,304.0,51.0,13.0,3.4,4,68.0,0,2,17.0,1,0.67,1.0,2.0,-1.0,-0.3,0.01,2.8,2.5,0.4,0.11,0.46,Matches
Rui Fonte,pt POR,"FW,MF",32-348,15,393.0,26.0,16.8,4.4,3,66.0,0,12,16.0,2,0.93,2.0,11.0,-9.0,-2.06,-2.11,3.7,7.5,-3.8,-0.86,-0.69,Matches
Denílson,br BRA,FW,27-262,7,252.0,36.0,10.8,2.8,3,66.0,1,4,13.0,0,1.71,4.0,2.0,2.0,0.71,1.15,3.5,4.5,-1.0,-0.35,-0.07,Matches
Leandro Sanca,pt POR,"FW,MF",23-092,9,248.0,28.0,10.6,2.8,3,57.0,0,6,13.0,1,1.44,4.0,5.0,-1.0,-0.36,-0.06,3.4,4.2,-0.8,-0.29,0.0,Matches
Heriberto Tavares,pt POR,"MF,FW",26-046,4,218.0,55.0,9.3,2.4,2,90.0,2,2,19.0,0,1.0,0.0,5.0,-5.0,-2.06,-1.94,2.8,5.1,-2.4,-0.98,-0.76,Matches
Gustavo sá,pt POR,"MF,FW",18-146,11,215.0,20.0,9.2,2.4,2,63.0,0,9,10.0,10,0.91,3.0,5.0,-2.0,-0.84,-0.58,1.7,4.0,-2.3,-0.97,-0.75,Matches
Dylan Batubinsika,fr FRA,DF,27-050,2,180.0,90.0,7.7,2.0,2,90.0,2,0,,1,0.0,0.0,5.0,-5.0,-2.5,-2.38,2.5,4.1,-1.6,-0.79,-0.55,Matches
André Simões,pt POR,MF,33-111,6,161.0,27.0,6.9,1.8,2,62.0,0,4,9.0,13,1.17,0.0,4.0,-4.0,-2.24,-2.07,2.4,2.9,-0.5,-0.3,-0.01,Matches
Martin Agirregabiria,es ESP,"DF,FW",26-331,10,196.0,20.0,8.4,2.2,1,81.0,0,9,13.0,6,1.6,2.0,3.0,-1.0,-0.46,-0.17,2.2,4.2,-2.0,-0.9,-0.66,Matches
Théo Fonseca,fr FRA,"MF,FW",22-299,5,112.0,22.0,4.8,1.2,1,61.0,0,4,13.0,3,0.8,0.0,2.0,-2.0,-1.61,-1.36,0.8,2.3,-1.5,-1.17,-0.93,Matches
David Tavares,cv CPV,"MF,FW",24-019,5,47.0,9.0,2.0,0.5,0,,0,5,9.0,4,2.0,1.0,1.0,0.0,0.0,0.31,0.6,1.0,-0.4,-0.8,-0.52,Matches
Otavio Ataide,br BRA,DF,20-350,1,24.0,24.0,1.0,0.3,0,,0,1,24.0,0,0.0,0.0,1.0,-1.0,-3.75,-3.48,0.4,0.9,-0.5,-1.91,-1.64,Matches
Owen Beck,wls WAL,DF,20-240,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Dalberson,br BRA,GK,26-083,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Diogo Queirós,pt POR,DF,24-091,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
Cláudio Silva,pt POR,DF,22-281,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Ivan Zlobin,ru RUS,GK,26-030,0,,,,,0,,0,0,,21,,,,,,,,,,,,Matches
Squad Total,,,24.8,26,2340.0,90.0,100.0,26.0,286,82.0,166,119,19.0,113,1.27,25.0,33.0,-8.0,-0.31,,26.4,33.9,-7.5,-0.29,,
Opponent Total,,,27.0,26,2340.0,90.0,100.0,26.0,286,82.0,166,119,19.0,120,1.62,33.0,25.0,8.0,0.31,,33.9,26.4,7.5,0.29,,
