Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Luiz Lúcio Reis Júnior,br BRA,GK,22-079,25.0,539,802,67.2,17086,13246,88,89,98.9,230,238,96.6,220,467,47.1,0,0.0,0.0,0.0,2,16,0,0,0,Matches
Enea Mihaj,al ALB,DF,24-272,23.0,1030,1164,88.5,20030,7120,337,369,91.3,575,609,94.4,109,166,65.7,0,0.0,0.1,0.0,3,37,1,0,51,Matches
Riccieli,br BRA,DF,24-198,21.5,890,1013,87.9,18969,5758,195,223,87.4,587,626,93.8,102,148,68.9,0,0.7,0.5,-0.7,5,20,1,0,36,Matches
Santiago Colombatto,ar ARG,MF,26-076,21.1,860,1047,82.1,16252,4751,333,361,92.2,409,464,88.1,105,185,56.8,3,2.7,2.6,0.3,34,66,7,1,78,Matches
Alexandre Penetra,pt POR,DF,21-206,20.4,821,1076,76.3,16541,7161,289,333,86.8,408,493,82.8,118,214,55.1,1,1.6,1.2,-0.6,18,62,20,17,62,Matches
Ivo Rodrigues,pt POR,"MF,FW",28-004,18.5,580,769,75.4,9573,3244,316,364,86.8,178,236,75.4,66,119,55.5,5,2.6,2.7,2.4,23,74,22,5,109,Matches
Moura,pt POR,DF,23-230,17.2,650,870,74.7,10799,3753,328,370,88.6,243,330,73.6,59,109,54.1,1,1.6,1.2,-0.6,18,29,11,10,37,Matches
Zaydou Youssouf,fr FRA,MF,23-266,16.9,511,642,79.6,10405,3035,187,225,83.1,219,249,88.0,92,141,65.2,0,0.3,0.8,-0.3,7,67,9,1,81,Matches
Ivan Jaime Pajuelo,es ESP,FW,22-189,12.7,286,362,79.0,4945,1351,137,164,83.5,111,132,84.1,29,42,69.0,2,1.7,1.6,0.3,21,29,12,0,64,Matches
Rúben Lima,pt POR,DF,33-182,10.5,382,529,72.2,6694,3011,188,225,83.6,153,198,77.3,38,86,44.2,0,0.6,0.8,-0.6,7,38,9,7,44,Matches
Álex Millán,es ESP,FW,23-147,8.6,124,168,73.8,1638,279,72,93,77.4,32,42,76.2,7,11,63.6,0,1.3,0.9,-1.3,12,5,8,3,15,Matches
Jhonder Cádiz,ve VEN,FW,27-248,9.8,126,201,62.7,1883,390,70,107,65.4,37,56,66.1,10,17,58.8,3,1.1,1.1,1.9,13,12,4,1,17,Matches
