Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Vanja Milinković-Savić,rs SRB,GK,26-027,26.0,678.0,1174.0,57.8,22384.0,16284.0,77.0,78.0,98.7,330.0,337.0,97.9,269.0,745.0,36.1,0,0.0,0.1,0.0,0.0,65.0,2.0,0.0,0.0,Matches
Nikola Vlašić,hr CRO,"MF,FW",25-166,20.5,528.0,667.0,79.2,7484.0,1518.0,300.0,345.0,87.0,167.0,203.0,82.3,25.0,37.0,67.6,2,2.4,1.7,-0.4,41.0,45.0,15.0,4.0,69.0,Matches
Koffi Djidji,ci CIV,DF,30-109,19.9,887.0,1039.0,85.4,15945.0,4684.0,368.0,396.0,92.9,427.0,469.0,91.0,79.0,136.0,58.1,0,0.1,0.2,-0.1,2.0,68.0,3.0,2.0,68.0,Matches
Alessandro Buongiorno,it ITA,DF,23-286,19.0,736.0,890.0,82.7,12269.0,3938.0,314.0,360.0,87.2,375.0,428.0,87.6,31.0,63.0,49.2,1,1.1,0.6,-0.1,4.0,52.0,3.0,2.0,52.0,Matches
Perr Schuurs,nl NED,DF,23-113,17.1,671.0,767.0,87.5,13231.0,4007.0,192.0,216.0,88.9,413.0,444.0,93.0,61.0,87.0,70.1,2,0.4,0.5,1.6,5.0,19.0,1.0,0.0,40.0,Matches
Ricardo Rodríguez,ch SUI,DF,30-206,18.7,905.0,1102.0,82.1,16307.0,5657.0,403.0,439.0,91.8,406.0,463.0,87.7,82.0,161.0,50.9,0,1.0,1.6,-1.0,16.0,79.0,14.0,5.0,91.0,Matches
Karol Linetty,pl POL,MF,28-045,17.2,668.0,783.0,85.3,11059.0,2554.0,314.0,355.0,88.5,290.0,315.0,92.1,46.0,71.0,64.8,0,0.8,0.6,-0.8,17.0,61.0,5.0,1.0,60.0,Matches
Aleksei Miranchuk,ru RUS,MF,27-153,16.8,489.0,612.0,79.9,7708.0,1926.0,260.0,296.0,87.8,163.0,196.0,83.2,41.0,77.0,53.2,4,3.3,2.8,0.7,36.0,49.0,28.0,6.0,77.0,Matches
Antonio Sanabria,py PAR,FW,27-015,16.1,316.0,415.0,76.1,4283.0,528.0,203.0,244.0,83.2,81.0,113.0,71.7,12.0,16.0,75.0,2,2.0,0.8,0.0,14.0,18.0,9.0,0.0,28.0,Matches
Wilfried Singo,ci CIV,DF,22-084,14.6,558.0,748.0,74.6,9507.0,2841.0,262.0,305.0,85.9,241.0,323.0,74.6,43.0,84.0,51.2,1,0.8,0.9,0.2,13.0,28.0,14.0,5.0,45.0,Matches
Samuele Ricci,it ITA,MF,21-210,13.8,653.0,735.0,88.8,11048.0,2631.0,301.0,331.0,90.9,282.0,302.0,93.4,47.0,62.0,75.8,1,1.0,1.0,0.0,8.0,67.0,8.0,1.0,66.0,Matches
Saša Lukić,rs SRB,MF,26-218,13.3,627.0,732.0,85.7,11788.0,2410.0,232.0,265.0,87.5,307.0,339.0,90.6,78.0,102.0,76.5,0,1.4,1.3,-1.4,16.0,54.0,8.0,3.0,44.0,Matches
Valentino Lazaro,at AUT,DF,26-360,11.8,524.0,695.0,75.4,8590.0,3209.0,263.0,297.0,88.6,194.0,255.0,76.1,48.0,99.0,48.5,2,2.3,2.2,-0.3,22.0,37.0,16.0,8.0,58.0,Matches
Mërgim Vojvoda,xk KVX,DF,28-046,12.5,575.0,753.0,76.4,9619.0,4010.0,299.0,342.0,87.4,224.0,286.0,78.3,42.0,86.0,48.8,4,1.6,1.7,2.4,13.0,60.0,16.0,2.0,86.0,Matches
Nemanja Radonjić,rs SRB,"MF,FW",27-032,11.8,218.0,346.0,63.0,3245.0,902.0,132.0,173.0,76.3,52.0,87.0,59.8,22.0,48.0,45.8,2,1.5,2.3,0.5,15.0,13.0,13.0,6.0,29.0,Matches
Ola Aina,ng NGA,DF,26-162,8.8,366.0,492.0,74.4,6117.0,2397.0,191.0,210.0,91.0,120.0,160.0,75.0,44.0,82.0,53.7,1,1.7,1.7,-0.7,10.0,29.0,12.0,8.0,39.0,Matches
Demba Seck,sn SEN,"FW,MF",22-037,4.2,88.0,117.0,75.2,1210.0,248.0,57.0,62.0,91.9,28.0,37.0,75.7,2.0,5.0,40.0,0,0.2,0.2,-0.2,5.0,6.0,3.0,0.0,12.0,Matches
Yann Karamoh,fr FRA,"MF,FW",24-254,4.7,92.0,119.0,77.3,1302.0,188.0,57.0,65.0,87.7,31.0,38.0,81.6,2.0,5.0,40.0,0,0.2,0.2,-0.2,4.0,1.0,3.0,1.0,5.0,Matches
David Zima,cz CZE,DF,22-131,4.5,154.0,197.0,78.2,2708.0,743.0,60.0,77.0,77.9,73.0,86.0,84.9,12.0,20.0,60.0,0,0.1,0.0,-0.1,2.0,6.0,3.0,0.0,12.0,Matches
Pietro Pellegri,it ITA,FW,22-002,4.1,42.0,58.0,72.4,526.0,30.0,28.0,37.0,75.7,11.0,12.0,91.7,1.0,3.0,33.3,0,0.5,0.4,-0.5,4.0,2.0,2.0,0.0,5.0,Matches
Ivan Ilić,rs SRB,MF,22-002,4.0,197.0,222.0,88.7,3173.0,586.0,95.0,106.0,89.6,83.0,91.0,91.2,13.0,14.0,92.9,1,0.1,0.3,0.9,1.0,14.0,5.0,3.0,16.0,Matches
