Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Vanja Milinković-Savić,rs SRB,GK,26-027,26.0,1174.0,901.0,261.0,66.0,0.0,7.0,0,1.0,0.0,0.0,0.0,0.0,678.0,12.0,0.0,Matches
Nikola Vlašić,hr CRO,"MF,FW",25-166,20.5,667.0,648.0,16.0,2.0,0.0,6.0,32,1.0,7.0,4.0,2.0,0.0,528.0,3.0,31.0,Matches
Koffi Djidji,ci CIV,DF,30-109,19.9,1039.0,1011.0,25.0,11.0,1.0,9.0,13,13.0,0.0,0.0,0.0,0.0,887.0,3.0,17.0,Matches
Alessandro Buongiorno,it ITA,DF,23-286,19.0,890.0,866.0,21.0,15.0,0.0,0.0,6,4.0,0.0,0.0,0.0,0.0,736.0,3.0,16.0,Matches
Perr Schuurs,nl NED,DF,23-113,17.1,767.0,746.0,21.0,19.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,671.0,0.0,7.0,Matches
Ricardo Rodríguez,ch SUI,DF,30-206,18.7,1102.0,1009.0,89.0,31.0,0.0,14.0,43,44.0,9.0,6.0,3.0,0.0,905.0,4.0,16.0,Matches
Karol Linetty,pl POL,MF,28-045,17.2,783.0,740.0,39.0,25.0,3.0,9.0,15,1.0,13.0,3.0,7.0,0.0,668.0,4.0,7.0,Matches
Aleksei Miranchuk,ru RUS,MF,27-153,16.8,612.0,581.0,28.0,3.0,5.0,3.0,27,7.0,18.0,12.0,0.0,0.0,489.0,3.0,12.0,Matches
Antonio Sanabria,py PAR,FW,27-015,16.1,415.0,378.0,36.0,2.0,1.0,4.0,0,2.0,0.0,0.0,0.0,0.0,316.0,1.0,10.0,Matches
Wilfried Singo,ci CIV,DF,22-084,14.6,748.0,592.0,150.0,14.0,1.0,4.0,31,136.0,0.0,0.0,0.0,0.0,558.0,6.0,7.0,Matches
Samuele Ricci,it ITA,MF,21-210,13.8,735.0,699.0,33.0,28.0,2.0,4.0,11,1.0,4.0,3.0,1.0,0.0,653.0,3.0,7.0,Matches
Saša Lukić,rs SRB,MF,26-218,13.3,732.0,692.0,38.0,29.0,1.0,6.0,25,5.0,4.0,0.0,4.0,0.0,627.0,2.0,7.0,Matches
Valentino Lazaro,at AUT,DF,26-360,11.8,695.0,525.0,168.0,20.0,0.0,1.0,65,115.0,33.0,9.0,15.0,1.0,524.0,2.0,16.0,Matches
Mërgim Vojvoda,xk KVX,DF,28-046,12.5,753.0,631.0,118.0,8.0,3.0,11.0,30,104.0,6.0,3.0,0.0,0.0,575.0,4.0,12.0,Matches
Nemanja Radonjić,rs SRB,"MF,FW",27-032,11.8,346.0,322.0,23.0,1.0,1.0,4.0,56,2.0,20.0,12.0,5.0,0.0,218.0,1.0,15.0,Matches
Ola Aina,ng NGA,DF,26-162,8.8,492.0,386.0,102.0,8.0,0.0,1.0,29,91.0,3.0,0.0,0.0,0.0,366.0,4.0,16.0,Matches
Demba Seck,sn SEN,"FW,MF",22-037,4.2,117.0,113.0,3.0,0.0,2.0,0.0,5,0.0,0.0,0.0,0.0,0.0,88.0,1.0,4.0,Matches
Yann Karamoh,fr FRA,"MF,FW",24-254,4.7,119.0,112.0,6.0,1.0,0.0,2.0,7,1.0,0.0,0.0,0.0,0.0,92.0,1.0,7.0,Matches
David Zima,cz CZE,DF,22-131,4.5,197.0,194.0,3.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,3.0,Matches
Pietro Pellegri,it ITA,FW,22-002,4.1,58.0,50.0,8.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,42.0,0.0,4.0,Matches
Ivan Ilić,rs SRB,MF,22-002,4.0,222.0,213.0,9.0,8.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,197.0,0.0,2.0,Matches
Michel Ndary Adopo,fr FRA,"MF,DF",22-243,2.8,136.0,131.0,5.0,4.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,1.0,Matches
Andrew Gravillon,gp GLP,DF,25-039,1.1,44.0,44.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,Matches
Emirhan İlkhan,tr TUR,MF,18-291,1.0,43.0,41.0,2.0,2.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,Matches
Brian Bayeye,fr FRA,DF,22-262,0.6,46.0,35.0,11.0,0.0,0.0,0.0,1,11.0,0.0,0.0,0.0,0.0,29.0,0.0,5.0,Matches
Gvidas Gineitis,lt LTU,MF,18-338,0.5,29.0,29.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0,Matches
Jacopo Segre,it ITA,DF,26-030,0.2,9.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,Matches
Ronaldo Vieira,gw GNB,MF,24-243,0.2,,,,,,,1,,,,,,,,,Matches
Squad Total,,,26.0,26.0,12976.0,11704.0,1215.0,301.0,20.0,88.0,405,542.0,117.0,52.0,37.0,1.0,10225.0,57.0,224.0,
Opponent Total,,,27.1,26.0,11501.0,10181.0,1293.0,403.0,17.0,56.0,438,514.0,106.0,41.0,39.0,0.0,8674.0,27.0,192.0,
