Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Vanja Milinković-Savić,rs SRB,GK,26-027,26,26,2340.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nikola Vlašić,hr CRO,"MF,FW",25-166,22,20,1844.0,20.5,4.0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,3.7,3.7,2.4,6.2,55.0,69.0,146.0,0.2,0.1,0.29,0.2,0.29,0.18,0.12,0.3,0.18,0.3,Matches
Koffi Djidji,ci CIV,DF,30-109,23,20,1794.0,19.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.9,0.9,0.1,1.1,6.0,68.0,12.0,0.05,0.0,0.05,0.05,0.05,0.05,0.01,0.05,0.05,0.05,Matches
Alessandro Buongiorno,it ITA,DF,23-286,22,19,1706.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,1.2,1.2,1.1,2.3,8.0,52.0,14.0,0.0,0.05,0.05,0.0,0.05,0.06,0.06,0.12,0.06,0.12,Matches
Perr Schuurs,nl NED,DF,23-113,20,19,1536.0,17.1,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.4,0.7,7.0,40.0,1.0,0.0,0.12,0.12,0.0,0.12,0.02,0.02,0.04,0.02,0.04,Matches
Ricardo Rodríguez,ch SUI,DF,30-206,23,18,1687.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,1.0,1.3,25.0,91.0,23.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.07,0.01,0.07,Matches
Karol Linetty,pl POL,MF,28-045,25,18,1551.0,17.2,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.9,0.9,0.8,1.7,22.0,60.0,29.0,0.06,0.0,0.06,0.06,0.06,0.05,0.05,0.1,0.05,0.1,Matches
Aleksei Miranchuk,ru RUS,MF,27-153,20,18,1512.0,16.8,4.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,2.3,2.3,3.3,5.6,36.0,77.0,79.0,0.24,0.24,0.48,0.24,0.48,0.14,0.2,0.34,0.14,0.34,Matches
Antonio Sanabria,py PAR,FW,27-015,21,16,1448.0,16.1,7.0,2.0,9.0,6.0,1.0,1.0,4.0,0.0,5.6,4.9,2.0,6.8,9.0,28.0,83.0,0.44,0.12,0.56,0.37,0.5,0.35,0.12,0.47,0.3,0.43,Matches
Wilfried Singo,ci CIV,DF,22-084,20,14,1316.0,14.6,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.3,1.3,0.8,2.1,30.0,45.0,60.0,0.14,0.07,0.21,0.14,0.21,0.09,0.06,0.15,0.09,0.15,Matches
Samuele Ricci,it ITA,MF,21-210,17,13,1246.0,13.8,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.7,0.7,1.0,1.8,26.0,66.0,15.0,0.07,0.07,0.14,0.07,0.14,0.05,0.08,0.13,0.05,0.13,Matches
Saša Lukić,rs SRB,MF,26-218,16,13,1195.0,13.3,2.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,1.7,0.9,1.4,2.3,26.0,44.0,33.0,0.15,0.0,0.15,0.08,0.08,0.13,0.11,0.23,0.07,0.18,Matches
