Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Danilo,br BRA,DF,31-262,27.1,1361,1636,83.2,26529,9925,486,551,88.2,682,747,91.3,178,291,61.2,3,2.3,1.0,0.7,16,126,10,3,117,Matches
Filip Kostić,rs SRB,"DF,FW",30-153,22.5,647,935,69.2,11000,3379,309,368,84.0,250,340,73.5,67,149,45.0,8,6.2,4.0,1.8,52,36,41,26,61,Matches
Gleison Bremer,br BRA,DF,26-016,23.4,1167,1297,90.0,22459,6968,401,433,92.6,637,677,94.1,121,169,71.6,1,1.0,0.2,0.0,7,22,1,0,34,Matches
Adrien Rabiot,fr FRA,MF,28-000,21.5,653,811,80.5,10420,2927,341,392,87.0,229,277,82.7,56,80,70.0,3,1.7,1.4,1.3,22,64,17,1,96,Matches
Manuel Locatelli,it ITA,MF,25-085,20.9,867,1068,81.2,16107,5457,379,434,87.3,350,404,86.6,118,175,67.4,1,1.6,1.1,-0.6,13,112,12,1,107,Matches
Wojciech Szczęsny,pl POL,GK,32-350,19.5,432,561,77.0,13093,9397,58,58,100.0,201,202,99.5,173,297,58.2,0,0.0,0.0,0.0,0,4,0,0,0,Matches
Dušan Vlahović,rs SRB,FW,23-065,16.6,220,308,71.4,3728,633,101,130,77.7,86,107,80.4,20,34,58.8,2,1.5,0.6,0.5,17,18,11,1,35,Matches
Alex Sandro,br BRA,DF,32-067,16.2,891,1025,86.9,16067,5256,381,412,92.5,404,443,91.2,92,132,69.7,1,0.7,0.6,0.3,10,71,5,2,83,Matches
Juan Cuadrado,co COL,"DF,FW",34-312,15.4,725,871,83.2,14025,3456,307,341,90.0,294,339,86.7,116,163,71.2,3,2.3,1.8,0.7,32,35,16,8,55,Matches
Weston McKennie,us USA,"MF,DF",24-218,11.7,336,418,80.4,5385,1516,175,207,84.5,125,147,85.0,28,38,73.7,1,0.7,0.9,0.3,8,23,6,4,39,Matches
Nicolò Fagioli,it ITA,MF,22-050,11.6,359,429,83.7,5776,1258,194,214,90.7,126,140,90.0,31,57,54.4,3,1.0,0.6,2.0,13,33,11,2,38,Matches
Arkadiusz Milik,pl POL,FW,29-034,11.6,238,305,78.0,3341,571,140,168,83.3,76,90,84.4,8,14,57.1,1,1.2,0.6,-0.2,9,13,6,0,24,Matches
Ángel Di María,ar ARG,"FW,MF",35-048,10.1,319,435,73.3,5884,2112,145,162,89.5,113,147,76.9,50,88,56.8,4,3.5,3.1,0.5,29,40,23,6,62,Matches
Mattia De Sciglio,it ITA,DF,30-165,11.2,440,554,79.4,7870,2963,185,220,84.1,207,245,84.5,44,74,59.5,0,0.5,0.4,-0.5,8,48,8,6,50,Matches
Fabio Miretti,it ITA,"MF,FW",19-243,10.5,284,401,70.8,4463,1242,154,189,81.5,102,133,76.7,19,47,40.4,2,1.1,1.1,0.9,14,27,10,2,41,Matches
Moise Kean,it ITA,FW,23-034,9.7,113,159,71.1,1417,299,71,88,80.7,26,35,74.3,3,6,50.0,0,1.1,0.6,-1.1,8,6,5,1,11,Matches
Mattia Perin,it ITA,GK,30-144,8.5,220,299,73.6,5299,3423,50,51,98.0,124,124,100.0,46,123,37.4,0,0.0,0.0,0.0,0,6,0,0,1,Matches
Federico Gatti,it ITA,DF,24-283,8.0,404,489,82.6,8026,2572,155,165,93.9,184,206,89.3,61,102,59.8,0,0.9,0.6,-0.9,3,27,1,0,29,Matches
Leonardo Bonucci,it ITA,DF,35-337,7.7,380,439,86.6,8099,3068,105,112,93.8,220,239,92.1,54,84,64.3,0,0.2,0.2,-0.2,3,28,3,0,24,Matches
Leandro Paredes,ar ARG,MF,28-278,6.6,377,426,88.5,7018,2653,158,168,94.0,161,172,93.6,53,76,69.7,0,0.7,1.1,-0.7,8,38,7,2,40,Matches
Daniele Rugani,it ITA,DF,28-248,3.9,171,195,87.7,3532,988,44,48,91.7,115,122,94.3,12,25,48.0,0,0.0,0.0,0.0,0,7,0,0,5,Matches
Matìas Soulé,ar ARG,"MF,DF",19-353,3.6,116,140,82.9,1864,352,65,72,90.3,32,40,80.0,15,21,71.4,0,0.4,0.3,-0.4,8,6,2,1,9,Matches
Enzo Barrenechea,ar ARG,MF,21-316,1.8,98,115,85.2,1550,368,49,52,94.2,42,45,93.3,6,11,54.5,0,0.0,0.0,0.0,1,6,0,0,6,Matches
Federico Chiesa,it ITA,"DF,MF",25-160,4.4,117,158,74.1,1684,510,67,78,85.9,38,53,71.7,5,9,55.6,3,1.7,1.0,1.3,9,9,6,4,12,Matches
Denis Zakaria,ch SUI,MF,26-134,1.4,32,38,84.2,469,119,18,20,90.0,11,12,91.7,2,2,100.0,0,0.0,0.0,0.0,0,2,0,0,3,Matches
Samuel Iling-Junior,eng ENG,"DF,FW",19-181,1.3,31,40,77.5,519,211,16,19,84.2,12,15,80.0,2,4,50.0,1,0.0,0.1,1.0,2,3,2,1,4,Matches
Paul Pogba,fr FRA,"MF,DF",30-019,0.4,15,21,71.4,201,44,10,12,83.3,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Nicolò Rovella,it ITA,MF,21-120,0.3,22,25,88.0,448,82,7,8,87.5,11,12,91.7,3,4,75.0,0,0.0,0.0,0.0,0,3,0,0,1,Matches
Squad Total,,,28.4,28.0,11035,13598,81.2,206273,71749,4571,5172,88.4,4862,5517,88.1,1383,2275,60.8,37,30.0,21.5,7.0,292,815,203,71,987,
Opponent Total,,,27.5,28.0,11751,14380,81.7,207491,69523,5467,6070,90.1,4796,5563,86.2,1233,2068,59.6,19,23.0,19.9,-4.0,252,960,203,64,1039,
