Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
José Sá,pt POR,GK,30-079,29.0,42,1,0,5,1,37.0,0.27,-4.0,-0.14,103,335,30.7,763,152,27.3,30.1,218,58.3,44.4,438,35,8.0,26,0.9,13.2,Matches
Squad Total,,,27.3,29.0,42,1,0,5,1,37.0,0.27,-4.0,-0.14,103,335,30.7,763,152,27.3,30.1,218,58.3,44.4,438,35,8.0,26,0.9,13.2,
Opponent Total,,,27.2,29.0,23,2,0,3,2,20.9,0.2,-0.1,0.0,130,347,37.5,715,133,35.4,33.4,183,51.4,39.7,390,25,6.4,55,1.9,18.4,
